"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
2020-07-10,20105,130,1993
2020-07-10,20106,47,311
2020-07-10,20109,1220,5248
2020-07-10,20110,1569,7171
2020-07-10,20111,1002,4271
2020-07-10,20112,251,2259
2020-07-10,20115,40,422
2020-07-10,20117,11,170
2020-07-10,20118,Suppressed*,130
2020-07-10,20119,32,299
2020-07-10,20120,370,2867
2020-07-10,20121,261,1905
2020-07-10,20124,72,1012
2020-07-10,20129,10,76
2020-07-10,20130,0,21
2020-07-10,20132,86,1427
2020-07-10,20135,11,228
2020-07-10,20136,226,2001
2020-07-10,20137,15,146
2020-07-10,20139,Suppressed*,16
2020-07-10,20141,29,508
2020-07-10,20143,5,89
2020-07-10,20144,Suppressed*,52
2020-07-10,20147,501,5470
2020-07-10,20148,242,3179
2020-07-10,20151,304,1823
2020-07-10,20152,235,2351
2020-07-10,20155,285,2945
2020-07-10,20158,25,359
2020-07-10,20164,1266,5438
2020-07-10,20165,347,3917
2020-07-10,20166,217,1315
2020-07-10,20169,111,1677
2020-07-10,20170,1083,4461
2020-07-10,20171,315,2696
2020-07-10,20175,286,3223
2020-07-10,20176,820,5591
2020-07-10,20180,33,596
2020-07-10,20181,48,736
2020-07-10,20184,Suppressed*,67
2020-07-10,20186,94,1569
2020-07-10,20187,93,1203
2020-07-10,20190,222,2161
2020-07-10,20191,331,2232
2020-07-10,20194,36,734
2020-07-10,20197,13,211
2020-07-10,20198,7,143
2020-07-10,22003,1299,6185
2020-07-10,22015,396,3027
2020-07-10,22025,126,1319
2020-07-10,22026,266,1880
2020-07-10,22027,59,201
2020-07-10,22030,425,4290
2020-07-10,22031,429,3246
2020-07-10,22032,141,1888
2020-07-10,22033,270,2715
2020-07-10,22035,Suppressed*,39
2020-07-10,22039,83,1181
2020-07-10,22041,758,3598
2020-07-10,22042,838,3935
2020-07-10,22043,259,1704
2020-07-10,22044,278,1405
2020-07-10,22046,209,1650
2020-07-10,22060,16,254
2020-07-10,22066,83,1110
2020-07-10,22079,341,2509
2020-07-10,22101,133,2530
2020-07-10,22102,131,1782
2020-07-10,22124,68,1158
2020-07-10,22125,Suppressed*,75
2020-07-10,22134,22,155
2020-07-10,22150,787,4037
2020-07-10,22151,288,1588
2020-07-10,22152,220,1951
2020-07-10,22153,189,2074
2020-07-10,22172,173,993
2020-07-10,22180,229,1931
2020-07-10,22181,70,932
2020-07-10,22182,132,1764
2020-07-10,22185,0,1
2020-07-10,22191,1752,8924
2020-07-10,22192,797,6432
2020-07-10,22193,1627,8865
2020-07-10,22201,226,2748
2020-07-10,22202,221,2101
2020-07-10,22203,336,2364
2020-07-10,22204,1056,5935
2020-07-10,22205,138,1817
2020-07-10,22206,184,1821
2020-07-10,22207,302,2879
2020-07-10,22209,90,1026
2020-07-10,22211,Suppressed*,21
2020-07-10,22213,18,236
2020-07-10,22214,0,4
2020-07-10,22301,94,1180
2020-07-10,22302,255,2713
2020-07-10,22303,225,1342
2020-07-10,22304,720,5075
2020-07-10,22305,602,2495
2020-07-10,22306,918,3819
2020-07-10,22307,81,863
2020-07-10,22308,74,784
2020-07-10,22309,679,3046
2020-07-10,22310,303,2156
2020-07-10,22311,471,2596
2020-07-10,22312,622,3112
2020-07-10,22314,223,2749
2020-07-10,22315,121,1834
2020-07-10,22401,255,2604
2020-07-10,22405,158,2280
2020-07-10,22406,133,1821
2020-07-10,22407,658,5799
2020-07-10,22408,234,2299
2020-07-10,22427,15,538
2020-07-10,22432,Suppressed*,50
2020-07-10,22433,Suppressed*,9
2020-07-10,22435,7,194
2020-07-10,22436,0,56
2020-07-10,22437,Suppressed*,83
2020-07-10,22438,Suppressed*,47
2020-07-10,22443,36,601
2020-07-10,22448,Suppressed*,65
2020-07-10,22454,Suppressed*,120
2020-07-10,22460,6,160
2020-07-10,22469,39,239
2020-07-10,22473,20,385
2020-07-10,22476,Suppressed*,23
2020-07-10,22480,0,322
2020-07-10,22482,5,250
2020-07-10,22485,100,1741
2020-07-10,22488,53,197
2020-07-10,22503,7,357
2020-07-10,22504,0,17
2020-07-10,22508,60,1042
2020-07-10,22509,Suppressed*,6
2020-07-10,22511,5,102
2020-07-10,22514,16,197
2020-07-10,22520,42,616
2020-07-10,22529,Suppressed*,25
2020-07-10,22530,0,3
2020-07-10,22534,6,179
2020-07-10,22535,Suppressed*,41
2020-07-10,22538,0,19
2020-07-10,22539,Suppressed*,158
2020-07-10,22542,9,151
2020-07-10,22546,73,1167
2020-07-10,22548,0,8
2020-07-10,22551,104,1384
2020-07-10,22553,58,1083
2020-07-10,22554,486,4280
2020-07-10,22556,248,2019
2020-07-10,22560,46,1064
2020-07-10,22567,6,225
2020-07-10,22572,291,1132
2020-07-10,22576,0,116
2020-07-10,22578,Suppressed*,159
2020-07-10,22579,Suppressed*,21
2020-07-10,22580,20,353
2020-07-10,22601,346,11981
2020-07-10,22602,190,1155
2020-07-10,22603,132,743
2020-07-10,22610,9,57
2020-07-10,22611,29,517
2020-07-10,22620,12,129
2020-07-10,22623,Suppressed*,15
