"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-07-17,Richmond,0-9,110,6,0
2020-07-17,Chesapeake,80+,79,26,14
2020-07-17,Peninsula,40-49,241,10,1
2020-07-17,Henrico,0-9,111,2,0
2020-07-17,Lenowisco,80+,6,1,0
2020-07-17,Piedmont,60-69,150,21,2
2020-07-17,"West Piedmont",0-9,22,1,0
2020-07-17,"Rappahannock Rapidan",70-79,46,13,8
2020-07-17,"Central Shenandoah",70-79,145,43,12
2020-07-17,Chesapeake,30-39,311,13,0
2020-07-17,Chickahominy,0-9,16,0,0
2020-07-17,"Prince William",0-9,373,10,0
2020-07-17,"Eastern Shore",50-59,276,19,5
2020-07-17,"Mount Rogers",50-59,124,8,1
2020-07-17,Loudoun,10-19,630,0,0
2020-07-17,Southside,80+,83,12,13
2020-07-17,"Central Virginia",80+,27,2,0
2020-07-17,Rappahannock,Missing,22,0,0
2020-07-17,"Rappahannock Rapidan",30-39,340,18,1
2020-07-17,"New River",50-59,43,4,0
2020-07-17,Richmond,80+,40,21,9
2020-07-17,"Mount Rogers",20-29,141,0,0
2020-07-17,"Eastern Shore",20-29,199,6,0
2020-07-17,Hampton,10-19,41,0,0
2020-07-17,Portsmouth,0-9,32,3,0
2020-07-17,Crater,70-79,156,40,18
2020-07-17,Chesterfield,40-49,639,22,3
2020-07-17,Alexandria,Missing,11,0,0
2020-07-17,Southside,30-39,78,4,0
2020-07-17,"Prince William",Missing,151,3,0
2020-07-17,Hampton,60-69,62,11,2
2020-07-17,Fairfax,20-29,2370,87,3
2020-07-17,"Thomas Jefferson",0-9,59,1,0
2020-07-17,Lenowisco,40-49,10,2,0
2020-07-17,"Central Virginia",10-19,72,1,0
2020-07-17,Lenowisco,70-79,13,5,1
2020-07-17,"Virginia Beach",0-9,70,0,0
2020-07-17,Lenowisco,50-59,24,5,1
2020-07-17,Chesapeake,70-79,91,31,3
2020-07-17,"Western Tidewater",80+,154,28,35
2020-07-17,"Thomas Jefferson",10-19,92,1,0
2020-07-17,Richmond,40-49,411,31,3
2020-07-17,"Lord Fairfax",50-59,371,31,3
2020-07-17,"Lord Fairfax",10-19,164,1,0
2020-07-17,"Rappahannock Rapidan",10-19,144,3,0
2020-07-17,Crater,50-59,311,35,3
2020-07-17,Arlington,Missing,11,1,0
2020-07-17,Roanoke,50-59,59,1,0
2020-07-17,Rappahannock,10-19,266,3,0
2020-07-17,Roanoke,10-19,65,0,0
2020-07-17,"Eastern Shore",Missing,6,0,0
2020-07-17,"Mount Rogers",Missing,1,0,0
2020-07-17,"Prince William",60-69,809,169,43
2020-07-17,Alleghany,70-79,66,8,7
2020-07-17,Crater,20-29,285,9,0
2020-07-17,Loudoun,60-69,263,52,6
2020-07-17,Fairfax,0-9,513,19,0
2020-07-17,Roanoke,Missing,4,0,0
2020-07-17,Alexandria,20-29,412,10,1
2020-07-17,Portsmouth,70-79,42,13,5
2020-07-17,Alleghany,30-39,95,2,0
2020-07-17,"Prince William",20-29,1772,55,0
2020-07-17,Southside,70-79,65,11,13
2020-07-17,Piedmont,Missing,1,0,0
2020-07-17,Rappahannock,0-9,122,2,0
2020-07-17,Henrico,30-39,513,18,0
2020-07-17,"Prince William",10-19,863,8,0
2020-07-17,Chickahominy,10-19,53,0,0
2020-07-17,"Lord Fairfax",0-9,68,2,0
2020-07-17,"Central Virginia",Missing,1,0,0
2020-07-17,Fairfax,60-69,1476,334,63
2020-07-17,Hampton,20-29,150,3,0
2020-07-17,"Central Shenandoah",40-49,388,15,0
2020-07-17,Pittsylvania-Danville,0-9,11,0,0
2020-07-17,Crater,30-39,309,9,0
2020-07-17,"Virginia Beach",70-79,116,28,8
2020-07-17,"Virginia Beach",30-39,448,13,0
2020-07-17,Piedmont,0-9,24,0,0
2020-07-17,"Central Shenandoah",30-39,360,7,0
2020-07-17,Hampton,50-59,76,9,1
2020-07-17,Peninsula,70-79,106,39,12
2020-07-17,Arlington,20-29,511,22,0
2020-07-17,"West Piedmont",70-79,35,14,4
2020-07-17,Richmond,20-29,560,16,0
2020-07-17,Roanoke,0-9,17,0,0
2020-07-17,Hampton,30-39,124,3,0
2020-07-17,"Thomas Jefferson",30-39,261,8,0
2020-07-17,"Western Tidewater",40-49,157,6,2
2020-07-17,Richmond,50-59,316,55,2
2020-07-17,"Western Tidewater",50-59,191,14,4
2020-07-17,Crater,Missing,10,0,0
2020-07-17,Arlington,50-59,398,66,6
2020-07-17,Piedmont,70-79,79,26,4
2020-07-17,Alexandria,60-69,211,48,2
2020-07-17,Portsmouth,30-39,189,9,1
2020-07-17,Lenowisco,20-29,16,0,0
2020-07-17,"Central Virginia",30-39,79,1,0
2020-07-17,Norfolk,10-19,106,1,0
2020-07-17,"New River",10-19,38,0,0
2020-07-17,"Central Virginia",20-29,127,2,0
2020-07-17,Rappahannock,50-59,422,51,4
2020-07-17,Rappahannock,60-69,229,47,6
2020-07-17,Piedmont,20-29,183,2,0
2020-07-17,"New River",60-69,30,5,0
2020-07-17,Roanoke,40-49,91,1,0
2020-07-17,"Three Rivers",20-29,152,4,0
2020-07-17,Rappahannock,40-49,491,45,2
2020-07-17,Portsmouth,80+,19,8,6
2020-07-17,"Central Shenandoah",Missing,1,0,0
2020-07-17,"Eastern Shore",70-79,47,16,9
2020-07-17,"Mount Rogers",70-79,78,29,13
2020-07-17,"Cumberland Plateau",70-79,7,1,0
2020-07-17,Piedmont,10-19,39,0,0
2020-07-17,Southside,20-29,59,2,0
2020-07-17,Chesterfield,50-59,496,42,4
2020-07-17,"Rappahannock Rapidan",20-29,305,6,0
2020-07-17,"Cumberland Plateau",60-69,15,2,0
2020-07-17,Roanoke,70-79,17,3,1
2020-07-17,"Central Shenandoah",20-29,458,9,0
2020-07-17,Pittsylvania-Danville,80+,17,8,2
2020-07-17,"Virginia Beach",80+,115,34,22
2020-07-17,"Central Shenandoah",50-59,411,34,4
2020-07-17,Lenowisco,Missing,0,0,0
2020-07-17,Fairfax,30-39,2858,198,6
2020-07-17,Lenowisco,60-69,10,5,2
2020-07-17,Loudoun,30-39,783,29,0
2020-07-17,"West Piedmont",80+,23,13,1
2020-07-17,Roanoke,80+,43,3,9
2020-07-17,Fairfax,40-49,2741,272,10
2020-07-17,"Thomas Jefferson",80+,124,28,19
2020-07-17,Roanoke,20-29,143,3,0
2020-07-17,Henrico,60-69,308,51,34
2020-07-17,"Lord Fairfax",40-49,351,17,1
2020-07-17,"Western Tidewater",Missing,11,0,0
2020-07-17,Chickahominy,60-69,86,21,6
2020-07-17,Chesapeake,20-29,320,4,0
2020-07-17,"Three Rivers",Missing,3,0,0
2020-07-17,Chickahominy,40-49,103,12,1
2020-07-17,"Three Rivers",80+,39,8,4
2020-07-17,Rappahannock,30-39,523,25,0
2020-07-17,"Lord Fairfax",60-69,248,52,14
2020-07-17,"Western Tidewater",0-9,19,0,0
2020-07-17,Rappahannock,70-79,115,33,15
2020-07-17,"Prince William",80+,244,82,74
2020-07-17,Hampton,80+,14,2,1
2020-07-17,Alexandria,80+,93,28,25
2020-07-17,"Mount Rogers",60-69,108,11,0
2020-07-17,"Eastern Shore",60-69,178,29,8
2020-07-17,"Lord Fairfax",70-79,148,44,17
2020-07-17,"New River",30-39,37,1,0
2020-07-17,Chesapeake,10-19,91,1,0
2020-07-17,Hampton,40-49,92,6,0
2020-07-17,Peninsula,Missing,13,0,0
2020-07-17,Henrico,70-79,227,51,43
2020-07-17,"Western Tidewater",20-29,162,4,0
2020-07-17,Peninsula,0-9,68,0,0
2020-07-17,Loudoun,40-49,866,58,1
2020-07-17,Pittsylvania-Danville,30-39,46,1,0
2020-07-17,Loudoun,20-29,747,10,0
2020-07-17,Crater,60-69,257,50,16
2020-07-17,Loudoun,80+,209,52,73
2020-07-17,Arlington,80+,204,84,69
2020-07-17,"Virginia Beach",10-19,133,0,0
2020-07-17,"Mount Rogers",80+,82,28,21
2020-07-17,"Eastern Shore",80+,50,22,18
2020-07-17,Crater,10-19,73,0,0
2020-07-17,Lenowisco,30-39,10,1,1
2020-07-17,Norfolk,Missing,21,1,0
2020-07-17,Henrico,Missing,35,1,1
2020-07-17,"New River",40-49,47,2,0
2020-07-17,"Central Virginia",0-9,9,0,0
2020-07-17,"New River",70-79,20,8,4
2020-07-17,Loudoun,0-9,165,4,0
2020-07-17,"Central Virginia",70-79,30,4,2
2020-07-17,Southside,0-9,7,0,0
2020-07-17,"Three Rivers",40-49,169,12,2
2020-07-17,Chickahominy,30-39,105,2,0
2020-07-17,"Central Shenandoah",60-69,295,48,13
2020-07-17,"Western Tidewater",60-69,170,19,7
2020-07-17,"Cumberland Plateau",30-39,19,0,0
2020-07-17,Portsmouth,10-19,44,0,0
2020-07-17,Chesterfield,Missing,96,0,0
2020-07-17,Alexandria,40-49,462,41,0
2020-07-17,"Thomas Jefferson",70-79,93,22,5
2020-07-17,"Three Rivers",30-39,178,3,0
2020-07-17,"Western Tidewater",70-79,109,23,19
2020-07-17,Arlington,60-69,292,82,19
2020-07-17,"Cumberland Plateau",10-19,26,0,0
2020-07-17,"West Piedmont",30-39,109,4,0
2020-07-17,Peninsula,10-19,102,1,0
2020-07-17,Lenowisco,10-19,9,0,0
2020-07-17,Chesapeake,0-9,48,1,0
2020-07-17,Peninsula,50-59,213,22,3
2020-07-17,"Cumberland Plateau",Missing,0,0,0
2020-07-17,Peninsula,60-69,165,30,3
2020-07-17,"Lord Fairfax",30-39,374,11,1
2020-07-17,"Virginia Beach",Missing,60,0,0
2020-07-17,Arlington,40-49,452,50,8
2020-07-17,"West Piedmont",10-19,84,0,0
2020-07-17,Chickahominy,70-79,65,21,6
2020-07-17,Pittsylvania-Danville,20-29,46,0,0
2020-07-17,Loudoun,50-59,699,61,3
2020-07-17,Richmond,30-39,545,29,1
2020-07-17,"Thomas Jefferson",Missing,2,0,0
2020-07-17,"Rappahannock Rapidan",80+,28,16,8
2020-07-17,"Lord Fairfax",Missing,2,0,0
2020-07-17,"Cumberland Plateau",50-59,15,1,0
2020-07-17,Loudoun,Missing,65,0,1
2020-07-17,Southside,50-59,72,10,0
2020-07-17,Chesterfield,20-29,632,9,0
2020-07-17,Norfolk,70-79,77,29,6
2020-07-17,Alleghany,10-19,86,0,0
2020-07-17,Crater,80+,122,23,12
2020-07-17,Portsmouth,Missing,20,0,0
2020-07-17,"Western Tidewater",10-19,49,0,0
2020-07-17,Chesterfield,10-19,343,0,0
2020-07-17,Southside,60-69,65,14,5
