"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-05-13,Richmond,40-49,116,12,0
2020-05-13,"Lord Fairfax",50-59,154,8,1
2020-05-13,"Lord Fairfax",10-19,36,0,0
2020-05-13,"Rappahannock Rapidan",10-19,39,0,0
2020-05-13,Crater,50-59,53,15,1
2020-05-13,Arlington,Missing,1,0,0
2020-05-13,Roanoke,50-59,13,1,0
2020-05-13,Rappahannock,10-19,49,1,0
2020-05-13,Roanoke,10-19,0,0,0
2020-05-13,"Eastern Shore",Missing,0,0,0
2020-05-13,"Mount Rogers",Missing,0,0,0
2020-05-13,"Prince William",60-69,367,64,13
2020-05-13,Alleghany,70-79,17,3,1
2020-05-13,Crater,20-29,44,5,0
2020-05-13,Loudoun,60-69,113,21,3
2020-05-13,Fairfax,0-9,126,6,0
2020-05-13,Roanoke,Missing,4,0,0
2020-05-13,Alexandria,20-29,195,4,1
2020-05-13,Portsmouth,70-79,16,5,3
2020-05-13,Alleghany,30-39,13,2,0
2020-05-13,"Prince William",20-29,639,25,0
2020-05-13,Southside,70-79,29,8,6
2020-05-13,Piedmont,Missing,0,0,0
2020-05-13,Rappahannock,0-9,16,1,0
2020-05-13,Henrico,30-39,130,4,0
2020-05-13,"Prince William",10-19,191,3,0
2020-05-13,Chickahominy,10-19,6,0,0
2020-05-13,"Lord Fairfax",0-9,13,0,0
2020-05-13,"Central Virginia",Missing,0,0,0
2020-05-13,Fairfax,60-69,767,198,33
2020-05-13,Hampton,20-29,27,1,0
2020-05-13,"Central Shenandoah",40-49,199,3,0
2020-05-13,Pittsylvania-Danville,0-9,1,0,0
2020-05-13,Crater,30-39,41,1,0
2020-05-13,"Virginia Beach",70-79,48,22,4
2020-05-13,"Virginia Beach",30-39,79,6,0
2020-05-13,Piedmont,0-9,1,0,0
2020-05-13,"Central Shenandoah",30-39,170,4,0
2020-05-13,Hampton,50-59,31,8,1
2020-05-13,Peninsula,70-79,72,36,10
2020-05-13,Arlington,20-29,212,20,0
2020-05-13,"West Piedmont",70-79,10,6,1
2020-05-13,Richmond,20-29,101,5,0
2020-05-13,Roanoke,0-9,3,0,0
2020-05-13,Hampton,30-39,27,2,0
2020-05-13,"Thomas Jefferson",30-39,55,3,0
2020-05-13,"Western Tidewater",40-49,66,3,0
2020-05-13,Richmond,50-59,103,19,0
2020-05-13,"Western Tidewater",50-59,82,5,0
2020-05-13,Crater,Missing,0,0,0
2020-05-13,Chesapeake,0-9,8,1,0
2020-05-13,Peninsula,50-59,84,15,2
2020-05-13,"Cumberland Plateau",Missing,0,0,0
2020-05-13,Peninsula,60-69,93,25,3
2020-05-13,"Lord Fairfax",30-39,110,7,0
2020-05-13,"Virginia Beach",Missing,8,0,0
2020-05-13,Arlington,40-49,237,38,2
2020-05-13,"West Piedmont",10-19,2,0,0
2020-05-13,Chickahominy,70-79,30,14,4
2020-05-13,Pittsylvania-Danville,20-29,6,0,0
2020-05-13,Loudoun,50-59,245,21,1
2020-05-13,Richmond,30-39,104,7,0
2020-05-13,"Thomas Jefferson",Missing,0,0,0
2020-05-13,"Rappahannock Rapidan",80+,13,8,4
2020-05-13,"Lord Fairfax",Missing,1,0,0
2020-05-13,"Cumberland Plateau",50-59,3,1,0
2020-05-13,Loudoun,Missing,1,0,0
2020-05-13,Southside,50-59,30,5,0
2020-05-13,Chesterfield,20-29,111,3,0
2020-05-13,Norfolk,70-79,16,12,1
2020-05-13,Alleghany,10-19,2,0,0
2020-05-13,Crater,80+,20,5,0
2020-05-13,Portsmouth,Missing,0,0,0
2020-05-13,"Western Tidewater",10-19,4,0,0
2020-05-13,Chesterfield,10-19,59,0,0
2020-05-13,Southside,60-69,25,7,1
2020-05-13,Arlington,50-59,239,49,3
2020-05-13,Piedmont,70-79,29,12,2
2020-05-13,Alexandria,60-69,110,25,1
2020-05-13,Portsmouth,30-39,57,3,0
2020-05-13,Lenowisco,20-29,6,0,0
2020-05-13,"Central Virginia",30-39,29,1,0
2020-05-13,Norfolk,10-19,12,0,0
2020-05-13,"New River",10-19,3,0,0
2020-05-13,"Central Virginia",20-29,25,2,0
2020-05-13,Rappahannock,50-59,145,24,1
2020-05-13,Rappahannock,60-69,87,32,4
2020-05-13,Piedmont,20-29,74,0,0
2020-05-13,"New River",60-69,15,2,0
2020-05-13,Roanoke,40-49,15,0,0
2020-05-13,"Three Rivers",20-29,48,1,0
2020-05-13,Rappahannock,40-49,171,25,2
2020-05-13,Portsmouth,80+,13,4,1
2020-05-13,"Central Shenandoah",Missing,1,0,0
2020-05-13,"Eastern Shore",70-79,35,5,1
2020-05-13,"Mount Rogers",70-79,13,6,1
2020-05-13,"Cumberland Plateau",70-79,2,0,0
2020-05-13,Piedmont,10-19,3,0,0
2020-05-13,Southside,20-29,20,2,0
2020-05-13,Chesterfield,50-59,150,16,1
2020-05-13,"Rappahannock Rapidan",20-29,102,1,0
2020-05-13,"Cumberland Plateau",60-69,2,1,0
2020-05-13,Roanoke,70-79,8,2,0
2020-05-13,"Central Shenandoah",20-29,189,3,0
2020-05-13,Pittsylvania-Danville,80+,3,2,1
2020-05-13,"Virginia Beach",80+,64,18,12
2020-05-13,"Central Shenandoah",50-59,208,19,1
2020-05-13,Lenowisco,Missing,0,0,0
2020-05-13,Fairfax,30-39,1292,100,3
2020-05-13,Lenowisco,60-69,5,4,2
2020-05-13,Loudoun,30-39,192,11,0
2020-05-13,"West Piedmont",80+,3,1,0
2020-05-13,Roanoke,80+,35,3,1
2020-05-13,Fairfax,40-49,1337,146,4
2020-05-13,"Thomas Jefferson",80+,58,20,9
2020-05-13,Roanoke,20-29,12,0,0
2020-05-13,Henrico,60-69,156,28,18
2020-05-13,"Lord Fairfax",40-49,111,4,0
2020-05-13,"Western Tidewater",Missing,0,0,0
2020-05-13,Chickahominy,60-69,40,13,3
2020-05-13,Chesapeake,20-29,36,3,0
2020-05-13,"Three Rivers",Missing,1,0,0
2020-05-13,Henrico,10-19,20,1,0
2020-05-13,"Mount Rogers",30-39,41,3,0
2020-05-13,"Eastern Shore",30-39,128,3,0
2020-05-13,"Lord Fairfax",60-69,113,22,6
2020-05-13,"Western Tidewater",0-9,3,0,0
2020-05-13,Rappahannock,70-79,24,14,4
2020-05-13,"Prince William",80+,104,34,31
2020-05-13,Hampton,80+,3,2,1
2020-05-13,Alexandria,80+,53,19,13
2020-05-13,"Mount Rogers",60-69,20,1,0
2020-05-13,"Eastern Shore",60-69,104,8,3
2020-05-13,"Lord Fairfax",70-79,58,15,6
2020-05-13,"New River",30-39,5,0,0
2020-05-13,Chesapeake,10-19,8,0,0
2020-05-13,Hampton,40-49,17,2,0
2020-05-13,Peninsula,Missing,2,0,0
2020-05-13,Henrico,70-79,150,37,31
2020-05-13,"Western Tidewater",20-29,31,0,0
2020-05-13,Peninsula,0-9,11,0,0
2020-05-13,Loudoun,40-49,283,15,0
2020-05-13,Pittsylvania-Danville,30-39,8,0,0
2020-05-13,Loudoun,20-29,184,2,0
2020-05-13,Crater,60-69,55,21,8
2020-05-13,Loudoun,80+,110,31,28
2020-05-13,Arlington,80+,133,53,35
2020-05-13,"Virginia Beach",10-19,12,0,0
2020-05-13,"Mount Rogers",80+,4,4,3
2020-05-13,"Eastern Shore",80+,33,9,4
2020-05-13,Crater,10-19,13,0,0
2020-05-13,Lenowisco,30-39,3,1,1
2020-05-13,Norfolk,Missing,3,0,0
2020-05-13,Henrico,Missing,8,1,1
2020-05-13,"New River",40-49,13,1,0
2020-05-13,"Central Virginia",0-9,3,0,0
2020-05-13,"New River",70-79,9,5,1
2020-05-13,Loudoun,0-9,34,1,0
2020-05-13,"Central Virginia",70-79,13,4,0
2020-05-13,Southside,0-9,1,0,0
2020-05-13,"Three Rivers",40-49,78,6,1
2020-05-13,Chickahominy,30-39,39,0,0
2020-05-13,"Central Shenandoah",60-69,144,20,4
2020-05-13,"Western Tidewater",60-69,88,10,4
2020-05-13,"Cumberland Plateau",30-39,5,0,0
2020-05-13,Portsmouth,10-19,1,0,0
2020-05-13,Chesterfield,Missing,2,0,0
2020-05-13,Alexandria,40-49,254,22,0
2020-05-13,"Thomas Jefferson",70-79,44,15,1
2020-05-13,"Three Rivers",30-39,71,2,0
2020-05-13,"Western Tidewater",70-79,64,17,10
2020-05-13,Arlington,60-69,191,48,11
2020-05-13,"Cumberland Plateau",10-19,11,0,0
2020-05-13,"West Piedmont",30-39,3,0,0
2020-05-13,Peninsula,10-19,8,1,0
2020-05-13,Lenowisco,10-19,2,0,0
