"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-07-20,Fairfax,80+,819,302,293
2020-07-20,Hampton,Missing,18,0,0
2020-07-20,"Cumberland Plateau",80+,5,3,0
2020-07-20,Alleghany,50-59,98,6,1
2020-07-20,"Prince William",40-49,2108,164,7
2020-07-20,Fairfax,Missing,164,5,0
2020-07-20,"Virginia Beach",40-49,373,19,1
2020-07-20,Richmond,Missing,22,0,0
2020-07-20,Norfolk,40-49,278,15,1
2020-07-20,Piedmont,80+,55,23,12
2020-07-20,"Virginia Beach",60-69,236,23,2
2020-07-20,"West Piedmont",40-49,109,10,2
2020-07-20,Arlington,10-19,127,5,0
2020-07-20,Lenowisco,0-9,5,0,0
2020-07-20,Pittsylvania-Danville,50-59,79,16,0
2020-07-20,"Virginia Beach",50-59,302,18,1
2020-07-20,Chesapeake,Missing,40,1,0
2020-07-20,"Central Shenandoah",80+,125,34,18
2020-07-20,"Thomas Jefferson",40-49,216,14,0
2020-07-20,"Rappahannock Rapidan",60-69,135,18,4
2020-07-20,Norfolk,30-39,433,16,1
2020-07-20,"Rappahannock Rapidan",Missing,12,0,0
2020-07-20,"Lord Fairfax",80+,167,39,44
2020-07-20,"Three Rivers",10-19,43,0,0
2020-07-20,Piedmont,40-49,208,11,0
2020-07-20,Norfolk,80+,56,13,5
2020-07-20,Peninsula,20-29,510,1,0
2020-07-20,Norfolk,50-59,230,24,3
2020-07-20,"Thomas Jefferson",50-59,170,13,2
2020-07-20,Richmond,70-79,94,38,14
2020-07-20,Chesterfield,70-79,149,31,22
2020-07-20,Piedmont,30-39,224,5,0
2020-07-20,"Prince William",30-39,1896,94,2
2020-07-20,Alleghany,20-29,129,1,0
2020-07-20,Alleghany,0-9,15,0,0
2020-07-20,"Mount Rogers",40-49,138,5,1
2020-07-20,"Eastern Shore",40-49,250,12,2
2020-07-20,"Central Virginia",60-69,63,4,2
2020-07-20,Richmond,10-19,212,2,0
2020-07-20,Pittsylvania-Danville,60-69,57,10,1
2020-07-20,Pittsylvania-Danville,Missing,0,0,0
2020-07-20,Chesterfield,60-69,328,51,12
2020-07-20,Southside,10-19,17,0,0
2020-07-20,"New River",80+,14,4,2
2020-07-20,"Central Virginia",50-59,94,2,2
2020-07-20,Hampton,70-79,37,8,0
2020-07-20,Pittsylvania-Danville,10-19,30,0,0
2020-07-20,Richmond,60-69,224,54,7
2020-07-20,Norfolk,0-9,72,2,0
2020-07-20,"Cumberland Plateau",40-49,23,1,0
2020-07-20,"Eastern Shore",10-19,61,1,0
2020-07-20,"Mount Rogers",10-19,70,0,0
2020-07-20,"Rappahannock Rapidan",0-9,88,1,0
2020-07-20,"Three Rivers",0-9,13,1,0
2020-07-20,Henrico,40-49,444,28,2
2020-07-20,Alexandria,50-59,325,52,10
2020-07-20,Arlington,0-9,56,2,0
2020-07-20,Chickahominy,Missing,15,0,0
2020-07-20,"New River",20-29,100,0,0
2020-07-20,"Virginia Beach",20-29,739,9,0
2020-07-20,Chesapeake,50-59,244,29,1
2020-07-20,Alleghany,80+,43,10,6
2020-07-20,Fairfax,10-19,960,29,0
2020-07-20,Chesapeake,60-69,159,32,5
2020-07-20,"West Piedmont",Missing,0,0,0
2020-07-20,Peninsula,80+,79,29,18
2020-07-20,Crater,40-49,259,18,1
2020-07-20,Chesapeake,40-49,260,30,1
2020-07-20,"Thomas Jefferson",20-29,244,2,0
2020-07-20,"Lord Fairfax",20-29,398,5,0
2020-07-20,Norfolk,20-29,724,6,0
2020-07-20,Arlington,30-39,493,43,0
2020-07-20,"West Piedmont",60-69,72,12,0
2020-07-20,Henrico,50-59,383,45,8
2020-07-20,"West Piedmont",50-59,131,21,1
2020-07-20,"Cumberland Plateau",20-29,18,0,0
2020-07-20,Alexandria,70-79,102,38,18
2020-07-20,Portsmouth,20-29,244,11,0
2020-07-20,"Western Tidewater",30-39,207,12,1
2020-07-20,"Central Shenandoah",0-9,65,0,0
2020-07-20,Henrico,80+,328,68,87
2020-07-20,Alexandria,0-9,143,2,0
2020-07-20,Pittsylvania-Danville,40-49,82,8,1
2020-07-20,Henrico,20-29,457,15,0
2020-07-20,Roanoke,60-69,47,3,0
2020-07-20,Peninsula,30-39,361,7,1
2020-07-20,Alleghany,60-69,72,8,1
2020-07-20,"Prince William",70-79,333,101,48
2020-07-20,Norfolk,60-69,194,35,4
2020-07-20,Southside,40-49,68,6,0
2020-07-20,Chesterfield,30-39,721,12,0
2020-07-20,Loudoun,70-79,154,49,18
2020-07-20,"Central Virginia",40-49,86,1,0
2020-07-20,"New River",Missing,0,0,0
2020-07-20,Chickahominy,20-29,119,1,0
2020-07-20,"New River",0-9,8,0,0
2020-07-20,"Cumberland Plateau",0-9,4,0,0
2020-07-20,"Three Rivers",70-79,44,9,5
2020-07-20,"Rappahannock Rapidan",40-49,327,21,2
2020-07-20,Hampton,0-9,21,0,0
2020-07-20,Piedmont,50-59,205,25,1
2020-07-20,Rappahannock,20-29,496,13,0
2020-07-20,"Virginia Beach",0-9,86,0,0
2020-07-20,Lenowisco,50-59,29,6,1
2020-07-20,Chesapeake,70-79,99,31,3
2020-07-20,"Western Tidewater",80+,160,30,35
2020-07-20,"Thomas Jefferson",10-19,101,2,0
2020-07-20,Richmond,40-49,422,31,3
2020-07-20,"Lord Fairfax",50-59,376,31,3
2020-07-20,"Lord Fairfax",10-19,173,2,0
2020-07-20,"Rappahannock Rapidan",10-19,151,3,0
2020-07-20,Crater,50-59,322,36,3
2020-07-20,Arlington,Missing,11,1,0
2020-07-20,Roanoke,50-59,63,1,0
2020-07-20,Rappahannock,10-19,281,3,0
2020-07-20,Roanoke,10-19,68,0,0
2020-07-20,"Eastern Shore",Missing,6,0,0
2020-07-20,"Mount Rogers",Missing,1,0,0
2020-07-20,"Prince William",60-69,826,169,43
2020-07-20,Alleghany,70-79,68,8,7
2020-07-20,Crater,20-29,288,9,0
2020-07-20,Loudoun,60-69,271,53,7
2020-07-20,Fairfax,0-9,524,20,0
2020-07-20,Roanoke,Missing,4,0,0
2020-07-20,Alexandria,20-29,422,10,1
2020-07-20,Portsmouth,70-79,47,13,5
2020-07-20,Alleghany,30-39,100,2,0
2020-07-20,"Prince William",20-29,1809,55,0
2020-07-20,Southside,70-79,68,11,14
2020-07-20,Piedmont,Missing,2,0,0
2020-07-20,Rappahannock,0-9,126,2,0
2020-07-20,Henrico,30-39,527,19,0
2020-07-20,"Prince William",10-19,883,8,0
2020-07-20,Chickahominy,10-19,57,0,0
2020-07-20,"Lord Fairfax",0-9,70,2,0
2020-07-20,"Central Virginia",Missing,1,0,0
2020-07-20,Fairfax,60-69,1486,333,63
2020-07-20,Hampton,20-29,190,3,0
2020-07-20,"Central Shenandoah",40-49,396,15,0
2020-07-20,Pittsylvania-Danville,0-9,14,0,0
2020-07-20,Crater,30-39,317,9,0
2020-07-20,"Virginia Beach",70-79,125,30,9
2020-07-20,"Virginia Beach",30-39,516,14,0
2020-07-20,Piedmont,0-9,25,0,0
2020-07-20,"Central Shenandoah",30-39,364,7,0
2020-07-20,Hampton,50-59,87,10,1
2020-07-20,Peninsula,70-79,120,39,12
2020-07-20,Arlington,20-29,520,22,0
2020-07-20,"West Piedmont",70-79,35,14,4
2020-07-20,Richmond,20-29,589,16,0
2020-07-20,Roanoke,0-9,18,0,0
2020-07-20,Hampton,30-39,134,3,0
2020-07-20,"Thomas Jefferson",30-39,270,9,0
2020-07-20,"Western Tidewater",40-49,180,6,2
2020-07-20,Richmond,50-59,320,55,2
2020-07-20,"Western Tidewater",50-59,210,16,4
2020-07-20,Chickahominy,40-49,106,12,1
2020-07-20,"Three Rivers",80+,41,8,5
2020-07-20,Rappahannock,30-39,530,25,0
2020-07-20,"Lord Fairfax",60-69,255,52,14
2020-07-20,"Western Tidewater",0-9,21,0,0
2020-07-20,Rappahannock,70-79,120,35,15
2020-07-20,"Prince William",80+,245,82,74
2020-07-20,Hampton,80+,16,2,1
2020-07-20,Alexandria,80+,94,28,25
2020-07-20,"Mount Rogers",60-69,119,14,0
2020-07-20,"Eastern Shore",60-69,179,29,8
2020-07-20,"Lord Fairfax",70-79,153,44,17
2020-07-20,"New River",30-39,40,1,0
2020-07-20,Chesapeake,10-19,112,1,0
2020-07-20,Hampton,40-49,107,6,0
2020-07-20,Peninsula,Missing,21,0,0
2020-07-20,Henrico,70-79,230,51,43
2020-07-20,"Western Tidewater",20-29,179,4,0
2020-07-20,Peninsula,0-9,79,0,0
2020-07-20,Loudoun,40-49,873,58,1
2020-07-20,Pittsylvania-Danville,30-39,53,1,0
2020-07-20,Loudoun,20-29,763,10,0
2020-07-20,Crater,60-69,267,52,16
2020-07-20,Loudoun,80+,214,53,73
2020-07-20,Arlington,80+,203,84,69
2020-07-20,"Virginia Beach",10-19,161,0,0
2020-07-20,"Mount Rogers",80+,84,30,21
2020-07-20,"Eastern Shore",80+,50,22,19
2020-07-20,Crater,10-19,79,0,0
2020-07-20,Lenowisco,30-39,10,1,1
2020-07-20,Norfolk,Missing,29,1,0
2020-07-20,Henrico,Missing,34,1,1
2020-07-20,"New River",40-49,50,3,0
2020-07-20,"Central Virginia",0-9,12,0,0
2020-07-20,"New River",70-79,21,8,4
2020-07-20,Loudoun,0-9,168,4,0
2020-07-20,"Central Virginia",70-79,34,4,2
2020-07-20,Southside,0-9,7,0,0
2020-07-20,"Three Rivers",40-49,173,12,2
2020-07-20,Chickahominy,30-39,108,3,0
2020-07-20,"Central Shenandoah",60-69,298,47,13
2020-07-20,"Western Tidewater",60-69,189,20,7
2020-07-20,"Cumberland Plateau",30-39,19,1,0
2020-07-20,Portsmouth,10-19,62,0,0
2020-07-20,Chesterfield,Missing,101,0,0
2020-07-20,Alexandria,40-49,469,41,0
2020-07-20,"Thomas Jefferson",70-79,101,22,5
2020-07-20,"Three Rivers",30-39,185,3,0
2020-07-20,"Western Tidewater",70-79,114,24,19
2020-07-20,Arlington,60-69,294,82,19
2020-07-20,"Cumberland Plateau",10-19,27,0,0
2020-07-20,"West Piedmont",30-39,110,4,0
2020-07-20,Peninsula,10-19,119,1,0
2020-07-20,Lenowisco,10-19,10,0,0
2020-07-20,Chesapeake,0-9,52,1,0
2020-07-20,Peninsula,50-59,243,24,3
2020-07-20,"Cumberland Plateau",Missing,0,0,0
2020-07-20,Peninsula,60-69,179,32,4
2020-07-20,"Lord Fairfax",30-39,382,11,1
2020-07-20,"Virginia Beach",Missing,64,0,0
2020-07-20,Arlington,40-49,454,51,8
2020-07-20,"West Piedmont",10-19,86,0,0
2020-07-20,Chickahominy,70-79,64,21,6
2020-07-20,Pittsylvania-Danville,20-29,54,0,0
2020-07-20,Loudoun,50-59,713,62,3
2020-07-20,Richmond,30-39,553,29,1
2020-07-20,"Thomas Jefferson",Missing,2,0,0
2020-07-20,"Rappahannock Rapidan",80+,30,17,8
2020-07-20,"Lord Fairfax",Missing,2,0,0
2020-07-20,"Cumberland Plateau",50-59,18,2,0
2020-07-20,Loudoun,Missing,68,0,1
2020-07-20,Southside,50-59,77,10,0
2020-07-20,Chesterfield,20-29,646,9,0
2020-07-20,Norfolk,70-79,81,29,6
2020-07-20,Alleghany,10-19,89,0,0
2020-07-20,Crater,80+,125,24,12
2020-07-20,Portsmouth,Missing,20,0,0
2020-07-20,"Western Tidewater",10-19,55,0,0
2020-07-20,Chesterfield,10-19,349,0,0
2020-07-20,Southside,60-69,69,15,5
