Report Date,Health District,Sex,Number of Cases,Number of Hospitalizations,Number of Deaths
2020-06-05,Henrico,Male,867,111,67
2020-06-05,Henrico,Not Reported,10,0,2
2020-06-05,Lenowisco,Female,21,8,1
2020-06-05,Lenowisco,Male,24,8,3
2020-06-05,Lenowisco,Not Reported,0,0,0
2020-06-05,Lord Fairfax,Female,811,65,27
2020-06-05,Lord Fairfax,Male,745,67,29
2020-06-05,Lord Fairfax,Not Reported,13,0,0
2020-06-05,Loudoun,Female,1425,84,35
2020-06-05,Loudoun,Male,1388,91,28
2020-06-05,Loudoun,Not Reported,24,0,4
2020-06-05,Mount Rogers,Female,227,11,3
2020-06-05,Mount Rogers,Male,181,24,4
2020-06-05,Mount Rogers,Not Reported,2,0,0
2020-06-05,New River,Female,64,6,0
2020-06-05,New River,Male,58,9,2
2020-06-05,New River,Not Reported,1,0,0
2020-06-05,Norfolk,Female,280,36,1
2020-06-05,Norfolk,Male,279,35,5
2020-06-05,Norfolk,Not Reported,1,0,0
2020-06-05,Peninsula,Female,342,56,21
2020-06-05,Peninsula,Male,307,62,12
2020-06-05,Peninsula,Not Reported,3,0,0
2020-06-05,Piedmont,Female,204,24,2
2020-06-05,Piedmont,Male,575,33,4
2020-06-05,Piedmont,Not Reported,0,0,0
2020-06-05,Pittsylvania-Danville,Female,59,16,2
2020-06-05,Pittsylvania-Danville,Male,47,12,1
2020-06-05,Pittsylvania-Danville,Not Reported,1,0,0
2020-06-05,Portsmouth,Female,153,26,5
2020-06-05,Portsmouth,Male,169,21,6
2020-06-05,Portsmouth,Not Reported,3,0,0
2020-06-05,Prince William,Female,3685,280,62
2020-06-05,Prince William,Male,3785,350,66
2020-06-05,Prince William,Not Reported,93,1,0
2020-06-05,Rappahannock,Female,860,68,4
2020-06-05,Rappahannock,Male,828,94,15
2020-06-05,Rappahannock,Not Reported,14,3,0
2020-06-05,Rappahannock Rapidan,Female,604,36,6
2020-06-05,Rappahannock Rapidan,Male,622,55,10
2020-06-05,Rappahannock Rapidan,Not Reported,28,2,0
2020-06-05,Richmond,Female,717,68,5
2020-06-05,Richmond,Male,762,95,18
2020-06-05,Richmond,Not Reported,48,2,2
2020-06-05,Roanoke,Female,109,4,8
2020-06-05,Roanoke,Male,81,6,2
2020-06-05,Roanoke,Not Reported,0,0,0
2020-06-05,Southside,Female,187,22,15
2020-06-05,Southside,Male,93,19,10
2020-06-05,Southside,Not Reported,3,0,0
2020-06-05,Thomas Jefferson,Female,309,39,9
2020-06-05,Thomas Jefferson,Male,269,34,10
2020-06-05,Thomas Jefferson,Not Reported,1,0,0
2020-06-05,Three Rivers,Female,160,23,7
2020-06-05,Three Rivers,Male,380,15,2
2020-06-05,Three Rivers,Not Reported,20,0,0
2020-06-05,Virginia Beach,Female,417,47,9
2020-06-05,Virginia Beach,Male,364,55,16
2020-06-05,Virginia Beach,Not Reported,3,0,0
2020-06-05,West Piedmont,Female,130,7,2
2020-06-05,West Piedmont,Male,123,15,3
2020-06-05,West Piedmont,Not Reported,4,0,0
2020-06-05,Western Tidewater,Female,325,28,17
2020-06-05,Western Tidewater,Male,325,49,23
2020-06-05,Western Tidewater,Not Reported,3,0,0
2020-06-06,Alexandria,Female,1059,93,25
2020-06-06,Alexandria,Male,1002,116,20
2020-06-06,Alexandria,Not Reported,9,0,0
2020-06-06,Alleghany,Female,129,9,9
2020-06-06,Alleghany,Male,105,16,6
2020-06-06,Alleghany,Not Reported,1,0,0
2020-06-06,Arlington,Female,1088,174,59
2020-06-06,Arlington,Male,1095,214,61
2020-06-06,Arlington,Not Reported,12,1,0
2020-06-06,Central Shenandoah,Female,883,68,16
2020-06-06,Central Shenandoah,Male,772,61,15
2020-06-06,Central Shenandoah,Not Reported,7,0,0
2020-06-06,Central Virginia,Female,110,8,0
2020-06-06,Central Virginia,Male,134,9,4
2020-06-06,Central Virginia,Not Reported,0,0,0
2020-06-06,Chesapeake,Female,326,49,7
2020-06-06,Chesapeake,Male,251,45,8
2020-06-06,Chesapeake,Not Reported,0,0,0
2020-06-06,Chesterfield,Female,978,49,26
2020-06-06,Chesterfield,Male,897,52,27
2020-06-06,Chesterfield,Not Reported,63,0,1
2020-06-06,Chickahominy,Female,285,44,15
2020-06-06,Chickahominy,Male,222,44,18
2020-06-06,Chickahominy,Not Reported,8,0,0
2020-06-06,Crater,Female,436,60,14
2020-06-06,Crater,Male,580,44,7
2020-06-06,Crater,Not Reported,17,2,0
2020-06-06,Cumberland Plateau,Female,19,1,0
2020-06-06,Cumberland Plateau,Male,17,1,0
2020-06-06,Cumberland Plateau,Not Reported,0,0,0
2020-06-06,Eastern Shore,Female,614,45,20
2020-06-06,Eastern Shore,Male,604,41,18
2020-06-06,Eastern Shore,Not Reported,3,0,0
2020-06-06,Fairfax,Female,6092,617,207
2020-06-06,Fairfax,Male,5952,805,212
2020-06-06,Fairfax,Not Reported,136,5,7
2020-06-06,Hampton,Female,115,12,1
2020-06-06,Hampton,Male,98,21,3
2020-06-06,Hampton,Not Reported,2,0,0
2020-06-06,Henrico,Female,1137,107,66
2020-06-06,Henrico,Male,886,111,66
2020-06-06,Henrico,Not Reported,10,0,2
2020-06-06,Lenowisco,Female,21,8,1
2020-06-06,Lenowisco,Male,24,8,3
2020-06-06,Lenowisco,Not Reported,0,0,0
2020-06-06,Lord Fairfax,Female,821,65,27
2020-06-06,Lord Fairfax,Male,756,67,29
2020-06-06,Lord Fairfax,Not Reported,14,0,0
2020-06-06,Loudoun,Female,1480,86,35
2020-06-06,Loudoun,Male,1437,91,28
2020-06-06,Loudoun,Not Reported,22,0,4
2020-06-06,Mount Rogers,Female,234,11,3
2020-06-06,Mount Rogers,Male,185,26,4
2020-06-06,Mount Rogers,Not Reported,2,0,0
2020-06-06,New River,Female,68,6,0
2020-06-06,New River,Male,63,10,3
2020-06-06,New River,Not Reported,2,0,0
2020-06-06,Norfolk,Female,281,36,1
2020-06-06,Norfolk,Male,280,35,6
2020-06-06,Norfolk,Not Reported,1,0,0
2020-06-06,Peninsula,Female,347,56,21
2020-06-06,Peninsula,Male,310,62,12
2020-06-06,Peninsula,Not Reported,3,0,0
2020-06-06,Piedmont,Female,210,24,2
2020-06-06,Piedmont,Male,579,34,4
2020-06-06,Piedmont,Not Reported,1,0,0
2020-06-06,Pittsylvania-Danville,Female,59,16,2
2020-06-06,Pittsylvania-Danville,Male,47,12,1
2020-06-06,Pittsylvania-Danville,Not Reported,1,0,0
2020-06-06,Portsmouth,Female,157,26,5
2020-06-06,Portsmouth,Male,175,21,6
2020-06-06,Portsmouth,Not Reported,3,0,0
2020-06-06,Prince William,Female,3747,280,62
2020-06-06,Prince William,Male,3840,355,66
2020-06-06,Prince William,Not Reported,99,1,0
2020-06-06,Rappahannock,Female,885,69,4
2020-06-06,Rappahannock,Male,848,94,15
2020-06-06,Rappahannock,Not Reported,14,3,0
2020-06-06,Rappahannock Rapidan,Female,606,36,6
2020-06-06,Rappahannock Rapidan,Male,631,56,10
2020-06-06,Rappahannock Rapidan,Not Reported,29,2,1
2020-06-06,Richmond,Female,744,69,5
2020-06-06,Richmond,Male,797,96,18
2020-06-06,Richmond,Not Reported,51,2,2
2020-06-06,Roanoke,Female,111,4,8
2020-06-06,Roanoke,Male,86,6,2
2020-06-06,Roanoke,Not Reported,0,0,0
2020-06-06,Southside,Female,189,22,15
2020-06-06,Southside,Male,93,19,10
2020-06-06,Southside,Not Reported,3,0,0
2020-06-06,Thomas Jefferson,Female,315,39,9
2020-06-06,Thomas Jefferson,Male,277,35,10
2020-06-06,Thomas Jefferson,Not Reported,1,0,0
2020-06-06,Three Rivers,Female,162,24,7
2020-06-06,Three Rivers,Male,384,16,3
2020-06-06,Three Rivers,Not Reported,19,0,0
2020-06-06,Virginia Beach,Female,425,47,9
2020-06-06,Virginia Beach,Male,370,55,16
2020-06-06,Virginia Beach,Not Reported,3,0,0
2020-06-06,West Piedmont,Female,136,8,2
2020-06-06,West Piedmont,Male,132,15,3
2020-06-06,West Piedmont,Not Reported,4,0,0
2020-06-06,Western Tidewater,Female,327,28,17
2020-06-06,Western Tidewater,Male,329,49,23
2020-06-06,Western Tidewater,Not Reported,3,0,0
2020-06-07,Alexandria,Female,1072,93,25
2020-06-07,Alexandria,Male,1014,115,20
2020-06-07,Alexandria,Not Reported,9,0,0
2020-06-07,Alleghany,Female,130,9,9
2020-06-07,Alleghany,Male,105,16,6
2020-06-07,Alleghany,Not Reported,1,0,0
2020-06-07,Arlington,Female,1102,176,60
2020-06-07,Arlington,Male,1111,215,61
2020-06-07,Arlington,Not Reported,12,1,0
2020-06-07,Central Shenandoah,Female,897,69,16
2020-06-07,Central Shenandoah,Male,785,63,15
2020-06-07,Central Shenandoah,Not Reported,7,0,0
2020-06-07,Central Virginia,Female,112,8,0
2020-06-07,Central Virginia,Male,135,9,4
2020-06-07,Central Virginia,Not Reported,0,0,0
2020-06-07,Chesapeake,Female,336,50,7
2020-06-07,Chesapeake,Male,256,46,8
2020-06-07,Chesapeake,Not Reported,0,0,0
2020-06-07,Chesterfield,Female,990,49,26
2020-06-07,Chesterfield,Male,913,52,27
2020-06-07,Chesterfield,Not Reported,71,0,1
2020-06-07,Chickahominy,Female,291,44,15
2020-06-07,Chickahominy,Male,228,44,18
2020-06-07,Chickahominy,Not Reported,8,0,0
2020-06-07,Crater,Female,442,60,14
2020-06-07,Crater,Male,596,44,7
2020-06-07,Crater,Not Reported,17,2,0
2020-06-07,Cumberland Plateau,Female,19,1,0
2020-06-07,Cumberland Plateau,Male,17,1,0
2020-06-07,Cumberland Plateau,Not Reported,0,0,0
2020-06-07,Eastern Shore,Female,618,45,20
2020-06-07,Eastern Shore,Male,617,42,19
2020-06-07,Eastern Shore,Not Reported,3,0,0
2020-06-07,Fairfax,Female,6305,624,207
2020-06-07,Fairfax,Male,6137,812,213
2020-06-07,Fairfax,Not Reported,138,5,7
2020-06-07,Hampton,Female,122,12,1
2020-06-07,Hampton,Male,102,21,3
2020-06-07,Hampton,Not Reported,2,0,0
2020-06-07,Henrico,Female,1165,107,66
2020-06-07,Henrico,Male,921,111,66
2020-06-07,Henrico,Not Reported,10,0,2
2020-06-07,Lenowisco,Female,22,8,1
2020-06-07,Lenowisco,Male,24,8,3
2020-06-07,Lenowisco,Not Reported,0,0,0
2020-06-07,Lord Fairfax,Female,838,65,27
2020-06-07,Lord Fairfax,Male,769,67,29
2020-06-07,Lord Fairfax,Not Reported,14,0,0
2020-06-07,Loudoun,Female,1563,86,35
2020-06-07,Loudoun,Male,1508,93,28
2020-06-07,Loudoun,Not Reported,23,0,4
2020-06-07,Mount Rogers,Female,244,10,4
2020-06-07,Mount Rogers,Male,196,28,4
2020-06-07,Mount Rogers,Not Reported,2,0,0
2020-06-07,New River,Female,69,6,0
2020-06-07,New River,Male,64,10,3
2020-06-07,New River,Not Reported,3,0,0
2020-06-07,Norfolk,Female,293,36,1
2020-06-07,Norfolk,Male,289,35,6
2020-06-07,Norfolk,Not Reported,1,0,0
2020-06-07,Peninsula,Female,359,56,21
2020-06-07,Peninsula,Male,314,62,12
2020-06-07,Peninsula,Not Reported,4,0,0
2020-06-07,Piedmont,Female,210,24,2
2020-06-07,Piedmont,Male,583,35,4
2020-06-07,Piedmont,Not Reported,1,0,0
2020-06-07,Pittsylvania-Danville,Female,60,16,2
2020-06-07,Pittsylvania-Danville,Male,49,12,1
2020-06-07,Pittsylvania-Danville,Not Reported,1,0,0
2020-06-07,Portsmouth,Female,160,27,5
2020-06-07,Portsmouth,Male,180,21,6
2020-06-07,Portsmouth,Not Reported,3,0,0
2020-06-07,Prince William,Female,3806,284,64
2020-06-07,Prince William,Male,3885,362,71
2020-06-07,Prince William,Not Reported,99,1,0
2020-06-07,Rappahannock,Female,958,73,4
2020-06-07,Rappahannock,Male,906,97,15
2020-06-07,Rappahannock,Not Reported,10,1,0
2020-06-07,Rappahannock Rapidan,Female,617,36,6
2020-06-07,Rappahannock Rapidan,Male,645,57,10
2020-06-07,Rappahannock Rapidan,Not Reported,32,2,1
2020-06-07,Richmond,Female,758,70,5
2020-06-07,Richmond,Male,812,97,19
2020-06-07,Richmond,Not Reported,51,2,2
2020-06-07,Roanoke,Female,112,4,8
2020-06-07,Roanoke,Male,87,6,2
2020-06-07,Roanoke,Not Reported,0,0,0
2020-06-07,Southside,Female,195,23,15
2020-06-07,Southside,Male,97,21,10
2020-06-07,Southside,Not Reported,3,0,0
2020-06-07,Thomas Jefferson,Female,329,40,9
2020-06-07,Thomas Jefferson,Male,301,36,10
2020-06-07,Thomas Jefferson,Not Reported,4,0,0
2020-06-07,Three Rivers,Female,163,25,7
2020-06-07,Three Rivers,Male,387,16,3
2020-06-07,Three Rivers,Not Reported,19,0,0
2020-06-07,Virginia Beach,Female,426,47,9
2020-06-07,Virginia Beach,Male,371,55,16
2020-06-07,Virginia Beach,Not Reported,4,0,0
2020-06-07,West Piedmont,Female,141,8,2
2020-06-07,West Piedmont,Male,136,15,3
2020-06-07,West Piedmont,Not Reported,5,0,0
2020-06-07,Western Tidewater,Female,328,28,17
2020-06-07,Western Tidewater,Male,329,49,23
2020-06-07,Western Tidewater,Not Reported,3,0,0
2020-06-08,Alexandria,Female,1076,93,25
2020-06-08,Alexandria,Male,1017,115,20
2020-06-08,Alexandria,Not Reported,9,0,0
2020-06-08,Alleghany,Female,132,9,9
2020-06-08,Alleghany,Male,105,16,6
2020-06-08,Alleghany,Not Reported,1,0,0
2020-06-08,Arlington,Female,1115,176,60
2020-06-08,Arlington,Male,1129,215,62
2020-06-08,Arlington,Not Reported,12,1,0
2020-06-08,Central Shenandoah,Female,914,70,16
2020-06-08,Central Shenandoah,Male,795,63,15
2020-06-08,Central Shenandoah,Not Reported,0,0,0
2020-06-08,Central Virginia,Female,112,8,0
2020-06-08,Central Virginia,Male,135,9,4
2020-06-08,Central Virginia,Not Reported,0,0,0
2020-06-08,Chesapeake,Female,339,50,7
2020-06-08,Chesapeake,Male,257,47,8
2020-06-08,Chesapeake,Not Reported,0,0,0
2020-06-08,Chesterfield,Female,1004,49,26
2020-06-08,Chesterfield,Male,939,52,27
2020-06-08,Chesterfield,Not Reported,71,0,1
2020-06-08,Chickahominy,Female,291,44,15
2020-06-08,Chickahominy,Male,227,44,18
2020-06-08,Chickahominy,Not Reported,8,0,0
2020-06-08,Crater,Female,446,60,14
2020-06-08,Crater,Male,599,44,7
2020-06-08,Crater,Not Reported,17,2,0
2020-06-08,Cumberland Plateau,Female,19,1,0
2020-06-08,Cumberland Plateau,Male,17,1,0
2020-06-08,Cumberland Plateau,Not Reported,0,0,0
2020-06-08,Eastern Shore,Female,618,45,20
2020-06-08,Eastern Shore,Male,617,42,19
2020-06-08,Eastern Shore,Not Reported,3,0,0
2020-06-08,Fairfax,Female,6375,629,207
2020-06-08,Fairfax,Male,6214,814,213
2020-06-08,Fairfax,Not Reported,139,6,7
2020-06-08,Hampton,Female,122,12,1
2020-06-08,Hampton,Male,103,21,3
2020-06-08,Hampton,Not Reported,2,0,0
2020-06-08,Henrico,Female,1180,107,66
2020-06-08,Henrico,Male,938,111,66
2020-06-08,Henrico,Not Reported,10,0,2
2020-06-08,Lenowisco,Female,22,8,1
2020-06-08,Lenowisco,Male,24,8,3
2020-06-08,Lenowisco,Not Reported,0,0,0
2020-06-08,Lord Fairfax,Female,841,66,29
2020-06-08,Lord Fairfax,Male,773,68,29
2020-06-08,Lord Fairfax,Not Reported,14,0,0
2020-06-08,Loudoun,Female,1591,87,35
2020-06-08,Loudoun,Male,1535,94,28
2020-06-08,Loudoun,Not Reported,21,0,4
2020-06-08,Mount Rogers,Female,250,11,5
2020-06-08,Mount Rogers,Male,200,29,4
2020-06-08,Mount Rogers,Not Reported,4,1,1
2020-06-08,New River,Female,74,7,0
2020-06-08,New River,Male,65,10,3
2020-06-08,New River,Not Reported,3,0,0
2020-06-08,Norfolk,Female,294,36,1
2020-06-08,Norfolk,Male,294,35,6
2020-06-08,Norfolk,Not Reported,1,0,0
2020-06-08,Peninsula,Female,361,56,21
2020-06-08,Peninsula,Male,315,62,12
2020-06-08,Peninsula,Not Reported,4,0,0
2020-06-08,Piedmont,Female,215,24,2
2020-06-08,Piedmont,Male,588,35,4
2020-06-08,Piedmont,Not Reported,1,0,0
2020-06-08,Pittsylvania-Danville,Female,60,16,2
2020-06-08,Pittsylvania-Danville,Male,49,12,1
2020-06-08,Pittsylvania-Danville,Not Reported,1,0,0
2020-06-08,Portsmouth,Female,160,27,5
2020-06-08,Portsmouth,Male,180,21,6
2020-06-08,Portsmouth,Not Reported,3,0,0
2020-06-08,Prince William,Female,3842,288,64
2020-06-08,Prince William,Male,3948,369,71
2020-06-08,Prince William,Not Reported,95,1,0
2020-06-08,Rappahannock,Female,965,73,4
2020-06-08,Rappahannock,Male,914,98,15
2020-06-08,Rappahannock,Not Reported,10,1,0
2020-06-08,Rappahannock Rapidan,Female,623,37,6
2020-06-08,Rappahannock Rapidan,Male,648,57,10
2020-06-08,Rappahannock Rapidan,Not Reported,32,2,1
2020-06-08,Richmond,Female,771,72,5
2020-06-08,Richmond,Male,829,100,19
2020-06-08,Richmond,Not Reported,51,2,2
2020-06-08,Roanoke,Female,112,4,8
2020-06-08,Roanoke,Male,87,6,2
2020-06-08,Roanoke,Not Reported,0,0,0
2020-06-08,Southside,Female,197,23,15
2020-06-08,Southside,Male,97,21,10
2020-06-08,Southside,Not Reported,3,0,0
2020-06-08,Thomas Jefferson,Female,337,41,9
2020-06-08,Thomas Jefferson,Male,303,36,10
2020-06-08,Thomas Jefferson,Not Reported,4,0,0
2020-06-08,Three Rivers,Female,164,25,7
2020-06-08,Three Rivers,Male,388,16,3
2020-06-08,Three Rivers,Not Reported,19,0,0
2020-06-08,Virginia Beach,Female,429,47,9
2020-06-08,Virginia Beach,Male,377,55,16
2020-06-08,Virginia Beach,Not Reported,4,0,0
2020-06-08,West Piedmont,Female,143,8,2
2020-06-08,West Piedmont,Male,138,15,3
2020-06-08,West Piedmont,Not Reported,6,0,0
2020-06-08,Western Tidewater,Female,330,28,17
2020-06-08,Western Tidewater,Male,332,49,23
2020-06-08,Western Tidewater,Not Reported,3,0,0
2020-06-09,Alexandria,Female,1081,94,26
2020-06-09,Alexandria,Male,1026,118,21
2020-06-09,Alexandria,Not Reported,8,0,0
2020-06-09,Alleghany,Female,134,9,9
2020-06-09,Alleghany,Male,108,16,6
2020-06-09,Alleghany,Not Reported,1,0,0
2020-06-09,Arlington,Female,1118,178,60
2020-06-09,Arlington,Male,1135,216,62
2020-06-09,Arlington,Not Reported,12,1,0
2020-06-09,Central Shenandoah,Female,919,71,16
2020-06-09,Central Shenandoah,Male,802,64,15
2020-06-09,Central Shenandoah,Not Reported,0,0,0
2020-06-09,Central Virginia,Female,115,8,0
2020-06-09,Central Virginia,Male,135,9,4
2020-06-09,Central Virginia,Not Reported,0,0,0
2020-06-09,Chesapeake,Female,345,50,7
2020-06-09,Chesapeake,Male,259,47,8
2020-06-09,Chesapeake,Not Reported,1,0,0
2020-06-09,Chesterfield,Female,1044,50,26
2020-06-09,Chesterfield,Male,978,53,27
2020-06-09,Chesterfield,Not Reported,71,0,1
2020-06-09,Chickahominy,Female,293,45,15
2020-06-09,Chickahominy,Male,231,44,18
2020-06-09,Chickahominy,Not Reported,8,1,0
2020-06-09,Crater,Female,451,60,14
2020-06-09,Crater,Male,625,44,7
2020-06-09,Crater,Not Reported,17,2,0
2020-06-09,Cumberland Plateau,Female,19,1,0
2020-06-09,Cumberland Plateau,Male,16,1,0
2020-06-09,Cumberland Plateau,Not Reported,0,0,0
2020-06-09,Eastern Shore,Female,620,46,21
2020-06-09,Eastern Shore,Male,616,42,19
2020-06-09,Eastern Shore,Not Reported,3,0,0
2020-06-09,Fairfax,Female,6418,631,208
2020-06-09,Fairfax,Male,6261,818,214
2020-06-09,Fairfax,Not Reported,141,6,7
2020-06-09,Hampton,Female,122,13,1
2020-06-09,Hampton,Male,104,22,3
2020-06-09,Hampton,Not Reported,2,0,0
2020-06-09,Henrico,Female,1191,107,66
2020-06-09,Henrico,Male,945,113,66
2020-06-09,Henrico,Not Reported,10,0,2
2020-06-09,Lenowisco,Female,21,8,1
2020-06-09,Lenowisco,Male,24,8,3
2020-06-09,Lenowisco,Not Reported,0,0,0
2020-06-09,Lord Fairfax,Female,850,67,29
2020-06-09,Lord Fairfax,Male,777,69,29
2020-06-09,Lord Fairfax,Not Reported,14,0,0
2020-06-09,Loudoun,Female,1604,87,35
2020-06-09,Loudoun,Male,1550,98,28
2020-06-09,Loudoun,Not Reported,20,0,4
2020-06-09,Mount Rogers,Female,257,12,6
2020-06-09,Mount Rogers,Male,205,32,5
2020-06-09,Mount Rogers,Not Reported,4,1,1
2020-06-09,New River,Female,74,7,0
2020-06-09,New River,Male,66,10,3
2020-06-09,New River,Not Reported,3,0,0
2020-06-09,Norfolk,Female,299,36,1
2020-06-09,Norfolk,Male,296,37,6
2020-06-09,Norfolk,Not Reported,1,0,0
2020-06-09,Peninsula,Female,369,56,21
2020-06-09,Peninsula,Male,317,62,12
2020-06-09,Peninsula,Not Reported,4,0,0
2020-06-09,Piedmont,Female,217,25,2
2020-06-09,Piedmont,Male,592,35,4
2020-06-09,Piedmont,Not Reported,1,0,0
2020-06-09,Pittsylvania-Danville,Female,60,16,2
2020-06-09,Pittsylvania-Danville,Male,49,12,1
2020-06-09,Pittsylvania-Danville,Not Reported,1,0,0
2020-06-09,Portsmouth,Female,164,27,5
2020-06-09,Portsmouth,Male,184,21,6
2020-06-09,Portsmouth,Not Reported,3,0,0
2020-06-09,Prince William,Female,3878,295,64
2020-06-09,Prince William,Male,3979,373,72
2020-06-09,Prince William,Not Reported,92,1,0
2020-06-09,Rappahannock,Female,973,75,5
2020-06-09,Rappahannock,Male,921,101,16
2020-06-09,Rappahannock,Not Reported,11,1,0
2020-06-09,Rappahannock Rapidan,Female,627,37,6
2020-06-09,Rappahannock Rapidan,Male,653,57,10
2020-06-09,Rappahannock Rapidan,Not Reported,32,2,1
2020-06-09,Richmond,Female,780,72,5
2020-06-09,Richmond,Male,839,103,20
2020-06-09,Richmond,Not Reported,48,2,2
2020-06-09,Roanoke,Female,115,4,8
2020-06-09,Roanoke,Male,89,6,2
2020-06-09,Roanoke,Not Reported,0,0,0
2020-06-09,Southside,Female,197,23,16
2020-06-09,Southside,Male,97,21,10
2020-06-09,Southside,Not Reported,3,0,0
2020-06-09,Thomas Jefferson,Female,340,41,9
2020-06-09,Thomas Jefferson,Male,305,36,10
2020-06-09,Thomas Jefferson,Not Reported,4,0,0
2020-06-09,Three Rivers,Female,162,25,7
2020-06-09,Three Rivers,Male,386,15,2
2020-06-09,Three Rivers,Not Reported,19,0,0
2020-06-09,Virginia Beach,Female,431,49,11
2020-06-09,Virginia Beach,Male,380,55,16
2020-06-09,Virginia Beach,Not Reported,4,0,0
2020-06-09,West Piedmont,Female,145,10,2
2020-06-09,West Piedmont,Male,142,16,3
2020-06-09,West Piedmont,Not Reported,6,0,0
2020-06-09,Western Tidewater,Female,331,28,20
2020-06-09,Western Tidewater,Male,335,49,26
2020-06-09,Western Tidewater,Not Reported,3,0,0
2020-06-10,Alexandria,Female,1084,95,25
2020-06-10,Alexandria,Male,1033,121,22
2020-06-10,Alexandria,Not Reported,8,0,0
2020-06-10,Alleghany,Female,134,9,9
2020-06-10,Alleghany,Male,108,16,5
2020-06-10,Alleghany,Not Reported,1,0,0
2020-06-10,Arlington,Female,1125,178,60
2020-06-10,Arlington,Male,1144,215,61
2020-06-10,Arlington,Not Reported,11,1,0
2020-06-10,Central Shenandoah,Female,926,71,16
2020-06-10,Central Shenandoah,Male,808,64,15
2020-06-10,Central Shenandoah,Not Reported,0,0,0
2020-06-10,Central Virginia,Female,118,8,0
2020-06-10,Central Virginia,Male,136,9,4
2020-06-10,Central Virginia,Not Reported,0,0,0
2020-06-10,Chesapeake,Female,352,50,7
2020-06-10,Chesapeake,Male,264,47,8
2020-06-10,Chesapeake,Not Reported,1,0,0
2020-06-10,Chesterfield,Female,1069,50,26
2020-06-10,Chesterfield,Male,1008,54,28
2020-06-10,Chesterfield,Not Reported,72,0,1
2020-06-10,Chickahominy,Female,294,46,15
2020-06-10,Chickahominy,Male,231,48,19
2020-06-10,Chickahominy,Not Reported,8,1,0
2020-06-10,Crater,Female,458,61,14
2020-06-10,Crater,Male,651,44,7
2020-06-10,Crater,Not Reported,17,2,0
2020-06-10,Cumberland Plateau,Female,19,1,0
2020-06-10,Cumberland Plateau,Male,16,1,0
2020-06-10,Cumberland Plateau,Not Reported,0,0,0
2020-06-10,Eastern Shore,Female,620,46,21
2020-06-10,Eastern Shore,Male,618,42,19
2020-06-10,Eastern Shore,Not Reported,3,0,0
2020-06-10,Fairfax,Female,6446,639,212
2020-06-10,Fairfax,Male,6283,824,217
2020-06-10,Fairfax,Not Reported,142,6,7
2020-06-10,Hampton,Female,124,14,2
2020-06-10,Hampton,Male,105,22,3
2020-06-10,Hampton,Not Reported,2,0,0
2020-06-10,Henrico,Female,1202,109,66
2020-06-10,Henrico,Male,952,114,68
2020-06-10,Henrico,Not Reported,8,0,1
2020-06-10,Lenowisco,Female,21,8,1
2020-06-10,Lenowisco,Male,24,8,3
2020-06-10,Lenowisco,Not Reported,0,0,0
2020-06-10,Lord Fairfax,Female,861,67,30
2020-06-10,Lord Fairfax,Male,787,69,30
2020-06-10,Lord Fairfax,Not Reported,14,0,0
2020-06-10,Loudoun,Female,1604,94,35
2020-06-10,Loudoun,Male,1556,102,28
2020-06-10,Loudoun,Not Reported,20,0,4
2020-06-10,Mount Rogers,Female,269,12,8
2020-06-10,Mount Rogers,Male,209,33,9
2020-06-10,Mount Rogers,Not Reported,4,1,1
2020-06-10,New River,Female,74,7,0
2020-06-10,New River,Male,69,11,3
2020-06-10,New River,Not Reported,3,0,0
2020-06-10,Norfolk,Female,302,37,1
2020-06-10,Norfolk,Male,301,37,6
2020-06-10,Norfolk,Not Reported,2,0,0
2020-06-10,Peninsula,Female,373,58,21
2020-06-10,Peninsula,Male,318,62,12
2020-06-10,Peninsula,Not Reported,4,0,0
2020-06-10,Piedmont,Female,218,25,3
2020-06-10,Piedmont,Male,608,36,4
2020-06-10,Piedmont,Not Reported,1,0,0
2020-06-10,Pittsylvania-Danville,Female,64,16,2
2020-06-10,Pittsylvania-Danville,Male,50,12,1
2020-06-10,Pittsylvania-Danville,Not Reported,1,0,0
2020-06-10,Portsmouth,Female,164,28,5
2020-06-10,Portsmouth,Male,187,21,6
2020-06-10,Portsmouth,Not Reported,3,0,0
2020-06-10,Prince William,Female,3898,303,64
2020-06-10,Prince William,Male,4008,379,72
2020-06-10,Prince William,Not Reported,92,1,0
2020-06-10,Rappahannock,Female,985,75,5
2020-06-10,Rappahannock,Male,934,102,17
2020-06-10,Rappahannock,Not Reported,11,1,0
2020-06-10,Rappahannock Rapidan,Female,630,37,6
2020-06-10,Rappahannock Rapidan,Male,657,57,11
2020-06-10,Rappahannock Rapidan,Not Reported,32,2,1
2020-06-10,Richmond,Female,792,74,5
2020-06-10,Richmond,Male,848,104,19
2020-06-10,Richmond,Not Reported,46,2,2
2020-06-10,Roanoke,Female,117,4,8
2020-06-10,Roanoke,Male,90,6,2
2020-06-10,Roanoke,Not Reported,0,0,0
2020-06-10,Southside,Female,199,23,16
2020-06-10,Southside,Male,97,21,10
2020-06-10,Southside,Not Reported,3,0,0
2020-06-10,Thomas Jefferson,Female,342,41,9
2020-06-10,Thomas Jefferson,Male,307,36,10
2020-06-10,Thomas Jefferson,Not Reported,6,0,0
2020-06-10,Three Rivers,Female,163,27,7
2020-06-10,Three Rivers,Male,387,15,2
2020-06-10,Three Rivers,Not Reported,19,0,0
