"Report Date","Health District",Sex,"Number of Cases","Number of Hospitalizations","Number of Deaths"
04/21/2020,"Mount Rogers",Female,27,5,0
04/21/2020,"Mount Rogers",Male,29,10,4
04/21/2020,"Mount Rogers","Not Reported",1,0,0
04/21/2020,"New River",Female,31,3,0
04/21/2020,"New River",Male,30,5,0
04/21/2020,"New River","Not Reported",1,0,0
04/21/2020,Norfolk,Female,71,13,0
04/21/2020,Norfolk,Male,47,15,3
04/21/2020,Peninsula,Female,159,43,13
04/21/2020,Peninsula,Male,152,53,7
04/21/2020,Piedmont,Female,60,5,1
04/21/2020,Piedmont,Male,30,11,2
04/21/2020,Pittsylvania-Danville,Female,21,9,1
04/21/2020,Pittsylvania-Danville,Male,15,8,1
04/21/2020,Portsmouth,Female,44,12,2
04/21/2020,Portsmouth,Male,37,16,2
04/21/2020,Portsmouth,"Not Reported",1,0,0
04/21/2020,"Prince William",Female,510,54,7
04/21/2020,"Prince William",Male,493,59,10
04/21/2020,"Prince William","Not Reported",5,0,0
04/21/2020,Rappahannock,Female,157,29,1
04/21/2020,Rappahannock,Male,138,43,5
04/21/2020,Rappahannock,"Not Reported",1,0,0
04/21/2020,"Rappahannock Rapidan",Female,69,8,1
04/21/2020,"Rappahannock Rapidan",Male,77,10,1
04/21/2020,"Rappahannock Rapidan","Not Reported",2,0,0
04/21/2020,Richmond,Female,128,14,1
04/21/2020,Richmond,Male,113,23,8
04/21/2020,Richmond,"Not Reported",5,2,1
04/21/2020,Roanoke,Female,7,2,0
04/21/2020,Roanoke,Male,18,3,0
04/21/2020,Southside,Female,59,8,0
04/21/2020,Southside,Male,33,12,1
04/21/2020,"Thomas Jefferson",Female,122,26,2
04/21/2020,"Thomas Jefferson",Male,102,20,8
04/21/2020,"Three Rivers",Female,26,4,1
04/21/2020,"Three Rivers",Male,76,6,0
04/21/2020,"Virginia Beach",Female,147,25,3
04/21/2020,"Virginia Beach",Male,141,35,5
04/21/2020,"West Piedmont",Female,15,1,0
04/21/2020,"West Piedmont",Male,12,3,1
04/21/2020,"Western Tidewater",Female,124,13,2
04/21/2020,"Western Tidewater",Male,105,22,2
04/22/2020,Alexandria,Female,246,31,4
04/22/2020,Alexandria,Male,226,34,8
04/22/2020,Alexandria,"Not Reported",2,0,0
04/22/2020,Alleghany,Female,41,5,2
04/22/2020,Alleghany,Male,32,8,1
04/22/2020,Arlington,Female,331,51,10
04/22/2020,Arlington,Male,327,65,14
04/22/2020,Arlington,"Not Reported",5,0,0
04/22/2020,"Central Shenandoah",Female,295,16,3
04/22/2020,"Central Shenandoah",Male,222,20,6
04/22/2020,"Central Shenandoah","Not Reported",8,0,0
04/22/2020,"Central Virginia",Female,38,2,0
04/22/2020,"Central Virginia",Male,55,5,2
04/22/2020,Chesapeake,Female,102,18,2
04/22/2020,Chesapeake,Male,78,21,3
04/22/2020,Chesterfield,Female,206,13,2
04/22/2020,Chesterfield,Male,187,16,7
04/22/2020,Chesterfield,"Not Reported",9,1,0
04/22/2020,Chickahominy,Female,120,16,4
04/22/2020,Chickahominy,Male,66,18,7
04/22/2020,Chickahominy,"Not Reported",5,1,0
04/22/2020,Crater,Female,79,14,6
04/22/2020,Crater,Male,56,10,3
04/22/2020,Crater,"Not Reported",4,2,0
04/22/2020,"Cumberland Plateau",Female,12,1,0
04/22/2020,"Cumberland Plateau",Male,6,0,0
04/22/2020,"Eastern Shore",Female,23,9,1
04/22/2020,"Eastern Shore",Male,44,7,0
04/22/2020,Fairfax,Female,1118,162,31
04/22/2020,Fairfax,Male,1175,246,37
04/22/2020,Fairfax,"Not Reported",13,1,0
04/22/2020,Hampton,Female,52,9,0
04/22/2020,Hampton,Male,45,17,1
04/22/2020,Henrico,Female,391,43,42
04/22/2020,Henrico,Male,286,52,39
04/22/2020,Henrico,"Not Reported",7,1,1
04/22/2020,Lenowisco,Female,16,5,1
04/22/2020,Lenowisco,Male,16,5,1
04/22/2020,"Lord Fairfax",Female,112,9,0
04/22/2020,"Lord Fairfax",Male,105,12,0
04/22/2020,Loudoun,Female,242,20,5
04/22/2020,Loudoun,Male,231,41,4
04/22/2020,Loudoun,"Not Reported",2,0,0
04/22/2020,"Mount Rogers",Female,27,5,0
04/22/2020,"Mount Rogers",Male,30,10,4
04/22/2020,"Mount Rogers","Not Reported",1,0,0
04/22/2020,"New River",Female,34,3,0
04/22/2020,"New River",Male,31,5,0
04/22/2020,"New River","Not Reported",1,0,0
04/22/2020,Norfolk,Female,77,13,0
04/22/2020,Norfolk,Male,49,16,3
04/22/2020,Peninsula,Female,160,43,13
04/22/2020,Peninsula,Male,151,53,7
04/22/2020,Piedmont,Female,60,5,1
04/22/2020,Piedmont,Male,30,11,2
04/22/2020,Pittsylvania-Danville,Female,22,9,1
04/22/2020,Pittsylvania-Danville,Male,16,8,1
04/22/2020,Portsmouth,Female,53,13,2
04/22/2020,Portsmouth,Male,39,17,2
04/22/2020,Portsmouth,"Not Reported",1,0,0
04/22/2020,"Prince William",Female,547,57,7
04/22/2020,"Prince William",Male,522,65,11
04/22/2020,"Prince William","Not Reported",6,0,0
04/22/2020,Rappahannock,Female,164,32,2
04/22/2020,Rappahannock,Male,143,43,7
04/22/2020,Rappahannock,"Not Reported",3,0,0
04/22/2020,"Rappahannock Rapidan",Female,79,8,1
04/22/2020,"Rappahannock Rapidan",Male,83,10,1
04/22/2020,"Rappahannock Rapidan","Not Reported",2,0,0
04/22/2020,Richmond,Female,132,16,1
04/22/2020,Richmond,Male,114,23,8
04/22/2020,Richmond,"Not Reported",4,2,1
04/22/2020,Roanoke,Female,9,2,0
04/22/2020,Roanoke,Male,18,3,0
04/22/2020,Southside,Female,60,8,0
04/22/2020,Southside,Male,34,13,1
04/22/2020,"Thomas Jefferson",Female,127,26,2
04/22/2020,"Thomas Jefferson",Male,107,20,8
04/22/2020,"Three Rivers",Female,26,4,1
04/22/2020,"Three Rivers",Male,78,6,0
04/22/2020,"Virginia Beach",Female,167,25,3
04/22/2020,"Virginia Beach",Male,146,35,5
04/22/2020,"West Piedmont",Female,15,1,0
04/22/2020,"West Piedmont",Male,13,3,1
04/22/2020,"Western Tidewater",Female,135,15,4
04/22/2020,"Western Tidewater",Male,114,24,2
04/23/2020,Alexandria,Female,263,34,5
04/23/2020,Alexandria,Male,246,40,9
04/23/2020,Alexandria,"Not Reported",3,0,0
04/23/2020,Alleghany,Female,43,5,2
04/23/2020,Alleghany,Male,33,8,1
04/23/2020,Arlington,Female,346,53,10
04/23/2020,Arlington,Male,335,65,14
04/23/2020,Arlington,"Not Reported",5,0,0
04/23/2020,"Central Shenandoah",Female,325,16,4
04/23/2020,"Central Shenandoah",Male,242,21,6
04/23/2020,"Central Shenandoah","Not Reported",8,0,0
04/23/2020,"Central Virginia",Female,43,3,0
04/23/2020,"Central Virginia",Male,56,4,1
04/23/2020,Chesapeake,Female,106,19,2
04/23/2020,Chesapeake,Male,80,21,3
04/23/2020,Chesterfield,Female,247,14,2
04/23/2020,Chesterfield,Male,195,19,7
04/23/2020,Chesterfield,"Not Reported",10,1,0
04/23/2020,Chickahominy,Female,122,17,4
04/23/2020,Chickahominy,Male,68,20,8
04/23/2020,Chickahominy,"Not Reported",4,1,0
04/23/2020,Crater,Female,94,17,6
04/23/2020,Crater,Male,66,12,3
04/23/2020,Crater,"Not Reported",4,3,0
04/23/2020,"Cumberland Plateau",Female,12,1,0
04/23/2020,"Cumberland Plateau",Male,6,0,0
04/23/2020,"Eastern Shore",Female,35,10,2
04/23/2020,"Eastern Shore",Male,53,8,0
04/23/2020,Fairfax,Female,1174,175,38
04/23/2020,Fairfax,Male,1224,258,42
04/23/2020,Fairfax,"Not Reported",15,3,0
04/23/2020,Hampton,Female,54,9,0
04/23/2020,Hampton,Male,45,17,1
04/23/2020,Henrico,Female,418,45,43
04/23/2020,Henrico,Male,294,54,39
04/23/2020,Henrico,"Not Reported",6,0,1
04/23/2020,Lenowisco,Female,16,5,1
04/23/2020,Lenowisco,Male,18,7,1
04/23/2020,"Lord Fairfax",Female,121,12,0
04/23/2020,"Lord Fairfax",Male,113,16,0
04/23/2020,Loudoun,Female,252,21,5
04/23/2020,Loudoun,Male,244,43,5
04/23/2020,Loudoun,"Not Reported",2,0,0
04/23/2020,"Mount Rogers",Female,27,5,0
04/23/2020,"Mount Rogers",Male,31,10,4
04/23/2020,"Mount Rogers","Not Reported",1,0,0
04/23/2020,"New River",Female,34,3,0
04/23/2020,"New River",Male,31,5,0
04/23/2020,"New River","Not Reported",1,0,0
04/23/2020,Norfolk,Female,81,15,0
04/23/2020,Norfolk,Male,55,16,3
04/23/2020,Peninsula,Female,165,43,13
04/23/2020,Peninsula,Male,152,53,7
04/23/2020,Piedmont,Female,66,6,1
04/23/2020,Piedmont,Male,38,11,2
04/23/2020,Pittsylvania-Danville,Female,25,9,1
04/23/2020,Pittsylvania-Danville,Male,17,8,1
04/23/2020,Portsmouth,Female,55,13,2
04/23/2020,Portsmouth,Male,42,17,2
04/23/2020,Portsmouth,"Not Reported",1,0,0
04/23/2020,"Prince William",Female,600,64,8
04/23/2020,"Prince William",Male,585,68,12
04/23/2020,"Prince William","Not Reported",7,0,0
04/23/2020,Rappahannock,Female,178,32,2
04/23/2020,Rappahannock,Male,154,43,7
04/23/2020,Rappahannock,"Not Reported",4,0,0
04/23/2020,"Rappahannock Rapidan",Female,89,8,1
04/23/2020,"Rappahannock Rapidan",Male,92,11,1
04/23/2020,"Rappahannock Rapidan","Not Reported",4,0,0
04/23/2020,Richmond,Female,136,17,1
04/23/2020,Richmond,Male,119,26,10
04/23/2020,Richmond,"Not Reported",4,2,2
04/23/2020,Roanoke,Female,10,2,0
04/23/2020,Roanoke,Male,18,3,0
04/23/2020,Southside,Female,62,8,0
04/23/2020,Southside,Male,35,14,1
04/23/2020,"Thomas Jefferson",Female,131,27,2
04/23/2020,"Thomas Jefferson",Male,110,21,8
04/23/2020,"Thomas Jefferson","Not Reported",1,0,0
04/23/2020,"Three Rivers",Female,33,5,1
04/23/2020,"Three Rivers",Male,89,6,0
04/23/2020,"Virginia Beach",Female,177,26,3
04/23/2020,"Virginia Beach",Male,151,35,5
04/23/2020,"West Piedmont",Female,15,1,0
04/23/2020,"West Piedmont",Male,13,3,1
04/23/2020,"Western Tidewater",Female,138,15,4
04/23/2020,"Western Tidewater",Male,174,25,2
04/23/2020,"Western Tidewater","Not Reported",1,0,0
04/24/2020,Alexandria,Female,285,38,6
04/24/2020,Alexandria,Male,258,43,9
04/24/2020,Alexandria,"Not Reported",4,0,0
04/24/2020,Alleghany,Female,47,5,2
04/24/2020,Alleghany,Male,35,9,1
04/24/2020,Arlington,Female,364,55,10
04/24/2020,Arlington,Male,353,65,14
04/24/2020,Arlington,"Not Reported",5,0,0
04/24/2020,"Central Shenandoah",Female,341,17,4
04/24/2020,"Central Shenandoah",Male,250,22,7
04/24/2020,"Central Shenandoah","Not Reported",8,0,0
04/24/2020,"Central Virginia",Female,45,3,0
04/24/2020,"Central Virginia",Male,57,4,1
04/24/2020,Chesapeake,Female,115,21,2
04/24/2020,Chesapeake,Male,82,22,3
04/24/2020,Chesterfield,Female,263,15,8
04/24/2020,Chesterfield,Male,200,22,12
04/24/2020,Chesterfield,"Not Reported",10,1,0
04/24/2020,Chickahominy,Female,131,19,4
04/24/2020,Chickahominy,Male,66,20,8
04/24/2020,Chickahominy,"Not Reported",4,1,0
04/24/2020,Crater,Female,94,19,6
04/24/2020,Crater,Male,69,13,3
04/24/2020,Crater,"Not Reported",4,3,0
04/24/2020,"Cumberland Plateau",Female,12,1,0
04/24/2020,"Cumberland Plateau",Male,6,0,0
04/24/2020,"Eastern Shore",Female,51,10,2
04/24/2020,"Eastern Shore",Male,64,8,1
04/24/2020,Fairfax,Female,1248,188,44
04/24/2020,Fairfax,Male,1315,269,45
04/24/2020,Fairfax,"Not Reported",21,3,0
04/24/2020,Hampton,Female,54,9,0
04/24/2020,Hampton,Male,45,17,1
04/24/2020,Henrico,Female,424,48,46
04/24/2020,Henrico,Male,299,59,39
04/24/2020,Henrico,"Not Reported",6,0,1
04/24/2020,Lenowisco,Female,17,5,1
04/24/2020,Lenowisco,Male,18,7,1
04/24/2020,"Lord Fairfax",Female,132,14,0
04/24/2020,"Lord Fairfax",Male,124,17,0
04/24/2020,Loudoun,Female,268,22,5
04/24/2020,Loudoun,Male,259,45,5
04/24/2020,Loudoun,"Not Reported",2,0,0
04/24/2020,"Mount Rogers",Female,27,5,0
04/24/2020,"Mount Rogers",Male,31,10,4
04/24/2020,"Mount Rogers","Not Reported",1,0,0
04/24/2020,"New River",Female,34,3,0
04/24/2020,"New River",Male,31,5,0
04/24/2020,"New River","Not Reported",2,0,0
04/24/2020,Norfolk,Female,84,15,0
04/24/2020,Norfolk,Male,57,16,3
04/24/2020,Peninsula,Female,167,43,13
04/24/2020,Peninsula,Male,153,53,7
04/24/2020,Piedmont,Female,68,6,1
04/24/2020,Piedmont,Male,43,11,2
04/24/2020,Pittsylvania-Danville,Female,25,9,1
04/24/2020,Pittsylvania-Danville,Male,17,8,1
04/24/2020,Portsmouth,Female,57,13,2
04/24/2020,Portsmouth,Male,42,17,2
04/24/2020,Portsmouth,"Not Reported",1,0,0
04/24/2020,"Prince William",Female,646,68,8
04/24/2020,"Prince William",Male,635,70,12
04/24/2020,"Prince William","Not Reported",10,0,0
04/24/2020,Rappahannock,Female,187,32,2
04/24/2020,Rappahannock,Male,164,43,7
04/24/2020,Rappahannock,"Not Reported",4,0,0
04/24/2020,"Rappahannock Rapidan",Female,95,8,1
04/24/2020,"Rappahannock Rapidan",Male,99,13,2
04/24/2020,"Rappahannock Rapidan","Not Reported",6,0,0
04/24/2020,Richmond,Female,139,20,1
04/24/2020,Richmond,Male,125,30,11
04/24/2020,Richmond,"Not Reported",3,1,2
04/24/2020,Roanoke,Female,15,2,0
04/24/2020,Roanoke,Male,18,3,0
04/24/2020,Southside,Female,67,9,4
04/24/2020,Southside,Male,37,14,3
04/24/2020,"Thomas Jefferson",Female,133,27,3
04/24/2020,"Thomas Jefferson",Male,110,22,8
04/24/2020,"Thomas Jefferson","Not Reported",1,0,0
04/24/2020,"Three Rivers",Female,33,5,1
04/24/2020,"Three Rivers",Male,89,6,0
04/24/2020,"Virginia Beach",Female,178,29,4
04/24/2020,"Virginia Beach",Male,153,36,6
04/24/2020,"West Piedmont",Female,17,1,0
04/24/2020,"West Piedmont",Male,16,4,1
04/24/2020,"Western Tidewater",Female,141,15,4
04/24/2020,"Western Tidewater",Male,177,26,3
04/24/2020,"Western Tidewater","Not Reported",1,0,0
04/25/2020,Alexandria,Female,299,38,8
04/25/2020,Alexandria,Male,272,42,10
04/25/2020,Alexandria,"Not Reported",4,0,0
04/25/2020,Alleghany,Female,47,5,2
04/25/2020,Alleghany,Male,35,9,1
04/25/2020,Arlington,Female,382,63,12
04/25/2020,Arlington,Male,377,76,17
04/25/2020,Arlington,"Not Reported",5,0,0
04/25/2020,"Central Shenandoah",Female,354,18,4
04/25/2020,"Central Shenandoah",Male,263,22,7
04/25/2020,"Central Shenandoah","Not Reported",7,0,0
04/25/2020,"Central Virginia",Female,46,3,0
04/25/2020,"Central Virginia",Male,57,4,1
04/25/2020,Chesapeake,Female,116,23,3
04/25/2020,Chesapeake,Male,84,22,3
04/25/2020,Chesterfield,Female,277,15,8
04/25/2020,Chesterfield,Male,210,24,13
04/25/2020,Chesterfield,"Not Reported",7,0,0
04/25/2020,Chickahominy,Female,133,19,4
04/25/2020,Chickahominy,Male,67,20,8
04/25/2020,Chickahominy,"Not Reported",4,1,0
04/25/2020,Crater,Female,94,21,6
04/25/2020,Crater,Male,72,17,3
04/25/2020,Crater,"Not Reported",4,3,0
04/25/2020,"Cumberland Plateau",Female,12,1,0
04/25/2020,"Cumberland Plateau",Male,8,0,0
04/25/2020,"Eastern Shore",Female,77,10,2
04/25/2020,"Eastern Shore",Male,89,8,1
04/25/2020,Fairfax,Female,1345,197,47
04/25/2020,Fairfax,Male,1432,288,47
04/25/2020,Fairfax,"Not Reported",20,3,0
04/25/2020,Hampton,Female,56,9,0
04/25/2020,Hampton,Male,45,17,1
04/25/2020,Henrico,Female,448,52,47
04/25/2020,Henrico,Male,310,63,41
04/25/2020,Henrico,"Not Reported",6,0,1
04/25/2020,Lenowisco,Female,17,5,1
04/25/2020,Lenowisco,Male,18,7,1
04/25/2020,"Lord Fairfax",Female,183,15,1
04/25/2020,"Lord Fairfax",Male,144,20,0
04/25/2020,"Lord Fairfax","Not Reported",2,0,0
04/25/2020,Loudoun,Female,291,22,5
04/25/2020,Loudoun,Male,271,50,6
04/25/2020,Loudoun,"Not Reported",2,0,0
04/25/2020,"Mount Rogers",Female,27,5,0
04/25/2020,"Mount Rogers",Male,31,10,4
04/25/2020,"Mount Rogers","Not Reported",1,0,0
04/25/2020,"New River",Female,35,3,0
04/25/2020,"New River",Male,32,5,1
04/25/2020,"New River","Not Reported",2,0,0
04/25/2020,Norfolk,Female,87,15,0
04/25/2020,Norfolk,Male,82,17,3
04/25/2020,Peninsula,Female,170,43,13
04/25/2020,Peninsula,Male,155,54,7
04/25/2020,Piedmont,Female,70,6,1
04/25/2020,Piedmont,Male,48,11,2
04/25/2020,Pittsylvania-Danville,Female,25,9,1
04/25/2020,Pittsylvania-Danville,Male,18,8,1
04/25/2020,Portsmouth,Female,61,14,2
04/25/2020,Portsmouth,Male,41,17,3
04/25/2020,Portsmouth,"Not Reported",1,0,0
04/25/2020,"Prince William",Female,686,76,8
04/25/2020,"Prince William",Male,686,74,13
04/25/2020,"Prince William","Not Reported",10,0,0
04/25/2020,Rappahannock,Female,191,32,2
04/25/2020,Rappahannock,Male,176,46,7
04/25/2020,Rappahannock,"Not Reported",1,0,0
04/25/2020,"Rappahannock Rapidan",Female,105,8,1
04/25/2020,"Rappahannock Rapidan",Male,106,13,2
04/25/2020,"Rappahannock Rapidan","Not Reported",5,0,0
04/25/2020,Richmond,Female,146,22,1
04/25/2020,Richmond,Male,137,32,11
04/25/2020,Richmond,"Not Reported",4,1,2
04/25/2020,Roanoke,Female,15,2,0
04/25/2020,Roanoke,Male,18,3,0
04/25/2020,Southside,Female,76,9,5
04/25/2020,Southside,Male,39,14,4
04/25/2020,"Thomas Jefferson",Female,135,27,3
04/25/2020,"Thomas Jefferson",Male,113,23,8
04/25/2020,"Thomas Jefferson","Not Reported",1,0,0
04/25/2020,"Three Rivers",Female,46,6,1
04/25/2020,"Three Rivers",Male,100,8,0
04/25/2020,"Virginia Beach",Female,179,31,4
04/25/2020,"Virginia Beach",Male,156,40,6
04/25/2020,"West Piedmont",Female,18,1,0
04/25/2020,"West Piedmont",Male,16,4,1
04/25/2020,"Western Tidewater",Female,143,15,5
04/25/2020,"Western Tidewater",Male,179,26,3
04/25/2020,"Western Tidewater","Not Reported",1,0,0
04/26/2020,Alexandria,Female,309,38,9
04/26/2020,Alexandria,Male,278,42,10
04/26/2020,Alexandria,"Not Reported",4,0,0
04/26/2020,Alleghany,Female,48,5,2
04/26/2020,Alleghany,Male,35,9,1
04/26/2020,Arlington,Female,395,64,12
04/26/2020,Arlington,Male,390,77,20
04/26/2020,Arlington,"Not Reported",5,0,0
04/26/2020,"Central Shenandoah",Female,355,19,4
04/26/2020,"Central Shenandoah",Male,263,22,7
04/26/2020,"Central Shenandoah","Not Reported",7,0,0
04/26/2020,"Central Virginia",Female,48,3,0
04/26/2020,"Central Virginia",Male,63,4,1
04/26/2020,Chesapeake,Female,118,23,3
04/26/2020,Chesapeake,Male,90,22,3
04/26/2020,Chesterfield,Female,286,15,8
04/26/2020,Chesterfield,Male,220,24,13
04/26/2020,Chesterfield,"Not Reported",7,0,0
04/26/2020,Chickahominy,Female,136,21,4
04/26/2020,Chickahominy,Male,68,21,8
04/26/2020,Chickahominy,"Not Reported",4,1,0
04/26/2020,Crater,Female,96,27,8
04/26/2020,Crater,Male,73,19,3
04/26/2020,Crater,"Not Reported",4,3,0
04/26/2020,"Cumberland Plateau",Female,12,1,0
04/26/2020,"Cumberland Plateau",Male,8,0,0
04/26/2020,"Eastern Shore",Female,101,10,2
04/26/2020,"Eastern Shore",Male,110,8,1
04/26/2020,Fairfax,Female,1426,209,49
04/26/2020,Fairfax,Male,1494,304,49
04/26/2020,Fairfax,"Not Reported",21,3,1
04/26/2020,Hampton,Female,58,11,0
04/26/2020,Hampton,Male,45,17,1
04/26/2020,Hampton,"Not Reported",1,0,0
04/26/2020,Henrico,Female,470,52,47
04/26/2020,Henrico,Male,316,64,41
04/26/2020,Henrico,"Not Reported",6,0,1
04/26/2020,Lenowisco,Female,17,5,1
04/26/2020,Lenowisco,Male,19,7,1
04/26/2020,"Lord Fairfax",Female,186,15,1
04/26/2020,"Lord Fairfax",Male,145,20,0
04/26/2020,"Lord Fairfax","Not Reported",3,0,0
04/26/2020,Loudoun,Female,310,23,5
04/26/2020,Loudoun,Male,284,53,6
04/26/2020,Loudoun,"Not Reported",2,0,0
04/26/2020,"Mount Rogers",Female,30,5,0
04/26/2020,"Mount Rogers",Male,35,10,4
04/26/2020,"Mount Rogers","Not Reported",1,0,0
04/26/2020,"New River",Female,35,3,0
04/26/2020,"New River",Male,32,5,1
04/26/2020,"New River","Not Reported",2,0,0
04/26/2020,Norfolk,Female,90,16,0
04/26/2020,Norfolk,Male,89,18,3
04/26/2020,Peninsula,Female,172,43,13
04/26/2020,Peninsula,Male,157,54,7
04/26/2020,Piedmont,Female,71,6,1
04/26/2020,Piedmont,Male,52,11,2
04/26/2020,Pittsylvania-Danville,Female,25,9,1
04/26/2020,Pittsylvania-Danville,Male,19,8,1
04/26/2020,Portsmouth,Female,63,15,2
04/26/2020,Portsmouth,Male,44,17,3
04/26/2020,Portsmouth,"Not Reported",1,0,0
04/26/2020,"Prince William",Female,726,79,9
04/26/2020,"Prince William",Male,728,76,13
04/26/2020,"Prince William","Not Reported",14,0,0
04/26/2020,Rappahannock,Female,203,36,2
04/26/2020,Rappahannock,Male,187,51,7
04/26/2020,Rappahannock,"Not Reported",1,0,0
04/26/2020,"Rappahannock Rapidan",Female,113,8,1
04/26/2020,"Rappahannock Rapidan",Male,114,13,2
04/26/2020,"Rappahannock Rapidan","Not Reported",5,0,0
04/26/2020,Richmond,Female,153,23,1
04/26/2020,Richmond,Male,145,34,11
04/26/2020,Richmond,"Not Reported",3,1,2
04/26/2020,Roanoke,Female,15,2,0
04/26/2020,Roanoke,Male,18,3,0
04/26/2020,Southside,Female,83,9,5
04/26/2020,Southside,Male,42,14,4
04/26/2020,"Thomas Jefferson",Female,137,27,3
04/26/2020,"Thomas Jefferson",Male,116,23,8
04/26/2020,"Thomas Jefferson","Not Reported",1,0,0
04/26/2020,"Three Rivers",Female,52,6,1
04/26/2020,"Three Rivers",Male,109,8,0
04/26/2020,"Virginia Beach",Female,185,31,4
04/26/2020,"Virginia Beach",Male,160,41,6
04/26/2020,"West Piedmont",Female,18,1,0
04/26/2020,"West Piedmont",Male,17,4,1
04/26/2020,"Western Tidewater",Female,166,16,5
04/26/2020,"Western Tidewater",Male,203,27,3
04/26/2020,"Western Tidewater","Not Reported",2,0,0
04/27/2020,Alexandria,Female,322,37,8
04/27/2020,Alexandria,Male,301,42,10
04/27/2020,Alexandria,"Not Reported",4,0,0
04/27/2020,Alleghany,Female,51,5,2
04/27/2020,Alleghany,Male,36,9,1
04/27/2020,Arlington,Female,411,67,12
04/27/2020,Arlington,Male,417,77,20
04/27/2020,Arlington,"Not Reported",8,0,0
04/27/2020,"Central Shenandoah",Female,366,20,4
