"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
5/25/2020,23061,17,317
5/25/2020,23062,5,60
5/25/2020,23063,55,209
5/25/2020,23064,0,2
5/25/2020,23065,Suppressed*,34
5/25/2020,23066,0,4
5/25/2020,23068,0,6
5/25/2020,23069,8,71
5/25/2020,23070,0,6
5/25/2020,23071,Suppressed*,24
5/25/2020,23072,7,209
5/25/2020,23075,113,372
5/25/2020,23076,0,13
5/25/2020,23079,0,2
5/25/2020,23083,Suppressed*,56
5/25/2020,23084,6,74
5/25/2020,23085,Suppressed*,9
5/25/2020,23086,Suppressed*,53
5/25/2020,23089,8,136
5/25/2020,23091,0,13
5/25/2020,23092,0,6
5/25/2020,23093,27,448
5/25/2020,23102,8,58
5/25/2020,23103,16,127
5/25/2020,23106,Suppressed*,26
5/25/2020,23108,0,1
5/25/2020,23109,Suppressed*,38
5/25/2020,23110,0,14
5/25/2020,23111,85,877
5/25/2020,23112,102,1160
5/25/2020,23113,71,734
5/25/2020,23114,38,466
5/25/2020,23115,Suppressed*,8
5/25/2020,23116,103,854
5/25/2020,23117,12,288
5/25/2020,23119,Suppressed*,4
5/25/2020,23120,27,263
5/25/2020,23123,16,109
5/25/2020,23124,5,91
5/25/2020,23125,0,1
5/25/2020,23126,0,7
5/25/2020,23128,Suppressed*,21
5/25/2020,23129,0,3
5/25/2020,23130,Suppressed*,6
5/25/2020,23138,0,5
5/25/2020,23139,29,490
5/25/2020,23140,16,158
5/25/2020,23141,10,165
5/25/2020,23146,6,45
5/25/2020,23148,Suppressed*,31
5/25/2020,23149,6,63
5/25/2020,23150,56,341
5/25/2020,23153,Suppressed*,26
5/25/2020,23156,Suppressed*,28
5/25/2020,23160,Suppressed*,10
5/25/2020,23161,0,1
5/25/2020,23163,0,1
5/25/2020,23168,8,213
5/25/2020,23169,0,16
5/25/2020,23173,0,2
5/25/2020,23175,Suppressed*,22
5/25/2020,23176,0,7
5/25/2020,23177,0,15
5/25/2020,23180,0,5
5/25/2020,23181,Suppressed*,137
5/25/2020,23185,139,1273
5/25/2020,23187,0,14
5/25/2020,23188,126,1246
5/25/2020,23192,11,121
5/25/2020,23219,14,115
5/25/2020,23220,65,599
5/25/2020,23221,23,283
5/25/2020,23222,89,647
5/25/2020,23223,248,1531
5/25/2020,23224,444,1592
5/25/2020,23225,225,1500
5/25/2020,23226,127,499
5/25/2020,23227,81,714
5/25/2020,23228,138,1027
5/25/2020,23229,110,850
5/25/2020,23230,13,188
5/25/2020,23231,117,877
5/25/2020,23233,110,771
5/25/2020,23234,377,1611
5/25/2020,23235,107,1085
5/25/2020,23236,63,789
5/25/2020,23237,123,721
5/25/2020,23238,230,937
5/25/2020,23250,0,2
5/25/2020,23294,63,454
5/25/2020,23301,60,149
5/25/2020,23302,Suppressed*,9
5/25/2020,23303,14,59
5/25/2020,23304,Suppressed*,7
5/25/2020,23306,23,76
5/25/2020,23307,12,43
5/25/2020,23308,39,130
5/25/2020,23310,19,111
5/25/2020,23313,Suppressed*,4
5/25/2020,23314,11,194
5/25/2020,23315,Suppressed*,39
5/25/2020,23316,11,43
5/25/2020,23320,150,1795
5/25/2020,23321,48,801
5/25/2020,23322,87,1084
5/25/2020,23323,68,791
5/25/2020,23324,51,521
5/25/2020,23325,44,476
5/25/2020,23336,9,70
5/25/2020,23337,0,11
5/25/2020,23347,15,40
5/25/2020,23350,61,190
5/25/2020,23354,10,23
5/25/2020,23356,Suppressed*,37
5/25/2020,23357,32,72
5/25/2020,23358,0,2
5/25/2020,23359,12,30
5/25/2020,23389,Suppressed*,4
5/25/2020,23395,15,44
5/25/2020,23398,Suppressed*,11
5/25/2020,23401,Suppressed*,20
5/25/2020,23405,10,37
5/25/2020,23407,46,97
5/25/2020,23408,Suppressed*,6
5/25/2020,23409,Suppressed*,6
5/25/2020,23410,50,150
5/25/2020,23413,74,232
5/25/2020,23414,23,57
5/25/2020,23415,35,133
5/25/2020,23416,11,55
5/25/2020,23417,51,186
5/25/2020,23418,43,111
5/25/2020,23420,65,173
5/25/2020,23421,124,614
5/25/2020,23422,Suppressed*,18
5/25/2020,23423,Suppressed*,10
5/25/2020,23426,5,6
5/25/2020,23427,5,11
5/25/2020,23430,32,376
5/25/2020,23432,7,30
5/25/2020,23433,0,30
5/25/2020,23434,170,1547
5/25/2020,23435,110,787
5/25/2020,23436,0,19
5/25/2020,23437,6,125
5/25/2020,23438,Suppressed*,60
5/25/2020,23440,0,5
5/25/2020,23441,18,57
5/25/2020,23442,20,87
5/25/2020,23451,50,1110
5/25/2020,23452,95,1706
5/25/2020,23453,52,879
5/25/2020,23454,94,1543
5/25/2020,23455,44,1205
5/25/2020,23456,66,1346
5/25/2020,23457,5,95
5/25/2020,23459,Suppressed*,64
5/25/2020,23460,0,19
5/25/2020,23461,0,11
5/25/2020,23462,125,1869
5/25/2020,23464,86,1678
5/25/2020,23480,Suppressed*,15
5/25/2020,23486,0,5
5/25/2020,23487,61,175
5/25/2020,23488,8,23
5/25/2020,23502,43,622
5/25/2020,23503,46,681
5/25/2020,23504,55,989
5/25/2020,23505,38,602
5/25/2020,23507,8,178
5/25/2020,23508,27,321
5/25/2020,23509,32,348
5/25/2020,23510,49,466
5/25/2020,23511,0,69
5/25/2020,23513,54,774
5/25/2020,23517,7,115
5/25/2020,23518,54,822
5/25/2020,23523,12,197
5/25/2020,23551,0,1
5/25/2020,23601,25,597
5/25/2020,23602,51,768
5/25/2020,23603,Suppressed*,57
5/25/2020,23604,Suppressed*,32
5/25/2020,23605,17,279
5/25/2020,23606,40,558
5/25/2020,23607,26,382
5/25/2020,23608,77,810
5/25/2020,23651,Suppressed*,10
5/25/2020,23661,16,266
5/25/2020,23662,7,249
5/25/2020,23663,13,242
5/25/2020,23664,7,175
5/25/2020,23665,Suppressed*,36
5/25/2020,23666,81,1033
5/25/2020,23669,57,752
5/25/2020,23690,0,58
5/25/2020,23691,0,9
5/25/2020,23692,17,335
5/25/2020,23693,12,333
5/25/2020,23696,0,59
5/25/2020,23701,118,935
5/25/2020,23702,20,280
5/25/2020,23703,58,689
5/25/2020,23704,42,679
5/25/2020,23707,28,368
5/25/2020,23708,Suppressed*,132
5/25/2020,23709,0,120
5/25/2020,23801,10,114
5/25/2020,23803,103,1021
5/25/2020,23805,39,491
5/25/2020,23806,0,2
5/25/2020,23821,Suppressed*,32
5/25/2020,23824,11,169
5/25/2020,23827,Suppressed*,31
5/25/2020,23828,Suppressed*,16
5/25/2020,23829,79,473
5/25/2020,23830,Suppressed*,42
5/25/2020,23831,93,829
5/25/2020,23832,159,1027
5/25/2020,23833,Suppressed*,32
5/25/2020,23834,110,706
5/25/2020,23836,27,270
5/25/2020,23837,49,117
5/25/2020,23838,27,311
5/25/2020,23839,0,28
5/25/2020,23840,Suppressed*,47
5/25/2020,23841,7,83
5/25/2020,23842,8,126
5/25/2020,23843,0,7
5/25/2020,23844,Suppressed*,10
5/25/2020,23845,0,6
5/25/2020,23846,0,19
5/25/2020,23847,90,409
5/25/2020,23850,0,31
5/25/2020,23851,39,576
5/25/2020,23856,Suppressed*,10
5/25/2020,23857,Suppressed*,17
5/25/2020,23860,78,910
5/25/2020,23866,Suppressed*,62
5/25/2020,23867,21,82
5/25/2020,23868,12,91
5/25/2020,23872,Suppressed*,61
5/25/2020,23874,0,31
5/25/2020,23875,24,298
5/25/2020,23876,0,3
5/25/2020,23878,Suppressed*,31
5/25/2020,23879,5,14
5/25/2020,23881,Suppressed*,45
5/25/2020,23882,6,64
5/25/2020,23883,Suppressed*,55
5/25/2020,23884,Suppressed*,0
5/25/2020,23885,Suppressed*,64
5/25/2020,23887,0,4
5/25/2020,23888,Suppressed*,54
5/25/2020,23889,Suppressed*,10
5/25/2020,23890,41,163
5/25/2020,23891,64,113
5/25/2020,23893,Suppressed*,7
5/25/2020,23894,0,10
5/25/2020,23897,Suppressed*,12
5/25/2020,23898,6,48
5/25/2020,23899,Suppressed*,14
5/25/2020,23901,83,577
5/25/2020,23915,Suppressed*,17
5/25/2020,23917,10,62
5/25/2020,23919,5,34
5/25/2020,23920,Suppressed*,48
5/25/2020,23921,8,82
5/25/2020,23922,7,146
5/25/2020,23923,8,76
5/25/2020,23924,85,217
5/25/2020,23927,64,204
5/25/2020,23930,Suppressed*,154
5/25/2020,23934,Suppressed*,28
5/25/2020,23936,405,291
5/25/2020,23937,Suppressed*,69
5/25/2020,23938,0,7
5/25/2020,23942,Suppressed*,43
5/25/2020,23944,Suppressed*,77
5/25/2020,23947,Suppressed*,120
5/25/2020,23950,8,62
5/25/2020,23952,0,8
5/25/2020,23954,Suppressed*,58
5/25/2020,23958,12,128
5/25/2020,23959,0,30
5/25/2020,23960,17,90
5/25/2020,23962,Suppressed*,28
5/25/2020,23963,0,11
5/25/2020,23964,0,34
5/25/2020,23966,7,78
5/25/2020,23967,Suppressed*,27
5/25/2020,23968,Suppressed*,24
5/25/2020,23970,15,134
5/25/2020,23974,5,120
5/25/2020,23976,0,12
5/25/2020,24011,0,11
5/25/2020,24012,53,258
5/25/2020,24013,8,52
5/25/2020,24014,54,150
5/25/2020,24015,14,77
5/25/2020,24016,5,76
5/25/2020,24017,14,234
5/25/2020,24018,36,326
5/25/2020,24019,10,188
5/25/2020,24053,Suppressed*,36
5/25/2020,24054,15,92
5/25/2020,24055,13,175
5/25/2020,24058,0,4
5/25/2020,24059,0,6
5/25/2020,24060,34,517
5/25/2020,24064,0,27
5/25/2020,24065,Suppressed*,36
5/25/2020,24066,Suppressed*,18
5/25/2020,24067,Suppressed*,16
5/25/2020,24069,Suppressed*,33
5/25/2020,24070,Suppressed*,16
5/25/2020,24072,0,12
5/25/2020,24073,21,443
5/25/2020,24076,0,10
5/25/2020,24077,Suppressed*,3
5/25/2020,24078,16,120
5/25/2020,24079,Suppressed*,15
5/25/2020,24082,0,5
5/25/2020,24083,7,26
5/25/2020,24084,7,200
5/25/2020,24085,7,12
5/25/2020,24087,6,68
5/25/2020,24088,0,10
5/25/2020,24089,Suppressed*,40
5/25/2020,24090,10,24
5/25/2020,24091,Suppressed*,65
5/25/2020,24092,Suppressed*,11
5/25/2020,24093,0,1
5/25/2020,24095,Suppressed*,27
5/25/2020,24101,Suppressed*,38
5/25/2020,24102,0,3
5/25/2020,24104,Suppressed*,72
5/25/2020,24105,0,5
5/25/2020,24112,45,438
5/25/2020,24120,Suppressed*,12
5/25/2020,24121,Suppressed*,102
5/25/2020,24122,Suppressed*,17
5/25/2020,24124,Suppressed*,42
5/25/2020,24127,Suppressed*,51
5/25/2020,24128,Suppressed*,17
5/25/2020,24131,0,1
5/25/2020,24132,0,5
5/25/2020,24133,Suppressed*,38
5/25/2020,24134,0,44
5/25/2020,24136,0,20
5/25/2020,24137,Suppressed*,17
5/25/2020,24138,0,26
5/25/2020,24139,0,11
5/25/2020,24141,7,184
5/25/2020,24142,0,3
5/25/2020,24147,Suppressed*,11
5/25/2020,24148,8,96
5/25/2020,24149,0,32
5/25/2020,24150,Suppressed*,4
5/25/2020,24151,14,61
5/25/2020,24153,59,728
5/25/2020,24161,0,8
5/25/2020,24162,6,48
5/25/2020,24165,Suppressed*,32
5/25/2020,24167,0,4
5/25/2020,24168,Suppressed*,23
5/25/2020,24171,9,85
5/25/2020,24174,Suppressed*,30
5/25/2020,24175,Suppressed*,42
5/25/2020,24176,Suppressed*,17
5/25/2020,24179,14,116
5/25/2020,24184,6,22
5/25/2020,24185,0,6
5/25/2020,24201,Suppressed*,351
5/25/2020,24202,8,197
5/25/2020,24210,19,303
5/25/2020,24211,10,167
5/25/2020,24216,10,81
5/25/2020,24217,0,3
5/25/2020,24219,9,419
5/25/2020,24220,0,9
5/25/2020,24221,0,5
5/25/2020,24224,5,76
5/25/2020,24225,0,12
5/25/2020,24226,0,18
5/25/2020,24228,0,93
5/25/2020,24230,0,115
5/25/2020,24236,5,42
5/25/2020,24237,0,7
5/25/2020,24239,0,5
5/25/2020,24243,0,49
5/25/2020,24244,Suppressed*,136
5/25/2020,24245,0,23
5/25/2020,24246,0,7
5/25/2020,24248,Suppressed*,48
5/25/2020,24250,0,16
5/25/2020,24251,Suppressed*,189
5/25/2020,24256,0,49
5/25/2020,24258,0,27
5/25/2020,24260,0,70
5/25/2020,24263,Suppressed*,131
5/25/2020,24265,0,13
5/25/2020,24266,Suppressed*,127
5/25/2020,24269,0,4
5/25/2020,24270,Suppressed*,7
5/25/2020,24271,0,51
5/25/2020,24272,0,8
5/25/2020,24273,Suppressed*,81
5/25/2020,24277,Suppressed*,117
5/25/2020,24279,Suppressed*,37
5/25/2020,24280,0,6
5/25/2020,24281,0,37
5/25/2020,24282,0,16
5/25/2020,24283,0,57
5/25/2020,24290,0,40
5/25/2020,24292,0,12
5/25/2020,24293,Suppressed*,134
5/25/2020,24301,Suppressed*,317
5/25/2020,24311,0,31
5/25/2020,24312,0,35
5/25/2020,24313,Suppressed*,10
5/25/2020,24314,0,28
5/25/2020,24315,0,41
5/25/2020,24316,0,2
5/25/2020,24317,Suppressed*,53
5/25/2020,24318,0,9
5/25/2020,24319,5,96
5/25/2020,24322,0,3
5/25/2020,24323,Suppressed*,11
5/25/2020,24324,0,42
5/25/2020,24325,Suppressed*,11
5/25/2020,24326,0,12
5/25/2020,24328,0,23
5/25/2020,24330,16,70
5/25/2020,24333,140,583
5/25/2020,24340,Suppressed*,86
5/25/2020,24343,31,187
5/25/2020,24347,Suppressed*,26
5/25/2020,24348,0,85
5/25/2020,24350,0,14
5/25/2020,24351,0,5
5/25/2020,24352,Suppressed*,13
5/25/2020,24354,6,221
5/25/2020,24360,5,108
5/25/2020,24361,Suppressed*,83
5/25/2020,24363,0,9
5/25/2020,24366,Suppressed*,17
5/25/2020,24368,Suppressed*,76
5/25/2020,24370,Suppressed*,87
5/25/2020,24374,0,19
5/25/2020,24375,0,10
5/25/2020,24377,0,4
5/25/2020,24378,Suppressed*,12
5/25/2020,24380,Suppressed*,12
5/25/2020,24381,Suppressed*,51
5/25/2020,24382,8,251
5/25/2020,24401,47,545
5/25/2020,24412,0,1
5/25/2020,24413,0,5
5/25/2020,24415,0,2
5/25/2020,24416,12,34
5/25/2020,24421,Suppressed*,28
5/25/2020,24422,6,116
5/25/2020,24426,11,255
5/25/2020,24430,Suppressed*,32
5/25/2020,24431,5,53
5/25/2020,24432,Suppressed*,1
5/25/2020,24433,0,1
5/25/2020,24435,Suppressed*,16
5/25/2020,24437,0,10
5/25/2020,24439,0,10
5/25/2020,24440,8,50
5/25/2020,24441,23,140
5/25/2020,24442,0,2
5/25/2020,24445,0,32
5/25/2020,24448,0,6
5/25/2020,24450,8,67
5/25/2020,24457,0,14
5/25/2020,24458,0,4
5/25/2020,24459,6,7
5/25/2020,24460,0,18
5/25/2020,24465,Suppressed*,19
5/25/2020,24467,Suppressed*,28
5/25/2020,24471,Suppressed*,36
5/25/2020,24472,Suppressed*,16
5/25/2020,24473,0,4
5/25/2020,24474,0,6
5/25/2020,24476,Suppressed*,6
5/25/2020,24477,15,166
5/25/2020,24479,0,24
5/25/2020,24482,5,72
5/25/2020,24483,Suppressed*,6
5/25/2020,24484,0,6
5/25/2020,24485,Suppressed*,4
5/25/2020,24486,18,79
5/25/2020,24487,0,5
5/25/2020,24501,27,548
5/25/2020,24502,34,768
5/25/2020,24503,12,367
5/25/2020,24504,7,175
5/25/2020,24517,0,111
5/25/2020,24520,Suppressed*,38
5/25/2020,24521,8,236
5/25/2020,24522,16,234
5/25/2020,24523,8,436
5/25/2020,24526,Suppressed*,28
5/25/2020,24527,Suppressed*,48
5/25/2020,24528,Suppressed*,74
5/25/2020,24529,Suppressed*,52
5/25/2020,24530,0,20
5/25/2020,24531,5,119
5/25/2020,24534,5,40
5/25/2020,24536,0,3
5/25/2020,24538,Suppressed*,98
5/25/2020,24539,0,7
5/25/2020,24540,26,491
5/25/2020,24541,25,450
5/25/2020,24549,Suppressed*,56
5/25/2020,24550,5,128
5/25/2020,24551,19,452
5/25/2020,24553,Suppressed*,44
5/25/2020,24554,Suppressed*,75
5/25/2020,24555,Suppressed*,14
5/25/2020,24556,0,72
5/25/2020,24557,5,124
5/25/2020,24558,5,173
5/25/2020,24562,0,15
5/25/2020,24563,Suppressed*,101
5/25/2020,24565,0,12
5/25/2020,24566,Suppressed*,24
5/25/2020,24569,0,19
5/25/2020,24571,Suppressed*,34
5/25/2020,24572,12,358
5/25/2020,24574,Suppressed*,61
5/25/2020,24577,Suppressed*,88
5/25/2020,24578,Suppressed*,3
5/25/2020,24579,0,4
5/25/2020,24580,Suppressed*,19
5/25/2020,24586,Suppressed*,80
5/25/2020,24588,Suppressed*,200
5/25/2020,24589,0,47
5/25/2020,24590,11,240
5/25/2020,24592,12,353
5/25/2020,24593,Suppressed*,32
5/25/2020,24594,Suppressed*,37
5/25/2020,24595,0,6
5/25/2020,24597,Suppressed*,23
5/25/2020,24598,Suppressed*,40
5/25/2020,24599,Suppressed*,18
5/25/2020,24601,0,1
5/25/2020,24602,0,11
5/25/2020,24603,Suppressed*,12
5/25/2020,24605,Suppressed*,149
5/25/2020,24606,0,3
5/25/2020,24607,0,2
5/25/2020,24609,Suppressed*,100
5/25/2020,24612,0,3
5/25/2020,24613,0,20
5/25/2020,24614,17,287
5/25/2020,24620,0,17
5/25/2020,24622,0,17
5/25/2020,24628,0,5
5/25/2020,24630,0,84
5/25/2020,24631,0,24
5/25/2020,24634,0,8
5/25/2020,24635,0,11
5/25/2020,24637,0,33
5/25/2020,24639,Suppressed*,63
5/25/2020,24641,0,134
5/25/2020,24646,0,7
5/25/2020,24649,0,28
5/25/2020,24651,0,78
5/25/2020,24656,0,44
5/25/2020,24657,0,3
5/25/2020,"Not Reported",802,33714
5/25/2020,Out-of-State,0,4249
