"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
2020-06-17,20105,102,1336
2020-06-17,20106,35,212
2020-06-17,20109,1080,3983
2020-06-17,20110,1406,5756
2020-06-17,20111,867,3192
2020-06-17,20112,198,1558
2020-06-17,20115,36,272
2020-06-17,20117,8,107
2020-06-17,20118,Suppressed*,81
2020-06-17,20119,27,206
2020-06-17,20120,309,1894
2020-06-17,20121,215,1292
2020-06-17,20124,63,635
2020-06-17,20129,7,57
2020-06-17,20130,0,14
2020-06-17,20132,60,824
2020-06-17,20135,10,143
2020-06-17,20136,183,1383
2020-06-17,20137,15,93
2020-06-17,20139,Suppressed*,10
2020-06-17,20141,18,304
2020-06-17,20143,Suppressed*,57
2020-06-17,20144,Suppressed*,35
2020-06-17,20147,359,3555
2020-06-17,20148,174,1997
2020-06-17,20151,260,1270
2020-06-17,20152,157,1584
2020-06-17,20155,241,1922
2020-06-17,20158,16,193
2020-06-17,20164,1108,4062
2020-06-17,20165,276,2711
2020-06-17,20166,184,972
2020-06-17,20169,93,1090
2020-06-17,20170,969,3210
2020-06-17,20171,287,1795
2020-06-17,20175,217,2152
2020-06-17,20176,654,3577
2020-06-17,20180,24,342
2020-06-17,20181,36,461
2020-06-17,20184,Suppressed*,47
2020-06-17,20186,71,987
2020-06-17,20187,72,788
2020-06-17,20190,210,1589
2020-06-17,20191,296,1565
2020-06-17,20194,35,497
2020-06-17,20197,7,123
2020-06-17,20198,6,88
2020-06-17,22003,1207,4691
2020-06-17,22015,364,2118
2020-06-17,22025,113,971
2020-06-17,22026,226,1360
2020-06-17,22027,44,154
2020-06-17,22030,384,3062
2020-06-17,22031,393,2413
2020-06-17,22032,129,1233
2020-06-17,22033,246,1877
2020-06-17,22035,Suppressed*,38
2020-06-17,22039,58,743
2020-06-17,22041,711,2966
2020-06-17,22042,765,2903
2020-06-17,22043,236,1184
2020-06-17,22044,264,1053
2020-06-17,22046,197,1129
2020-06-17,22060,14,173
2020-06-17,22066,72,719
2020-06-17,22079,297,1788
2020-06-17,22101,123,1816
2020-06-17,22102,122,1238
2020-06-17,22124,60,724
2020-06-17,22125,Suppressed*,44
2020-06-17,22134,18,110
2020-06-17,22150,739,3223
2020-06-17,22151,269,1158
2020-06-17,22152,195,1330
2020-06-17,22153,164,1368
2020-06-17,22172,143,727
2020-06-17,22180,216,1319
2020-06-17,22181,61,578
2020-06-17,22182,118,1165
2020-06-17,22191,1490,6768
2020-06-17,22192,650,4647
2020-06-17,22193,1424,6736
2020-06-17,22201,211,1765
2020-06-17,22202,200,1306
2020-06-17,22203,312,1646
2020-06-17,22204,956,4260
2020-06-17,22205,136,1281
2020-06-17,22206,168,1193
2020-06-17,22207,270,1947
2020-06-17,22209,85,662
2020-06-17,22211,Suppressed*,16
2020-06-17,22213,18,152
2020-06-17,22214,0,2
2020-06-17,22301,77,818
2020-06-17,22302,229,2172
2020-06-17,22303,204,985
2020-06-17,22304,640,3809
2020-06-17,22305,584,2058
2020-06-17,22306,815,2899
2020-06-17,22307,72,576
2020-06-17,22308,67,497
2020-06-17,22309,608,2249
2020-06-17,22310,284,1505
2020-06-17,22311,424,2093
2020-06-17,22312,539,2309
2020-06-17,22314,192,1910
2020-06-17,22315,101,1156
2020-06-17,22401,200,1783
2020-06-17,22405,132,1620
2020-06-17,22406,110,1287
2020-06-17,22407,532,3692
2020-06-17,22408,177,1552
2020-06-17,22427,15,180
2020-06-17,22432,Suppressed*,27
2020-06-17,22433,Suppressed*,8
2020-06-17,22435,Suppressed*,91
2020-06-17,22436,0,32
2020-06-17,22437,Suppressed*,36
2020-06-17,22438,Suppressed*,25
2020-06-17,22443,33,347
2020-06-17,22448,Suppressed*,29
2020-06-17,22454,Suppressed*,65
2020-06-17,22460,5,66
2020-06-17,22469,13,95
2020-06-17,22473,19,210
2020-06-17,22476,Suppressed*,18
2020-06-17,22480,0,40
2020-06-17,22482,5,125
2020-06-17,22485,92,1185
2020-06-17,22488,Suppressed*,56
2020-06-17,22503,6,217
2020-06-17,22504,0,9
2020-06-17,22508,55,712
2020-06-17,22509,Suppressed*,5
2020-06-17,22511,5,43
2020-06-17,22514,13,121
2020-06-17,22520,35,260
2020-06-17,22529,Suppressed*,12
2020-06-17,22530,0,3
2020-06-17,22534,Suppressed*,114
2020-06-17,22535,Suppressed*,30
2020-06-17,22538,0,13
2020-06-17,22539,Suppressed*,98
2020-06-17,22542,7,103
2020-06-17,22546,55,734
2020-06-17,22548,0,3
2020-06-17,22551,87,951
2020-06-17,22553,45,737
2020-06-17,22554,429,3019
2020-06-17,22556,216,1448
2020-06-17,22560,38,717
2020-06-17,22567,6,152
2020-06-17,22572,281,664
2020-06-17,22576,0,59
2020-06-17,22578,Suppressed*,84
2020-06-17,22579,Suppressed*,9
2020-06-17,22580,19,241
2020-06-17,22601,282,9655
2020-06-17,22602,158,523
2020-06-17,22603,101,315
2020-06-17,22610,8,25
2020-06-17,22611,19,195
2020-06-17,22620,8,71
2020-06-17,22623,Suppressed*,7
2020-06-17,22624,7,37
2020-06-17,22625,6,41
2020-06-17,22627,0,21
2020-06-17,22630,204,1046
2020-06-17,22637,Suppressed*,21
2020-06-17,22639,0,14
2020-06-17,22640,Suppressed*,12
2020-06-17,22641,0,2
2020-06-17,22642,20,106
2020-06-17,22643,0,14
2020-06-17,22644,48,73
2020-06-17,22645,24,75
2020-06-17,22646,0,9
2020-06-17,22650,Suppressed*,17
2020-06-17,22652,7,30
2020-06-17,22654,Suppressed*,11
2020-06-17,22655,108,318
2020-06-17,22656,20,79
2020-06-17,22657,53,239
2020-06-17,22660,12,25
2020-06-17,22663,13,23
2020-06-17,22664,183,754
2020-06-17,22701,686,2523
2020-06-17,22709,Suppressed*,39
2020-06-17,22711,0,3
2020-06-17,22712,99,578
2020-06-17,22713,7,52
2020-06-17,22714,14,61
2020-06-17,22715,Suppressed*,54
2020-06-17,22716,Suppressed*,26
2020-06-17,22718,Suppressed*,24
2020-06-17,22719,0,9
2020-06-17,22720,Suppressed*,38
