"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
2020-06-02,22964,0,7
2020-06-02,22967,Suppressed*,45
2020-06-02,22968,18,386
2020-06-02,22969,Suppressed*,47
2020-06-02,22971,0,62
2020-06-02,22972,Suppressed*,19
2020-06-02,22973,9,324
2020-06-02,22974,8,180
2020-06-02,22976,0,11
2020-06-02,22980,51,963
2020-06-02,22989,0,5
2020-06-02,23002,23,393
2020-06-02,23004,10,60
2020-06-02,23005,62,607
2020-06-02,23009,19,210
2020-06-02,23011,Suppressed*,30
2020-06-02,23015,11,123
2020-06-02,23021,0,7
2020-06-02,23022,8,51
2020-06-02,23023,Suppressed*,7
2020-06-02,23024,28,256
2020-06-02,23025,0,9
2020-06-02,23027,5,62
2020-06-02,23030,18,177
2020-06-02,23032,0,6
2020-06-02,23035,Suppressed*,24
2020-06-02,23038,8,58
2020-06-02,23039,Suppressed*,35
2020-06-02,23040,17,184
2020-06-02,23043,Suppressed*,24
2020-06-02,23045,0,2
2020-06-02,23047,6,40
2020-06-02,23050,Suppressed*,11
2020-06-02,23055,38,75
2020-06-02,23056,0,0
2020-06-02,23059,63,861
2020-06-02,23060,135,1150
2020-06-02,23061,18,540
2020-06-02,23062,5,70
2020-06-02,23063,56,254
2020-06-02,23064,0,2
2020-06-02,23065,Suppressed*,48
2020-06-02,23066,0,4
2020-06-02,23068,0,6
2020-06-02,23069,9,85
2020-06-02,23070,0,7
2020-06-02,23071,Suppressed*,36
2020-06-02,23072,7,252
2020-06-02,23075,131,467
2020-06-02,23076,0,15
2020-06-02,23079,0,5
2020-06-02,23083,Suppressed*,67
2020-06-02,23084,6,91
2020-06-02,23085,Suppressed*,9
2020-06-02,23086,5,77
2020-06-02,23089,8,161
2020-06-02,23091,0,15
2020-06-02,23092,0,10
2020-06-02,23093,31,553
2020-06-02,23102,8,75
2020-06-02,23103,21,168
2020-06-02,23106,Suppressed*,29
2020-06-02,23108,0,2
2020-06-02,23109,Suppressed*,44
2020-06-02,23110,0,16
2020-06-02,23111,110,1264
2020-06-02,23112,126,1592
2020-06-02,23113,96,957
2020-06-02,23114,55,627
2020-06-02,23115,5,11
2020-06-02,23116,118,1017
2020-06-02,23117,17,344
2020-06-02,23119,Suppressed*,6
2020-06-02,23120,32,339
2020-06-02,23123,16,144
2020-06-02,23124,6,134
2020-06-02,23125,0,1
2020-06-02,23126,0,9
2020-06-02,23128,Suppressed*,25
2020-06-02,23129,0,5
2020-06-02,23130,Suppressed*,8
2020-06-02,23138,0,7
2020-06-02,23139,35,635
2020-06-02,23140,20,204
2020-06-02,23141,14,196
2020-06-02,23146,6,61
2020-06-02,23148,Suppressed*,40
2020-06-02,23149,8,72
2020-06-02,23150,77,457
2020-06-02,23153,Suppressed*,38
2020-06-02,23156,5,36
2020-06-02,23160,Suppressed*,12
2020-06-02,23161,0,1
2020-06-02,23163,0,1
2020-06-02,23168,10,250
2020-06-02,23169,0,19
2020-06-02,23173,0,3
2020-06-02,23175,Suppressed*,29
2020-06-02,23176,0,10
2020-06-02,23177,0,19
2020-06-02,23180,0,6
2020-06-02,23181,Suppressed*,157
2020-06-02,23185,148,1931
2020-06-02,23187,0,16
2020-06-02,23188,131,1451
2020-06-02,23192,12,151
2020-06-02,23219,16,387
2020-06-02,23220,74,748
2020-06-02,23221,35,415
2020-06-02,23222,115,811
2020-06-02,23223,306,2008
2020-06-02,23224,604,2900
2020-06-02,23225,313,2033
2020-06-02,23226,186,3258
2020-06-02,23227,122,1132
2020-06-02,23228,200,1418
2020-06-02,23229,179,1228
2020-06-02,23230,32,263
2020-06-02,23231,136,1142
2020-06-02,23233,121,973
2020-06-02,23234,550,2159
2020-06-02,23235,149,1414
2020-06-02,23236,91,1044
2020-06-02,23237,168,956
2020-06-02,23238,240,1117
2020-06-02,23250,0,3
2020-06-02,23294,94,676
2020-06-02,23301,84,206
2020-06-02,23302,Suppressed*,14
2020-06-02,23303,16,89
2020-06-02,23304,Suppressed*,11
2020-06-02,23306,23,84
2020-06-02,23307,15,47
2020-06-02,23308,50,166
2020-06-02,23310,24,138
2020-06-02,23313,Suppressed*,4
2020-06-02,23314,13,231
2020-06-02,23315,Suppressed*,45
2020-06-02,23316,12,58
2020-06-02,23320,175,3472
2020-06-02,23321,62,1076
2020-06-02,23322,100,1365
2020-06-02,23323,82,967
2020-06-02,23324,70,636
2020-06-02,23325,51,574
2020-06-02,23336,9,89
2020-06-02,23337,0,15
2020-06-02,23347,16,51
2020-06-02,23350,68,228
2020-06-02,23354,13,29
2020-06-02,23356,Suppressed*,48
2020-06-02,23357,41,90
2020-06-02,23358,0,2
2020-06-02,23359,13,36
2020-06-02,23389,Suppressed*,4
2020-06-02,23395,17,56
2020-06-02,23398,Suppressed*,12
2020-06-02,23401,6,25
2020-06-02,23405,10,43
2020-06-02,23407,56,122
2020-06-02,23408,Suppressed*,6
2020-06-02,23409,Suppressed*,8
2020-06-02,23410,60,185
2020-06-02,23413,77,268
2020-06-02,23414,29,70
2020-06-02,23415,37,170
2020-06-02,23416,11,80
2020-06-02,23417,76,244
2020-06-02,23418,63,136
2020-06-02,23420,82,207
2020-06-02,23421,167,699
2020-06-02,23422,6,22
2020-06-02,23423,Suppressed*,11
2020-06-02,23426,5,9
2020-06-02,23427,5,15
2020-06-02,23430,33,433
2020-06-02,23432,7,35
2020-06-02,23433,0,40
2020-06-02,23434,177,2037
2020-06-02,23435,120,998
2020-06-02,23436,0,24
2020-06-02,23437,6,151
2020-06-02,23438,Suppressed*,69
2020-06-02,23440,0,8
2020-06-02,23441,32,65
2020-06-02,23442,24,130
2020-06-02,23451,58,1390
2020-06-02,23452,119,2201
2020-06-02,23453,54,1077
2020-06-02,23454,104,1987
2020-06-02,23455,51,1497
2020-06-02,23456,81,1694
2020-06-02,23457,7,118
2020-06-02,23459,6,88
2020-06-02,23460,0,25
2020-06-02,23461,0,27
2020-06-02,23462,149,2378
2020-06-02,23464,105,2119
2020-06-02,23480,Suppressed*,19
2020-06-02,23486,Suppressed*,6
2020-06-02,23487,65,211
2020-06-02,23488,8,30
2020-06-02,23502,51,1381
2020-06-02,23503,66,851
2020-06-02,23504,65,1129
2020-06-02,23505,46,1218
2020-06-02,23507,10,709
2020-06-02,23508,34,415
2020-06-02,23509,37,1421
2020-06-02,23510,50,575
2020-06-02,23511,Suppressed*,145
2020-06-02,23513,61,948
2020-06-02,23517,9,148
2020-06-02,23518,71,1009
2020-06-02,23523,17,251
2020-06-02,23551,0,1
2020-06-02,23601,31,1571
2020-06-02,23602,56,925
2020-06-02,23603,Suppressed*,67
2020-06-02,23604,Suppressed*,39
2020-06-02,23605,22,331
2020-06-02,23606,52,691
2020-06-02,23607,33,464
2020-06-02,23608,86,1048
2020-06-02,23651,Suppressed*,12
2020-06-02,23661,18,326
2020-06-02,23662,8,289
2020-06-02,23663,13,288
2020-06-02,23664,11,229
2020-06-02,23665,Suppressed*,51
2020-06-02,23666,95,1324
2020-06-02,23669,65,1713
2020-06-02,23690,0,66
2020-06-02,23691,0,9
2020-06-02,23692,19,395
2020-06-02,23693,14,402
2020-06-02,23696,0,70
2020-06-02,23701,125,1181
2020-06-02,23702,24,374
2020-06-02,23703,72,879
2020-06-02,23704,53,876
2020-06-02,23707,35,505
2020-06-02,23708,Suppressed*,267
2020-06-02,23709,0,127
2020-06-02,23801,12,152
2020-06-02,23803,143,1391
2020-06-02,23805,71,1406
2020-06-02,23806,0,2
2020-06-02,23821,Suppressed*,40
2020-06-02,23824,12,211
2020-06-02,23827,Suppressed*,46
2020-06-02,23828,Suppressed*,17
2020-06-02,23829,81,679
2020-06-02,23830,Suppressed*,61
2020-06-02,23831,129,1090
2020-06-02,23832,187,1344
2020-06-02,23833,6,47
2020-06-02,23834,128,1092
2020-06-02,23836,48,396
2020-06-02,23837,50,145
2020-06-02,23838,38,417
2020-06-02,23839,Suppressed*,35
2020-06-02,23840,Suppressed*,62
2020-06-02,23841,13,119
2020-06-02,23842,14,179
2020-06-02,23843,0,9
2020-06-02,23844,Suppressed*,14
2020-06-02,23845,0,7
2020-06-02,23846,Suppressed*,25
2020-06-02,23847,145,642
2020-06-02,23850,Suppressed*,41
2020-06-02,23851,41,874
2020-06-02,23856,Suppressed*,15
2020-06-02,23857,Suppressed*,18
2020-06-02,23860,151,1403
2020-06-02,23866,5,74
2020-06-02,23867,27,107
2020-06-02,23868,15,111
2020-06-02,23872,5,79
2020-06-02,23874,0,38
2020-06-02,23875,37,392
2020-06-02,23876,0,3
2020-06-02,23878,Suppressed*,40
2020-06-02,23879,5,15
2020-06-02,23881,Suppressed*,63
2020-06-02,23882,9,80
2020-06-02,23883,Suppressed*,69
2020-06-02,23884,Suppressed*,0
2020-06-02,23885,Suppressed*,87
2020-06-02,23887,0,7
2020-06-02,23888,7,70
2020-06-02,23889,Suppressed*,12
2020-06-02,23890,73,216
2020-06-02,23891,65,140
2020-06-02,23893,Suppressed*,8
2020-06-02,23894,0,11
2020-06-02,23897,Suppressed*,21
2020-06-02,23898,6,55
2020-06-02,23899,Suppressed*,14
2020-06-02,23901,100,714
2020-06-02,23915,Suppressed*,19
2020-06-02,23917,10,70
2020-06-02,23919,5,40
2020-06-02,23920,Suppressed*,51
2020-06-02,23921,8,93
2020-06-02,23922,22,237
2020-06-02,23923,8,100
2020-06-02,23924,94,258
2020-06-02,23927,64,269
2020-06-02,23930,7,195
2020-06-02,23934,Suppressed*,39
2020-06-02,23936,426,437
2020-06-02,23937,Suppressed*,90
2020-06-02,23938,0,8
2020-06-02,23942,7,53
2020-06-02,23943,0,4
2020-06-02,23944,Suppressed*,94
2020-06-02,23947,5,154
2020-06-02,23950,11,69
2020-06-02,23952,0,8
2020-06-02,23954,Suppressed*,76
2020-06-02,23958,13,160
2020-06-02,23959,0,39
2020-06-02,23960,28,124
2020-06-02,23962,Suppressed*,33
2020-06-02,23963,0,13
2020-06-02,23964,0,36
2020-06-02,23966,8,96
2020-06-02,23967,Suppressed*,34
2020-06-02,23968,Suppressed*,28
2020-06-02,23970,17,168
2020-06-02,23974,9,145
2020-06-02,23976,Suppressed*,14
2020-06-02,24011,0,7227
2020-06-02,24012,69,342
2020-06-02,24013,9,60
2020-06-02,24014,55,273
2020-06-02,24015,20,113
2020-06-02,24016,7,101
2020-06-02,24017,20,288
2020-06-02,24018,37,410
2020-06-02,24019,18,257
2020-06-02,24053,Suppressed*,41
2020-06-02,24054,23,149
2020-06-02,24055,27,291
2020-06-02,24058,0,4
2020-06-02,24059,0,7
2020-06-02,24060,43,619
2020-06-02,24064,0,36
2020-06-02,24065,Suppressed*,42
2020-06-02,24066,Suppressed*,23
2020-06-02,24067,Suppressed*,18
2020-06-02,24069,Suppressed*,44
2020-06-02,24070,Suppressed*,25
2020-06-02,24072,0,12
2020-06-02,24073,23,1075
2020-06-02,24076,0,13
2020-06-02,24077,Suppressed*,8
2020-06-02,24078,28,221
2020-06-02,24079,Suppressed*,20
2020-06-02,24082,0,6
2020-06-02,24083,7,31
2020-06-02,24084,8,259
2020-06-02,24085,8,16
2020-06-02,24087,6,73
2020-06-02,24088,0,20
2020-06-02,24089,Suppressed*,62
2020-06-02,24090,10,30
2020-06-02,24091,Suppressed*,79
2020-06-02,24092,Suppressed*,16
2020-06-02,24093,0,1
2020-06-02,24095,Suppressed*,30
2020-06-02,24101,Suppressed*,49
2020-06-02,24102,0,9
2020-06-02,24104,Suppressed*,96
2020-06-02,24105,0,5
2020-06-02,24112,75,1009
2020-06-02,24120,Suppressed*,14
2020-06-02,24121,Suppressed*,149
2020-06-02,24122,Suppressed*,19
2020-06-02,24124,Suppressed*,46
2020-06-02,24127,Suppressed*,66
2020-06-02,24128,Suppressed*,21
2020-06-02,24131,0,1
2020-06-02,24132,0,9
2020-06-02,24133,Suppressed*,55
2020-06-02,24134,0,125
2020-06-02,24136,0,23
2020-06-02,24137,Suppressed*,22
2020-06-02,24138,0,30
2020-06-02,24139,Suppressed*,17
2020-06-02,24141,11,232
2020-06-02,24142,0,4
2020-06-02,24147,Suppressed*,13
2020-06-02,24148,17,170
2020-06-02,24149,0,36
2020-06-02,24150,Suppressed*,6
2020-06-02,24151,17,291
2020-06-02,24153,62,2246
2020-06-02,24161,0,8
2020-06-02,24162,6,53
2020-06-02,24165,Suppressed*,48
2020-06-02,24167,0,4
2020-06-02,24168,5,31
2020-06-02,24171,13,120
2020-06-02,24174,Suppressed*,44
2020-06-02,24175,Suppressed*,51
2020-06-02,24176,Suppressed*,23
2020-06-02,24179,22,155
2020-06-02,24184,6,29
2020-06-02,24185,0,12
2020-06-02,24201,Suppressed*,420
2020-06-02,24202,8,254
2020-06-02,24210,20,389
2020-06-02,24211,10,340
2020-06-02,24216,10,89
2020-06-02,24217,0,4
2020-06-02,24219,9,568
2020-06-02,24220,0,15
2020-06-02,24221,0,7
2020-06-02,24224,6,83
2020-06-02,24225,0,15
2020-06-02,24226,0,35
2020-06-02,24228,0,123
2020-06-02,24230,0,128
2020-06-02,24236,5,44
2020-06-02,24237,0,9
2020-06-02,24239,0,6
2020-06-02,24243,0,57
2020-06-02,24244,Suppressed*,162
2020-06-02,24245,0,26
2020-06-02,24246,0,9
2020-06-02,24248,Suppressed*,57
2020-06-02,24250,0,20
2020-06-02,24251,Suppressed*,226
2020-06-02,24256,0,54
2020-06-02,24258,0,32
2020-06-02,24260,0,92
2020-06-02,24263,Suppressed*,156
2020-06-02,24265,0,14
2020-06-02,24266,Suppressed*,181
2020-06-02,24269,0,8
2020-06-02,24270,Suppressed*,9
2020-06-02,24271,0,63
2020-06-02,24272,0,9
2020-06-02,24273,Suppressed*,159
2020-06-02,24277,Suppressed*,133
2020-06-02,24279,Suppressed*,50
2020-06-02,24280,0,10
2020-06-02,24281,0,45
2020-06-02,24282,0,16
2020-06-02,24283,0,65
2020-06-02,24290,0,43
2020-06-02,24292,0,12
2020-06-02,24293,Suppressed*,224
2020-06-02,24301,7,384
2020-06-02,24311,0,31
2020-06-02,24312,0,42
2020-06-02,24313,Suppressed*,15
2020-06-02,24314,0,32
2020-06-02,24315,0,50
2020-06-02,24316,0,2
2020-06-02,24317,5,71
2020-06-02,24318,0,10
2020-06-02,24319,5,104
2020-06-02,24322,0,4
2020-06-02,24323,Suppressed*,14
2020-06-02,24324,0,45
2020-06-02,24325,Suppressed*,15
2020-06-02,24326,Suppressed*,21
2020-06-02,24328,Suppressed*,31
2020-06-02,24330,18,109
2020-06-02,24333,183,787
2020-06-02,24340,Suppressed*,94
2020-06-02,24343,40,284
2020-06-02,24347,Suppressed*,33
2020-06-02,24348,Suppressed*,108
2020-06-02,24350,0,21
2020-06-02,24351,0,7
2020-06-02,24352,Suppressed*,18
2020-06-02,24354,6,300
2020-06-02,24360,5,135
2020-06-02,24361,Suppressed*,89
2020-06-02,24363,Suppressed*,16
2020-06-02,24366,Suppressed*,21
2020-06-02,24368,Suppressed*,87
2020-06-02,24370,Suppressed*,95
2020-06-02,24374,0,20
2020-06-02,24375,0,13
2020-06-02,24377,0,4
2020-06-02,24378,Suppressed*,14
2020-06-02,24380,Suppressed*,19
2020-06-02,24381,7,79
2020-06-02,24382,10,329
2020-06-02,24401,66,858
2020-06-02,24412,0,1
2020-06-02,24413,0,6
2020-06-02,24415,0,2
2020-06-02,24416,13,90
2020-06-02,24421,Suppressed*,50
2020-06-02,24422,7,149
2020-06-02,24426,16,309
2020-06-02,24430,Suppressed*,51
2020-06-02,24431,5,73
2020-06-02,24432,Suppressed*,3
2020-06-02,24433,0,2
2020-06-02,24435,Suppressed*,34
2020-06-02,24437,0,16
2020-06-02,24439,0,20
2020-06-02,24440,8,62
2020-06-02,24441,31,197
2020-06-02,24442,0,2
2020-06-02,24445,0,39
2020-06-02,24448,Suppressed*,10
2020-06-02,24450,9,459
2020-06-02,24457,Suppressed*,24
2020-06-02,24458,0,5
2020-06-02,24459,6,12
2020-06-02,24460,0,23
2020-06-02,24464,0,1
2020-06-02,24465,Suppressed*,28
2020-06-02,24467,Suppressed*,38
2020-06-02,24471,Suppressed*,46
2020-06-02,24472,Suppressed*,78
2020-06-02,24473,0,15
2020-06-02,24474,0,10
2020-06-02,24476,Suppressed*,11
2020-06-02,24477,15,232
2020-06-02,24479,Suppressed*,35
2020-06-02,24482,5,95
2020-06-02,24483,Suppressed*,10
2020-06-02,24484,0,8
2020-06-02,24485,Suppressed*,7
2020-06-02,24486,21,107
2020-06-02,24487,0,5
2020-06-02,24501,29,875
2020-06-02,24502,34,1022
2020-06-02,24503,13,505
2020-06-02,24504,7,250
2020-06-02,24517,Suppressed*,152
2020-06-02,24520,Suppressed*,46
2020-06-02,24521,8,304
2020-06-02,24522,21,299
2020-06-02,24523,23,688
2020-06-02,24526,Suppressed*,45
2020-06-02,24527,Suppressed*,61
2020-06-02,24528,Suppressed*,91
2020-06-02,24529,Suppressed*,65
2020-06-02,24530,0,29
2020-06-02,24531,6,160
2020-06-02,24534,5,45
2020-06-02,24536,0,3
2020-06-02,24538,Suppressed*,129
2020-06-02,24539,0,9
2020-06-02,24540,34,649
2020-06-02,24541,29,603
2020-06-02,24549,Suppressed*,73
2020-06-02,24550,5,172
2020-06-02,24551,20,601
2020-06-02,24553,Suppressed*,55
2020-06-02,24554,Suppressed*,96
2020-06-02,24555,Suppressed*,28
2020-06-02,24556,0,97
2020-06-02,24557,6,166
2020-06-02,24558,5,205
2020-06-02,24562,0,19
2020-06-02,24563,Suppressed*,143
2020-06-02,24565,0,20
2020-06-02,24566,Suppressed*,29
2020-06-02,24569,0,25
2020-06-02,24571,Suppressed*,45
2020-06-02,24572,13,473
2020-06-02,24574,Suppressed*,78
2020-06-02,24577,Suppressed*,115
2020-06-02,24578,Suppressed*,7
2020-06-02,24579,0,12
2020-06-02,24580,Suppressed*,22
2020-06-02,24586,Suppressed*,117
2020-06-02,24588,Suppressed*,254
2020-06-02,24589,0,57
2020-06-02,24590,11,290
2020-06-02,24592,13,544
2020-06-02,24593,Suppressed*,46
2020-06-02,24594,Suppressed*,45
2020-06-02,24595,0,7
2020-06-02,24597,Suppressed*,28
2020-06-02,24598,Suppressed*,45
2020-06-02,24599,Suppressed*,22
2020-06-02,24601,0,1
2020-06-02,24602,0,12
2020-06-02,24603,Suppressed*,14
2020-06-02,24605,Suppressed*,191
2020-06-02,24606,0,3
2020-06-02,24607,0,2
2020-06-02,24609,Suppressed*,119
2020-06-02,24612,0,4
2020-06-02,24613,0,26
2020-06-02,24614,17,328
2020-06-02,24620,0,28
2020-06-02,24622,0,21
2020-06-02,24628,0,6
2020-06-02,24630,0,116
2020-06-02,24631,0,29
2020-06-02,24634,0,10
2020-06-02,24635,0,21
2020-06-02,24637,Suppressed*,51
2020-06-02,24639,Suppressed*,72
2020-06-02,24641,0,149
2020-06-02,24646,0,9
2020-06-02,24649,0,37
2020-06-02,24651,0,291
2020-06-02,24656,0,49
2020-06-02,24657,0,4
2020-06-02,"Not Reported",1041,1995
2020-06-02,Out-of-State,0,6801
