"﻿Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
6/23/2020,23130,Suppressed*,13
6/23/2020,23350,75,329
6/23/2020,24553,Suppressed*,97
6/23/2020,22958,Suppressed*,92
6/23/2020,24562,0,33
6/23/2020,23175,Suppressed*,140
6/23/2020,23120,43,683
6/23/2020,23129,Suppressed*,19
6/23/2020,24347,Suppressed*,53
6/23/2020,24271,0,86
6/23/2020,22203,321,1878
6/23/2020,24322,0,6
6/23/2020,23831,202,2563
6/23/2020,24504,8,445
6/23/2020,22663,13,37
6/23/2020,23063,59,457
6/23/2020,23236,146,2062
6/23/2020,23108,0,2
6/23/2020,23117,25,644
6/23/2020,23161,0,4
6/23/2020,23947,8,281
6/23/2020,22443,33,399
6/23/2020,22529,Suppressed*,14
6/23/2020,22642,21,124
6/23/2020,20164,1164,4436
6/23/2020,24292,0,15
6/23/2020,24485,Suppressed*,14
6/23/2020,22720,Suppressed*,47
6/23/2020,22301,82,901
6/23/2020,23420,90,277
6/23/2020,24171,27,220
6/23/2020,24381,20,122
6/23/2020,24450,13,688
6/23/2020,23426,5,13
6/23/2020,23962,Suppressed*,53
6/23/2020,22937,Suppressed*,77
6/23/2020,23023,Suppressed*,24
6/23/2020,22302,238,2298
6/23/2020,24269,0,8
6/23/2020,23487,72,377
6/23/2020,24077,Suppressed*,12
6/23/2020,23829,81,806
6/23/2020,23320,239,5552
6/23/2020,23661,26,588
6/23/2020,20119,27,233
6/23/2020,23857,Suppressed*,51
6/23/2020,24133,5,83
6/23/2020,23454,155,3298
6/23/2020,Out-of-State,0,19212
6/23/2020,23064,0,4
6/23/2020,23230,62,2897
6/23/2020,24527,5,109
6/23/2020,23952,Suppressed*,24
6/23/2020,23836,68,867
6/23/2020,23833,11,121
6/23/2020,24580,Suppressed*,34
6/23/2020,22644,49,79
6/23/2020,22938,Suppressed*,65
6/23/2020,24018,62,745
6/23/2020,23071,Suppressed*,78
6/23/2020,24588,5,427
6/23/2020,20118,Suppressed*,92
6/23/2020,23112,168,3362
6/23/2020,24095,5,69
6/23/2020,23091,0,22
6/23/2020,24280,0,17
6/23/2020,23919,5,198
6/23/2020,24272,0,9
6/23/2020,22740,Suppressed*,54
6/23/2020,23453,63,1670
6/23/2020,23123,16,188
6/23/2020,22713,7,58
6/23/2020,23401,6,31
6/23/2020,24184,6,54
6/23/2020,24070,Suppressed*,39
6/23/2020,22715,Suppressed*,61
6/23/2020,24149,0,60
6/23/2020,24083,11,63
6/23/2020,23306,27,123
6/23/2020,22448,Suppressed*,34
6/23/2020,22610,8,32
6/23/2020,24256,0,66
6/23/2020,24089,5,87
6/23/2020,24251,Suppressed*,282
6/23/2020,23030,30,342
6/23/2020,24602,0,14
6/23/2020,23488,8,33
6/23/2020,22840,17,256
6/23/2020,23069,9,223
6/23/2020,23899,Suppressed*,27
6/23/2020,23959,0,62
6/23/2020,22655,112,416
6/23/2020,23045,0,2
6/23/2020,24246,0,12
6/23/2020,23125,0,6
6/23/2020,22192,682,5175
6/23/2020,23089,10,292
6/23/2020,22959,6,113
6/23/2020,22206,173,1424
6/23/2020,22405,134,1765
6/23/2020,23455,78,2536
6/23/2020,23651,Suppressed*,21
6/23/2020,22511,5,64
6/23/2020,22436,0,45
6/23/2020,24412,0,1
6/23/2020,23890,86,310
6/23/2020,23093,37,913
6/23/2020,23220,94,2299
6/23/2020,22025,118,1061
6/23/2020,24282,0,19
6/23/2020,24066,Suppressed*,41
6/23/2020,23924,98,539
6/23/2020,24435,Suppressed*,52
6/23/2020,22514,14,145
6/23/2020,23459,17,118
6/23/2020,22408,191,1756
6/23/2020,24088,0,49
6/23/2020,23307,17,63
6/23/2020,22454,Suppressed*,90
6/23/2020,22026,239,1507
6/23/2020,24179,41,304
6/23/2020,23043,Suppressed*,71
6/23/2020,24219,9,625
6/23/2020,24120,Suppressed*,32
6/23/2020,24093,0,2
6/23/2020,23954,Suppressed*,152
6/23/2020,22032,132,1395
6/23/2020,23885,5,161
6/23/2020,20136,189,1535
6/23/2020,23038,9,101
6/23/2020,22843,6,101
6/23/2020,23075,139,882
6/23/2020,24147,Suppressed*,18
6/23/2020,22476,Suppressed*,22
6/23/2020,24380,Suppressed*,39
6/23/2020,24245,0,32
6/23/2020,23901,121,1184
6/23/2020,23708,5,346
6/23/2020,23068,0,11
6/23/2020,20187,74,958
6/23/2020,24162,8,74
6/23/2020,23872,9,149
6/23/2020,23226,218,2045
6/23/2020,23062,5,113
6/23/2020,22846,13,113
6/23/2020,23025,0,15
6/23/2020,23065,Suppressed*,105
6/23/2020,20186,74,1259
6/23/2020,23337,0,19
6/23/2020,24530,0,40
6/23/2020,22733,17,84
6/23/2020,23850,Suppressed*,75
6/23/2020,23662,17,482
6/23/2020,23828,Suppressed*,24
6/23/2020,24483,Suppressed*,16
6/23/2020,22729,Suppressed*,13
6/23/2020,24413,0,7
6/23/2020,22831,7,55
6/23/2020,23009,24,445
6/23/2020,22102,125,1380
6/23/2020,23604,8,53
6/23/2020,24433,0,2
6/23/2020,23887,Suppressed*,22
6/23/2020,23313,Suppressed*,9
6/23/2020,23509,49,1701
6/23/2020,23250,0,3
6/23/2020,24244,5,315
6/23/2020,24069,9,83
6/23/2020,24090,12,47
6/23/2020,23148,Suppressed*,111
6/23/2020,23187,Suppressed*,21
6/23/2020,23027,7,92
6/23/2020,23106,Suppressed*,60
6/23/2020,22722,0,7
6/23/2020,23432,7,66
6/23/2020,24377,0,5
6/23/2020,24174,Suppressed*,91
6/23/2020,23937,6,148
6/23/2020,24432,Suppressed*,14
6/23/2020,24260,0,117
6/23/2020,24551,25,1022
6/23/2020,22305,591,2169
6/23/2020,23856,8,75
6/23/2020,22709,Suppressed*,48
6/23/2020,23238,272,2074
6/23/2020,23409,Suppressed*,9
6/23/2020,24607,0,3
6/23/2020,22308,69,571
6/23/2020,23115,13,20
6/23/2020,24073,36,1602
6/23/2020,23801,15,218
6/23/2020,22664,187,818
6/23/2020,24363,Suppressed*,24
6/23/2020,24411,0,2
6/23/2020,23664,10,394
6/23/2020,23889,Suppressed*,52
6/23/2020,23169,Suppressed*,56
6/23/2020,22936,6,287
6/23/2020,23415,38,220
6/23/2020,23004,11,90
6/23/2020,23128,Suppressed*,52
6/23/2020,24352,5,34
6/23/2020,22811,Suppressed*,30
6/23/2020,23416,12,95
6/23/2020,22101,128,2005
6/23/2020,23114,67,1222
6/23/2020,23607,44,908
6/23/2020,24422,9,218
6/23/2020,24228,Suppressed*,157
6/23/2020,23844,Suppressed*,32
6/23/2020,22180,220,1483
6/23/2020,23451,79,2572
6/23/2020,24128,Suppressed*,30
6/23/2020,22307,74,660
6/23/2020,24058,0,9
6/23/2020,22538,0,16
6/23/2020,24168,5,41
6/23/2020,23315,Suppressed*,68
6/23/2020,22560,39,790
6/23/2020,22821,29,262
6/23/2020,24202,9,366
6/23/2020,20165,282,2969
6/23/2020,22003,1237,5105
6/23/2020,24134,Suppressed*,185
6/23/2020,24265,0,20
6/23/2020,24121,5,287
6/23/2020,20148,181,2286
6/23/2020,23163,0,7
6/23/2020,22980,71,1495
6/23/2020,23124,8,280
6/23/2020,22841,18,151
6/23/2020,24528,Suppressed*,146
6/23/2020,22205,138,1456
6/23/2020,23963,0,16
6/23/2020,24609,Suppressed*,144
6/23/2020,24237,0,14
6/23/2020,22553,47,826
6/23/2020,23505,66,1955
6/23/2020,22801,635,2919
6/23/2020,22960,41,919
6/23/2020,23079,0,17
6/23/2020,24474,0,13
6/23/2020,22830,16,100
6/23/2020,23418,68,184
6/23/2020,22850,8,61
6/23/2020,22407,571,4381
6/23/2020,24484,0,12
6/23/2020,24442,0,4
6/23/2020,22845,0,4
6/23/2020,22730,Suppressed*,5
6/23/2020,23235,233,2763
6/23/2020,24279,Suppressed*,76
6/23/2020,22989,0,6
6/23/2020,23126,Suppressed*,30
6/23/2020,24087,7,101
6/23/2020,23414,34,81
6/23/2020,23173,Suppressed*,6
6/23/2020,23920,8,242
6/23/2020,23893,Suppressed*,28
6/23/2020,22030,400,3405
6/23/2020,23860,255,2844
6/23/2020,22743,Suppressed*,4
6/23/2020,23294,150,1308
6/23/2020,23964,0,84
6/23/2020,24082,0,12
6/23/2020,23696,0,112
6/23/2020,23138,0,23
6/23/2020,23834,181,2153
6/23/2020,23433,0,57
6/23/2020,23704,83,1308
6/23/2020,24540,49,1290
6/23/2020,23301,96,255
6/23/2020,24431,7,129
6/23/2020,23408,Suppressed*,8
6/23/2020,22923,11,269
6/23/2020,23005,75,1272
6/23/2020,22551,92,1105
6/23/2020,22406,114,1433
6/23/2020,23066,0,7
6/23/2020,24281,0,71
6/23/2020,24072,0,26
6/23/2020,23421,180,822
6/23/2020,24351,0,14
6/23/2020,24486,25,175
6/23/2020,24620,0,31
6/23/2020,24465,Suppressed*,50
6/23/2020,24439,Suppressed*,59
6/23/2020,24076,Suppressed*,35
6/23/2020,20129,7,60
6/23/2020,23692,36,681
6/23/2020,24270,Suppressed*,12
6/23/2020,22473,21,274
6/23/2020,23310,31,243
6/23/2020,23868,65,2029
6/23/2020,22942,23,665
6/23/2020,23703,89,1762
6/23/2020,24054,42,271
6/23/2020,23225,458,4192
6/23/2020,23040,30,327
6/23/2020,22485,94,1328
6/23/2020,23517,21,271
6/23/2020,22214,0,3
6/23/2020,20197,7,141
6/23/2020,23109,Suppressed*,96
6/23/2020,24574,Suppressed*,151
6/23/2020,24104,Suppressed*,149
6/23/2020,24019,71,577
6/23/2020,24634,0,12
6/23/2020,22735,Suppressed*,90
6/23/2020,24657,0,4
6/23/2020,24578,Suppressed*,13
6/23/2020,23605,41,591
6/23/2020,23666,124,2253
6/23/2020,22734,27,212
6/23/2020,22901,174,2569
6/23/2020,22046,202,1269
6/23/2020,24210,23,588
6/23/2020,23092,0,34
6/23/2020,24526,Suppressed*,88
6/23/2020,24221,0,11
6/23/2020,23405,10,62
6/23/2020,24536,0,9
6/23/2020,24563,Suppressed*,250
6/23/2020,24592,18,830
6/23/2020,23103,24,384
6/23/2020,22639,0,19
6/23/2020,23407,63,150
6/23/2020,22554,444,3339
6/23/2020,23110,0,27
6/23/2020,23356,Suppressed*,80
6/23/2020,24330,37,163
6/23/2020,23944,Suppressed*,274
6/23/2020,24136,0,44
6/23/2020,24225,0,40
6/23/2020,23223,383,4697
6/23/2020,23357,42,101
6/23/2020,22737,7,130
6/23/2020,23866,7,116
6/23/2020,23843,Suppressed*,40
6/23/2020,24529,Suppressed*,102
6/23/2020,24138,Suppressed*,42
6/23/2020,22701,695,2721
6/23/2020,23347,18,74
6/23/2020,24554,Suppressed*,161
6/23/2020,23398,5,22
6/23/2020,22625,6,53
6/23/2020,24430,Suppressed*,111
6/23/2020,23024,37,538
6/23/2020,24283,0,71
6/23/2020,24316,0,2
6/23/2020,22310,289,1671
6/23/2020,22567,6,188
6/23/2020,23805,102,2430
6/23/2020,24401,85,1814
6/23/2020,23608,144,1876
6/23/2020,24555,Suppressed*,51
6/23/2020,24092,Suppressed*,43
6/23/2020,22641,0,2
6/23/2020,23440,0,8
6/23/2020,23050,Suppressed*,30
6/23/2020,23322,126,4234
6/23/2020,24333,305,1156
6/23/2020,24017,45,568
6/23/2020,24599,Suppressed*,43
6/23/2020,20194,36,557
6/23/2020,24594,Suppressed*,65
6/23/2020,23878,Suppressed*,70
6/23/2020,22643,0,18
6/23/2020,24273,6,406
6/23/2020,22645,24,90
6/23/2020,23480,Suppressed*,24
6/23/2020,23325,64,904
6/23/2020,22623,Suppressed*,9
6/23/2020,23321,82,1862
6/23/2020,23943,0,6
6/23/2020,22546,65,903
6/23/2020,24085,9,35
6/23/2020,20112,216,1743
6/23/2020,22060,15,186
6/23/2020,24606,0,4
6/23/2020,23665,6,75
6/23/2020,22620,9,86
6/23/2020,22741,0,12
6/23/2020,23324,120,1092
6/23/2020,23968,Suppressed*,63
6/23/2020,22125,Suppressed*,54
6/23/2020,24360,11,202
6/23/2020,22974,13,275
6/23/2020,24572,17,748
6/23/2020,22432,Suppressed*,40
6/23/2020,22940,Suppressed*,55
6/23/2020,23891,67,160
6/23/2020,23304,Suppressed*,13
6/23/2020,24064,Suppressed*,75
6/23/2020,24501,38,1466
6/23/2020,24641,0,177
6/23/2020,24415,0,1
6/23/2020,22031,398,2620
6/23/2020,23938,0,39
6/23/2020,22427,15,233
6/23/2020,24556,Suppressed*,165
6/23/2020,22311,433,2230
6/23/2020,23934,Suppressed*,55
6/23/2020,22314,194,2084
6/23/2020,22738,Suppressed*,49
6/23/2020,24523,43,1443
6/23/2020,22964,0,14
6/23/2020,24637,Suppressed*,75
6/23/2020,23176,0,33
6/23/2020,24015,30,223
6/23/2020,23884,Suppressed*,0
6/23/2020,24557,8,290
6/23/2020,23841,21,259
6/23/2020,23180,0,19
6/23/2020,22646,0,11
6/23/2020,22946,Suppressed*,15
6/23/2020,20124,66,732
6/23/2020,22482,5,152
6/23/2020,22556,224,1618
6/23/2020,23002,34,720
6/23/2020,22503,6,266
6/23/2020,23389,Suppressed*,7
6/23/2020,23084,10,131
6/23/2020,23323,142,1848
6/23/2020,24150,Suppressed*,9
6/23/2020,23181,Suppressed*,295
6/23/2020,22033,256,2087
6/23/2020,23874,0,72
6/23/2020,22043,241,1337
6/23/2020,24277,Suppressed*,179
6/23/2020,22079,306,1986
6/23/2020,20115,39,327
6/23/2020,22920,6,175
6/23/2020,24263,Suppressed*,214
6/23/2020,22209,85,759
6/23/2020,22603,107,402
6/23/2020,24315,Suppressed*,97
6/23/2020,23113,143,1947
6/23/2020,24217,0,6
6/23/2020,22835,153,572
6/23/2020,22630,236,1237
6/23/2020,23915,5,495
6/23/2020,23035,Suppressed*,45
6/23/2020,23803,214,2812
6/23/2020,22827,69,641
6/23/2020,24325,Suppressed*,22
6/23/2020,22627,0,26
6/23/2020,23438,Suppressed*,114
6/23/2020,20105,110,1465
6/23/2020,"Not Reported",1184,3392
6/23/2020,22151,280,1274
6/23/2020,23847,385,1267
6/23/2020,24318,0,13
6/23/2020,23936,505,627
6/23/2020,24458,Suppressed*,11
6/23/2020,22213,18,179
6/23/2020,22935,Suppressed*,65
6/23/2020,23960,31,194
6/23/2020,24312,Suppressed*,59
6/23/2020,24059,0,16
6/23/2020,24534,5,76
6/23/2020,24370,Suppressed*,126
6/23/2020,23504,88,1627
6/23/2020,23358,0,4
6/23/2020,23011,Suppressed*,53
6/23/2020,24361,Suppressed*,119
6/23/2020,22728,12,163
6/23/2020,23168,11,432
6/23/2020,22742,20,127
6/23/2020,23039,Suppressed*,55
6/23/2020,24613,0,31
6/23/2020,24368,Suppressed*,137
6/23/2020,22948,0,8
6/23/2020,20155,246,2186
6/23/2020,23867,34,182
6/23/2020,23824,26,495
6/23/2020,24220,0,17
6/23/2020,24124,Suppressed*,76
6/23/2020,23141,21,462
6/23/2020,24539,0,16
6/23/2020,23427,5,18
6/23/2020,24084,16,387
6/23/2020,23302,Suppressed*,16
6/23/2020,22504,0,11
6/23/2020,22810,Suppressed*,40
6/23/2020,22736,Suppressed*,25
6/23/2020,24324,0,68
6/23/2020,24201,Suppressed*,596
6/23/2020,22153,167,1540
6/23/2020,23072,9,424
6/23/2020,24230,0,154
6/23/2020,23464,132,3395
6/23/2020,23511,9,388
6/23/2020,22602,163,664
6/23/2020,23060,178,2375
6/23/2020,20132,65,929
6/23/2020,23410,65,247
6/23/2020,24326,6,34
6/23/2020,23709,0,131
6/23/2020,23015,13,261
6/23/2020,22718,Suppressed*,26
6/23/2020,23111,126,2664
6/23/2020,22714,14,66
6/23/2020,22303,211,1083
6/23/2020,22657,57,294
6/23/2020,23076,0,25
6/23/2020,23354,15,48
6/23/2020,24566,7,42
6/23/2020,22711,0,3
6/23/2020,23879,10,43
6/23/2020,23842,21,410
6/23/2020,23830,7,113
6/23/2020,22847,Suppressed*,35
6/23/2020,24317,11,145
6/23/2020,22849,35,237
6/23/2020,20147,380,3997
6/23/2020,22853,58,279
6/23/2020,23222,150,2106
6/23/2020,22624,7,44
6/23/2020,22654,Suppressed*,13
6/23/2020,24131,0,2
6/23/2020,22480,0,51
6/23/2020,20181,40,523
6/23/2020,23707,51,787
6/23/2020,23430,51,773
6/23/2020,23224,856,5493
6/23/2020,22520,39,357
6/23/2020,24148,28,292
6/23/2020,24467,8,78
6/23/2020,22172,149,804
6/23/2020,24132,0,11
6/23/2020,23192,16,396
6/23/2020,24226,0,37
6/23/2020,23927,67,398
6/23/2020,22727,19,275
6/23/2020,24597,Suppressed*,57
6/23/2020,22548,0,5
6/23/2020,24441,37,357
6/23/2020,22969,Suppressed*,82
6/23/2020,23606,76,1158
6/23/2020,24550,11,321
6/23/2020,22027,55,164
6/23/2020,23160,7,65
6/23/2020,23219,29,725
6/23/2020,24476,Suppressed*,18
6/23/2020,24593,Suppressed*,76
6/23/2020,20184,Suppressed*,51
6/23/2020,24161,0,15
6/23/2020,24635,0,24
6/23/2020,24586,7,214
6/23/2020,23518,85,1604
6/23/2020,22660,16,42
6/23/2020,23061,27,863
6/23/2020,24565,Suppressed*,40
6/23/2020,24067,Suppressed*,29
6/23/2020,20130,0,19
6/23/2020,23308,51,214
6/23/2020,24460,0,51
6/23/2020,22652,7,32
6/23/2020,23149,7,227
6/23/2020,20143,Suppressed*,62
6/23/2020,24137,Suppressed*,42
6/23/2020,22207,271,2270
6/23/2020,22922,6,111
6/23/2020,24579,0,19
6/23/2020,24293,5,285
6/23/2020,22304,664,4126
6/23/2020,23055,41,89
6/23/2020,23413,81,300
6/23/2020,22306,849,3116
6/23/2020,23691,0,12
6/23/2020,24105,Suppressed*,6
6/23/2020,22530,0,3
6/23/2020,23970,21,711
6/23/2020,24060,58,877
6/23/2020,24366,Suppressed*,30
6/23/2020,24055,46,502
6/23/2020,24343,87,426
6/23/2020,23921,10,142
6/23/2020,22972,Suppressed*,27
6/23/2020,23234,971,4623
6/23/2020,24448,Suppressed*,17
6/23/2020,24656,0,61
6/23/2020,22723,0,7
6/23/2020,23417,86,322
6/23/2020,22732,Suppressed*,17
6/23/2020,22834,6,64
6/23/2020,24101,Suppressed*,93
6/23/2020,24622,0,28
6/23/2020,24569,0,34
6/23/2020,22460,5,114
6/23/2020,22309,629,2433
6/23/2020,24628,0,7
6/23/2020,24313,Suppressed*,23
6/23/2020,23359,14,55
6/23/2020,22943,Suppressed*,26
6/23/2020,22903,101,2326
6/23/2020,23457,8,182
6/23/2020,23119,Suppressed*,15
6/23/2020,23436,0,40
6/23/2020,23838,47,948
6/23/2020,24426,20,495
6/23/2020,24502,52,1781
6/23/2020,22815,88,488
6/23/2020,23452,149,3387
6/23/2020,24175,11,92
6/23/2020,22832,Suppressed*,49
6/23/2020,24479,Suppressed*,62
6/23/2020,24577,Suppressed*,193
6/23/2020,23423,Suppressed*,15
6/23/2020,23897,Suppressed*,35
6/23/2020,20151,269,1409
6/23/2020,23456,117,2774
6/23/2020,24153,91,3312
6/23/2020,23047,8,136
6/23/2020,24167,0,5
6/23/2020,23146,6,158
6/23/2020,24522,24,450
6/23/2020,22842,76,230
6/23/2020,22312,567,2534
6/23/2020,24571,Suppressed*,74
6/23/2020,23085,Suppressed*,19
6/23/2020,24165,Suppressed*,65
6/23/2020,22579,Suppressed*,15
6/23/2020,24224,6,106
6/23/2020,24549,Suppressed*,127
6/23/2020,23958,19,234
6/23/2020,22747,Suppressed*,43
6/23/2020,22971,0,81
6/23/2020,23840,Suppressed*,110
6/23/2020,24521,8,558
6/23/2020,22726,22,92
6/23/2020,24127,5,125
6/23/2020,23881,5,113
6/23/2020,22542,8,124
6/23/2020,22911,43,1469
6/23/2020,20141,19,340
6/23/2020,24520,Suppressed*,77
6/23/2020,24612,0,4
6/23/2020,24290,0,55
6/23/2020,23086,5,168
6/23/2020,24440,8,101
6/23/2020,23441,40,79
6/23/2020,23663,16,488
6/23/2020,24239,0,11
6/23/2020,24311,0,43
6/23/2020,22469,14,131
6/23/2020,24142,0,6
6/23/2020,24482,10,188
6/23/2020,24590,15,448
6/23/2020,23233,147,2042
6/23/2020,23523,25,399
6/23/2020,24639,Suppressed*,85
6/23/2020,20158,17,224
6/23/2020,23508,43,734
6/23/2020,24328,6,50
6/23/2020,22716,Suppressed*,31
6/23/2020,24091,11,129
6/23/2020,23693,22,692
6/23/2020,24250,0,26
6/23/2020,23022,8,74
6/23/2020,24487,0,8
6/23/2020,23510,51,1019
6/23/2020,24319,7,134
6/23/2020,20175,230,2385
6/23/2020,22433,Suppressed*,9
6/23/2020,22580,19,279
6/23/2020,24012,175,747
6/23/2020,23601,41,2062
6/23/2020,23832,320,2999
6/23/2020,23070,0,23
6/23/2020,24437,0,41
6/23/2020,23922,55,2014
6/23/2020,23827,Suppressed*,70
6/23/2020,22534,5,135
6/23/2020,22150,768,3436
6/23/2020,23950,14,280
6/23/2020,22039,58,825
6/23/2020,23882,12,138
6/23/2020,20111,931,3542
6/23/2020,23502,68,1897
6/23/2020,23437,6,236
6/23/2020,23185,168,2934
6/23/2020,23177,0,40
6/23/2020,24053,Suppressed*,65
6/23/2020,24614,17,351
6/23/2020,22931,0,17
6/23/2020,24457,Suppressed*,30
6/23/2020,22731,Suppressed*,16
6/23/2020,20171,297,2014
6/23/2020,22124,62,839
6/23/2020,22968,33,613
6/23/2020,22820,0,5
6/23/2020,24185,0,20
6/23/2020,22904,0,13
6/23/2020,23227,168,2417
6/23/2020,22152,202,1476
6/23/2020,23083,7,142
6/23/2020,24112,125,1840
6/23/2020,23507,20,1014
6/23/2020,22724,14,113
6/23/2020,22535,Suppressed*,32
6/23/2020,20152,167,1739
6/23/2020,23435,137,1715
6/23/2020,23974,11,337
6/23/2020,22437,Suppressed*,55
6/23/2020,22539,Suppressed*,118
6/23/2020,23442,29,171
6/23/2020,24464,0,4
6/23/2020,24314,0,49
6/23/2020,22712,101,676
6/23/2020,22488,Suppressed*,71
6/23/2020,22578,Suppressed*,101
6/23/2020,22572,282,955
6/23/2020,22963,32,867
6/23/2020,24243,0,71
6/23/2020,23116,143,2099
6/23/2020,23153,5,86
6/23/2020,24472,Suppressed*,105
6/23/2020,24141,15,373
6/23/2020,22807,Suppressed*,6
6/23/2020,20109,1130,4344
6/23/2020,24236,6,62
6/23/2020,24122,Suppressed*,34
6/23/2020,23316,14,78
