Report Date,ZCTA,Number of Cases,Number of PCR Testing Encounters
7/11/2020,23040,34,399
7/11/2020,23043,Suppressed*,111
7/11/2020,23045,0,4
7/11/2020,23047,10,170
7/11/2020,23050,Suppressed*,49
7/11/2020,23055,41,111
7/11/2020,23056,0,10
7/11/2020,23059,113,2576
7/11/2020,23060,203,3323
7/11/2020,23061,43,1558
7/11/2020,23062,5,161
7/11/2020,23063,62,656
7/11/2020,23064,0,7
7/11/2020,23065,Suppressed*,125
7/11/2020,23066,0,65
7/11/2020,23068,0,15
7/11/2020,23069,13,284
7/11/2020,23070,0,28
7/11/2020,23071,Suppressed*,108
7/11/2020,23072,16,750
7/11/2020,23075,143,1119
7/11/2020,23076,0,34
7/11/2020,23079,0,21
7/11/2020,23083,9,173
7/11/2020,23084,9,166
7/11/2020,23085,Suppressed*,23
7/11/2020,23086,14,235
7/11/2020,23089,13,388
7/11/2020,23091,0,27
7/11/2020,23092,0,122
7/11/2020,23093,47,1250
7/11/2020,23102,10,244
7/11/2020,23103,30,518
7/11/2020,23106,Suppressed*,74
7/11/2020,23108,0,4
7/11/2020,23109,Suppressed*,153
7/11/2020,23110,0,39
7/11/2020,23111,148,3387
7/11/2020,23112,209,4485
7/11/2020,23113,160,2546
7/11/2020,23114,82,1582
7/11/2020,23115,13,31
7/11/2020,23116,164,2680
7/11/2020,23117,30,844
7/11/2020,23119,Suppressed*,24
7/11/2020,23120,52,921
7/11/2020,23123,17,229
7/11/2020,23124,15,373
7/11/2020,23125,Suppressed*,9
7/11/2020,23126,Suppressed*,42
7/11/2020,23128,Suppressed*,74
7/11/2020,23129,Suppressed*,26
7/11/2020,23130,Suppressed*,13
7/11/2020,23138,0,34
7/11/2020,23139,70,1722
7/11/2020,23140,25,530
7/11/2020,23141,27,571
7/11/2020,23146,9,216
7/11/2020,23148,Suppressed*,151
7/11/2020,23149,8,340
7/11/2020,23150,107,1201
7/11/2020,23153,5,109
7/11/2020,23156,5,96
7/11/2020,23160,11,81
7/11/2020,23161,0,6
7/11/2020,23163,0,9
7/11/2020,23168,16,622
7/11/2020,23169,Suppressed*,81
7/11/2020,23173,Suppressed*,7
7/11/2020,23175,Suppressed*,172
7/11/2020,23176,0,44
7/11/2020,23177,Suppressed*,53
7/11/2020,23180,0,25
7/11/2020,23181,6,480
7/11/2020,23185,246,4081
7/11/2020,23187,Suppressed*,26
7/11/2020,23188,200,3827
7/11/2020,23192,18,525
7/11/2020,23219,29,908
7/11/2020,23220,124,3437
7/11/2020,23221,53,1560
7/11/2020,23222,169,2792
7/11/2020,23223,432,6077
7/11/2020,23224,978,6901
7/11/2020,23225,531,5719
7/11/2020,23226,249,2993
7/11/2020,23227,189,3473
7/11/2020,23228,382,3820
7/11/2020,23229,295,3913
7/11/2020,23230,86,3221
7/11/2020,23231,218,3629
7/11/2020,23233,168,2957
7/11/2020,23234,1132,5846
7/11/2020,23235,306,3654
7/11/2020,23236,173,2668
7/11/2020,23237,413,2923
7/11/2020,23238,295,2910
7/11/2020,23250,0,5
7/11/2020,23294,172,1703
7/11/2020,23301,97,286
7/11/2020,23302,Suppressed*,19
7/11/2020,23303,19,137
7/11/2020,23304,Suppressed*,15
7/11/2020,23306,27,161
7/11/2020,23307,17,77
7/11/2020,23308,51,240
7/11/2020,23310,32,340
7/11/2020,23313,Suppressed*,13
7/11/2020,23314,27,544
7/11/2020,23315,Suppressed*,96
7/11/2020,23316,14,102
7/11/2020,23320,345,8291
7/11/2020,23321,143,2548
7/11/2020,23322,183,5298
7/11/2020,23323,232,2749
7/11/2020,23324,212,1654
7/11/2020,23325,89,1262
7/11/2020,23336,10,192
7/11/2020,23337,0,25
7/11/2020,23347,19,91
7/11/2020,23350,76,416
7/11/2020,23354,15,54
7/11/2020,23356,Suppressed*,107
7/11/2020,23357,42,113
7/11/2020,23358,0,8
7/11/2020,23359,16,65
7/11/2020,23389,Suppressed*,12
7/11/2020,23395,18,105
7/11/2020,23398,5,24
7/11/2020,23401,Suppressed*,42
7/11/2020,23405,9,83
7/11/2020,23407,63,161
7/11/2020,23408,Suppressed*,12
7/11/2020,23409,Suppressed*,11
7/11/2020,23410,66,1265
7/11/2020,23413,84,332
7/11/2020,23414,34,87
7/11/2020,23415,38,255
7/11/2020,23416,12,103
7/11/2020,23417,87,428
7/11/2020,23418,69,225
7/11/2020,23420,90,357
7/11/2020,23421,183,938
7/11/2020,23422,7,49
7/11/2020,23423,Suppressed*,21
7/11/2020,23426,5,13
7/11/2020,23427,5,23
7/11/2020,23430,76,1294
7/11/2020,23432,9,91
7/11/2020,23433,0,80
7/11/2020,23434,309,5201
7/11/2020,23435,193,2348
7/11/2020,23436,Suppressed*,62
7/11/2020,23437,12,313
7/11/2020,23438,5,147
7/11/2020,23440,0,11
7/11/2020,23441,41,92
7/11/2020,23442,29,190
7/11/2020,23451,182,3825
7/11/2020,23452,238,4856
7/11/2020,23453,121,2520
7/11/2020,23454,263,5276
7/11/2020,23455,146,3747
7/11/2020,23456,171,5108
7/11/2020,23457,11,270
7/11/2020,23459,19,188
7/11/2020,23460,Suppressed*,53
7/11/2020,23461,Suppressed*,101
7/11/2020,23462,357,5636
7/11/2020,23464,217,5398
7/11/2020,23480,Suppressed*,38
7/11/2020,23486,Suppressed*,11
7/11/2020,23487,89,561
7/11/2020,23488,8,37
7/11/2020,23502,148,2534
7/11/2020,23503,154,2026
7/11/2020,23504,202,2525
7/11/2020,23505,139,2750
7/11/2020,23507,42,1364
7/11/2020,23508,85,1190
7/11/2020,23509,78,2094
7/11/2020,23510,74,1311
7/11/2020,23511,19,517
7/11/2020,23513,204,2473
7/11/2020,23517,35,418
7/11/2020,23518,123,2306
7/11/2020,23523,74,647
7/11/2020,23551,Suppressed*,14
7/11/2020,23601,86,3149
7/11/2020,23602,123,2907
7/11/2020,23603,13,177
7/11/2020,23604,22,75
7/11/2020,23605,58,886
7/11/2020,23606,117,1649
7/11/2020,23607,72,1404
7/11/2020,23608,193,2704
7/11/2020,23651,Suppressed*,29
7/11/2020,23661,52,1055
7/11/2020,23662,20,713
7/11/2020,23663,29,733
7/11/2020,23664,16,553
7/11/2020,23665,8,93
7/11/2020,23666,214,3516
7/11/2020,23669,137,3140
7/11/2020,23690,Suppressed*,187
7/11/2020,23691,0,13
7/11/2020,23692,45,987
7/11/2020,23693,35,990
7/11/2020,23696,Suppressed*,151
7/11/2020,23701,203,2396
7/11/2020,23702,67,772
7/11/2020,23703,144,2417
7/11/2020,23704,137,1891
7/11/2020,23707,86,1169
7/11/2020,23708,9,406
7/11/2020,23709,0,140
7/11/2020,23801,45,311
7/11/2020,23803,304,3803
7/11/2020,23805,167,3341
7/11/2020,23806,0,174
7/11/2020,23821,5,227
7/11/2020,23824,28,670
7/11/2020,23827,Suppressed*,101
7/11/2020,23828,Suppressed*,34
7/11/2020,23829,83,845
7/11/2020,23830,9,154
7/11/2020,23831,236,3373
7/11/2020,23832,385,3844
7/11/2020,23833,10,174
7/11/2020,23834,206,2721
7/11/2020,23836,83,1115
7/11/2020,23837,60,373
7/11/2020,23838,59,1246
7/11/2020,23839,Suppressed*,70
7/11/2020,23840,10,157
7/11/2020,23841,24,371
7/11/2020,23842,26,541
7/11/2020,23843,Suppressed*,52
7/11/2020,23844,Suppressed*,47
7/11/2020,23845,Suppressed*,46
7/11/2020,23846,Suppressed*,61
7/11/2020,23847,426,1588
7/11/2020,23850,Suppressed*,102
7/11/2020,23851,70,2224
7/11/2020,23856,9,97
7/11/2020,23857,5,68
7/11/2020,23860,299,3847
7/11/2020,23866,9,199
7/11/2020,23867,46,233
7/11/2020,23868,87,2296
7/11/2020,23872,9,183
7/11/2020,23874,Suppressed*,110
7/11/2020,23875,57,1029
7/11/2020,23876,0,16
7/11/2020,23878,5,105
7/11/2020,23879,11,53
7/11/2020,23881,5,139
7/11/2020,23882,15,166
7/11/2020,23883,5,145
7/11/2020,23884,Suppressed*,7
7/11/2020,23885,6,211
7/11/2020,23887,Suppressed*,32
7/11/2020,23888,14,189
7/11/2020,23889,5,70
7/11/2020,23890,96,402
7/11/2020,23891,66,1696
7/11/2020,23893,Suppressed*,37
7/11/2020,23894,Suppressed*,56
7/11/2020,23897,Suppressed*,41
7/11/2020,23898,14,172
7/11/2020,23899,Suppressed*,33
7/11/2020,23901,170,1728
7/11/2020,23909,0,2
7/11/2020,23915,5,512
7/11/2020,23917,13,317
7/11/2020,23919,5,268
7/11/2020,23920,9,327
7/11/2020,23921,10,194
7/11/2020,23922,62,2081
7/11/2020,23923,9,189
7/11/2020,23924,98,752
7/11/2020,23927,68,481
7/11/2020,23930,33,542
7/11/2020,23934,Suppressed*,68
7/11/2020,23936,513,2074
7/11/2020,23937,7,182
7/11/2020,23938,Suppressed*,52
7/11/2020,23942,18,132
7/11/2020,23943,0,6
7/11/2020,23944,10,482
7/11/2020,23947,10,362
7/11/2020,23950,15,345
7/11/2020,23952,Suppressed*,32
7/11/2020,23954,Suppressed*,205
7/11/2020,23958,23,280
7/11/2020,23959,0,75
7/11/2020,23960,33,226
7/11/2020,23962,Suppressed*,65
7/11/2020,23963,0,19
7/11/2020,23964,Suppressed*,98
7/11/2020,23966,15,236
7/11/2020,23967,Suppressed*,81
7/11/2020,23968,Suppressed*,79
7/11/2020,23970,34,908
7/11/2020,23974,14,545
7/11/2020,23976,Suppressed*,31
7/11/2020,24011,0,19122
7/11/2020,24012,260,1662
7/11/2020,24013,27,251
7/11/2020,24014,95,748
7/11/2020,24015,51,650
7/11/2020,24016,32,582
7/11/2020,24017,110,1744
7/11/2020,24018,90,1332
7/11/2020,24019,133,1225
7/11/2020,24020,0,1
7/11/2020,24053,5,99
7/11/2020,24054,60,402
7/11/2020,24055,73,777
7/11/2020,24058,0,11
7/11/2020,24059,0,23
7/11/2020,24060,90,1375
7/11/2020,24064,6,152
7/11/2020,24065,7,147
7/11/2020,24066,6,103
7/11/2020,24067,Suppressed*,52
7/11/2020,24069,10,126
7/11/2020,24070,Suppressed*,55
7/11/2020,24072,Suppressed*,34
7/11/2020,24073,68,2287
7/11/2020,24076,Suppressed*,50
7/11/2020,24077,5,41
7/11/2020,24078,70,494
7/11/2020,24079,Suppressed*,48
7/11/2020,24082,0,15
7/11/2020,24083,52,298
7/11/2020,24084,21,515
7/11/2020,24085,12,79
7/11/2020,24086,0,2
7/11/2020,24087,11,147
7/11/2020,24088,6,90
7/11/2020,24089,10,122
7/11/2020,24090,19,121
7/11/2020,24091,15,185
7/11/2020,24092,6,79
7/11/2020,24093,0,7
7/11/2020,24095,7,115
7/11/2020,24101,10,156
7/11/2020,24102,Suppressed*,42
7/11/2020,24104,Suppressed*,197
7/11/2020,24105,Suppressed*,8
7/11/2020,24112,214,2954
7/11/2020,24120,5,46
7/11/2020,24121,10,443
7/11/2020,24122,5,55
7/11/2020,24124,Suppressed*,163
7/11/2020,24127,8,198
7/11/2020,24128,8,55
7/11/2020,24131,0,6
7/11/2020,24132,0,15
7/11/2020,24133,5,120
7/11/2020,24134,Suppressed*,329
7/11/2020,24136,0,87
7/11/2020,24137,6,77
7/11/2020,24138,Suppressed*,50
7/11/2020,24139,9,54
7/11/2020,24141,22,538
7/11/2020,24142,0,10
7/11/2020,24147,Suppressed*,38
7/11/2020,24148,35,416
7/11/2020,24149,Suppressed*,99
7/11/2020,24150,Suppressed*,13
7/11/2020,24151,45,937
7/11/2020,24153,141,5066
7/11/2020,24161,0,19
7/11/2020,24162,9,96
7/11/2020,24165,8,87
7/11/2020,24167,Suppressed*,11
7/11/2020,24168,5,48
7/11/2020,24171,32,317
7/11/2020,24174,Suppressed*,135
7/11/2020,24175,28,243
7/11/2020,24176,6,53
7/11/2020,24179,60,582
7/11/2020,24184,13,103
7/11/2020,24185,0,33
7/11/2020,24201,13,899
7/11/2020,24202,15,487
7/11/2020,24210,29,760
7/11/2020,24211,14,883
7/11/2020,24216,10,157
7/11/2020,24217,0,6
7/11/2020,24219,15,730
7/11/2020,24220,Suppressed*,23
7/11/2020,24221,Suppressed*,17
7/11/2020,24224,6,143
7/11/2020,24225,0,52
7/11/2020,24226,0,49
7/11/2020,24228,Suppressed*,229
7/11/2020,24230,Suppressed*,210
7/11/2020,24236,8,78
7/11/2020,24237,0,19
7/11/2020,24239,0,15
7/11/2020,24243,0,101
7/11/2020,24244,5,362
7/11/2020,24245,0,46
7/11/2020,24246,0,16
7/11/2020,24248,5,110
7/11/2020,24250,0,34
7/11/2020,24251,5,351
7/11/2020,24256,Suppressed*,80
7/11/2020,24258,0,44
7/11/2020,24260,Suppressed*,153
7/11/2020,24263,Suppressed*,342
7/11/2020,24265,0,24
7/11/2020,24266,10,341
7/11/2020,24269,0,8
7/11/2020,24270,Suppressed*,17
7/11/2020,24271,0,105
7/11/2020,24272,0,11
7/11/2020,24273,6,513
7/11/2020,24277,Suppressed*,379
7/11/2020,24279,Suppressed*,114
7/11/2020,24280,0,19
7/11/2020,24281,0,96
7/11/2020,24282,Suppressed*,34
7/11/2020,24283,0,81
7/11/2020,24290,0,71
7/11/2020,24292,0,20
7/11/2020,24293,5,376
7/11/2020,24301,17,758
7/11/2020,24311,0,81
7/11/2020,24312,Suppressed*,97
7/11/2020,24313,7,48
7/11/2020,24314,0,173
7/11/2020,24315,Suppressed*,822
7/11/2020,24316,0,2
7/11/2020,24317,15,222
7/11/2020,24318,Suppressed*,33
7/11/2020,24319,10,243
7/11/2020,24322,0,8
7/11/2020,24323,Suppressed*,31
7/11/2020,24324,5,89
7/11/2020,24325,Suppressed*,33
7/11/2020,24326,6,64
7/11/2020,24328,16,97
7/11/2020,24330,39,258
7/11/2020,24333,370,1646
7/11/2020,24340,9,173
7/11/2020,24343,110,595
7/11/2020,24347,Suppressed*,68
7/11/2020,24348,13,1279
7/11/2020,24350,Suppressed*,49
7/11/2020,24351,Suppressed*,24
7/11/2020,24352,5,45
7/11/2020,24354,25,1122
7/11/2020,24360,12,304
7/11/2020,24361,Suppressed*,158
7/11/2020,24363,Suppressed*,49
7/11/2020,24366,Suppressed*,65
7/11/2020,24368,8,371
7/11/2020,24370,5,196
7/11/2020,24374,Suppressed*,44
7/11/2020,24375,0,57
7/11/2020,24377,0,7
7/11/2020,24378,Suppressed*,62
7/11/2020,24380,Suppressed*,55
7/11/2020,24381,27,195
7/11/2020,24382,25,1060
7/11/2020,24401,113,2694
7/11/2020,24411,0,3
7/11/2020,24412,0,2
7/11/2020,24413,0,8
7/11/2020,24415,0,1
7/11/2020,24416,17,385
7/11/2020,24421,7,191
7/11/2020,24422,14,508
7/11/2020,24426,25,841
7/11/2020,24430,Suppressed*,138
7/11/2020,24431,10,181
7/11/2020,24432,Suppressed*,18
7/11/2020,24433,0,4
7/11/2020,24435,6,85
7/11/2020,24437,0,64
7/11/2020,24439,Suppressed*,71
7/11/2020,24440,8,131
7/11/2020,24441,50,485
7/11/2020,24442,0,7
7/11/2020,24445,Suppressed*,77
7/11/2020,24448,Suppressed*,32
7/11/2020,24450,26,1196
7/11/2020,24457,Suppressed*,64
7/11/2020,24458,Suppressed*,20
7/11/2020,24459,6,37
7/11/2020,24460,0,63
7/11/2020,24464,0,6
7/11/2020,24465,Suppressed*,59
7/11/2020,24467,9,120
7/11/2020,24471,11,113
7/11/2020,24472,Suppressed*,141
7/11/2020,24473,0,38
7/11/2020,24474,0,23
7/11/2020,24476,Suppressed*,27
7/11/2020,24477,39,655
7/11/2020,24479,Suppressed*,85
7/11/2020,24482,14,276
7/11/2020,24483,Suppressed*,28
7/11/2020,24484,0,16
7/11/2020,24485,Suppressed*,23
7/11/2020,24486,29,263
7/11/2020,24487,0,11
7/11/2020,24501,47,2066
7/11/2020,24502,79,2663
7/11/2020,24503,56,1545
7/11/2020,24504,13,642
7/11/2020,24517,11,420
7/11/2020,24520,5,129
7/11/2020,24521,8,666
7/11/2020,24522,29,653
7/11/2020,24523,52,2142
7/11/2020,24526,Suppressed*,111
7/11/2020,24527,8,163
7/11/2020,24528,5,179
7/11/2020,24529,5,121
7/11/2020,24530,Suppressed*,65
7/11/2020,24531,20,1474
7/11/2020,24534,5,98
7/11/2020,24536,0,11
7/11/2020,24538,5,267
7/11/2020,24539,0,19
7/11/2020,24540,79,2222
7/11/2020,24541,59,1756
7/11/2020,24549,10,225
7/11/2020,24550,17,442
7/11/2020,24551,48,1425
7/11/2020,24553,Suppressed*,128
7/11/2020,24554,Suppressed*,217
7/11/2020,24555,Suppressed*,79
7/11/2020,24556,5,261
7/11/2020,24557,30,474
7/11/2020,24558,15,425
7/11/2020,24562,Suppressed*,42
7/11/2020,24563,11,346
7/11/2020,24565,Suppressed*,70
7/11/2020,24566,7,73
7/11/2020,24569,0,49
7/11/2020,24571,Suppressed*,98
7/11/2020,24572,23,994
7/11/2020,24574,5,189
7/11/2020,24577,14,266
7/11/2020,24578,Suppressed*,28
7/11/2020,24579,Suppressed*,33
7/11/2020,24580,5,45
7/11/2020,24586,9,302
7/11/2020,24588,12,581
7/11/2020,24589,Suppressed*,136
7/11/2020,24590,28,639
7/11/2020,24592,32,1091
7/11/2020,24593,6,112
7/11/2020,24594,Suppressed*,87
7/11/2020,24595,0,11
7/11/2020,24597,Suppressed*,81
7/11/2020,24598,6,98
7/11/2020,24599,Suppressed*,56
7/11/2020,24601,0,4
7/11/2020,24602,0,21
7/11/2020,24603,13,48
7/11/2020,24605,9,837
7/11/2020,24606,0,7
7/11/2020,24607,0,3
7/11/2020,24609,6,191
7/11/2020,24612,0,10
7/11/2020,24613,Suppressed*,63
7/11/2020,24614,19,397
7/11/2020,24620,Suppressed*,45
7/11/2020,24622,0,31
7/11/2020,24628,0,9
7/11/2020,24630,0,244
7/11/2020,24631,0,37
7/11/2020,24634,Suppressed*,14
7/11/2020,24635,0,32
7/11/2020,24637,5,112
7/11/2020,24639,5,108
7/11/2020,24641,Suppressed*,204
7/11/2020,24646,0,16
7/11/2020,24649,Suppressed*,63
7/11/2020,24651,0,502
7/11/2020,24656,Suppressed*,86
7/11/2020,24657,Suppressed*,6
7/11/2020,Not Reported,1189,4185
7/11/2020,Out-of-State,0,26987
