"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
5/23/2020,22637,Suppressed*,5
5/23/2020,22639,0,6
5/23/2020,22640,Suppressed*,5
5/23/2020,22641,0,1
5/23/2020,22642,15,56
5/23/2020,22643,0,5
5/23/2020,22644,44,40
5/23/2020,22645,16,31
5/23/2020,22646,0,4
5/23/2020,22650,Suppressed*,12
5/23/2020,22652,Suppressed*,16
5/23/2020,22654,Suppressed*,5
5/23/2020,22655,63,134
5/23/2020,22656,11,38
5/23/2020,22657,37,89
5/23/2020,22660,7,10
5/23/2020,22663,5,9
5/23/2020,22664,119,131
5/23/2020,22701,481,1108
5/23/2020,22709,0,17
5/23/2020,22711,0,1
5/23/2020,22712,73,291
5/23/2020,22713,6,27
5/23/2020,22714,12,33
5/23/2020,22715,Suppressed*,18
5/23/2020,22716,Suppressed*,9
5/23/2020,22718,Suppressed*,12
5/23/2020,22719,0,5
5/23/2020,22720,0,12
5/23/2020,22722,0,1
5/23/2020,22723,0,3
5/23/2020,22724,9,42
5/23/2020,22726,22,35
5/23/2020,22727,17,128
5/23/2020,22728,5,56
5/23/2020,22729,Suppressed*,10
5/23/2020,22730,0,1
5/23/2020,22731,Suppressed*,6
5/23/2020,22732,Suppressed*,7
5/23/2020,22733,12,38
5/23/2020,22734,19,96
5/23/2020,22735,Suppressed*,39
5/23/2020,22736,Suppressed*,13
5/23/2020,22737,5,51
5/23/2020,22738,Suppressed*,26
5/23/2020,22740,Suppressed*,24
5/23/2020,22741,0,5
5/23/2020,22742,15,50
5/23/2020,22743,0,1
5/23/2020,22747,0,17
5/23/2020,22749,0,4
5/23/2020,22801,508,1237
5/23/2020,22802,405,1096
5/23/2020,22807,Suppressed*,3
5/23/2020,22810,Suppressed*,16
5/23/2020,22811,Suppressed*,16
5/23/2020,22812,16,191
5/23/2020,22815,58,214
5/23/2020,22820,0,2
5/23/2020,22821,16,104
5/23/2020,22824,53,74
5/23/2020,22827,43,271
5/23/2020,22830,14,40
5/23/2020,22831,Suppressed*,16
5/23/2020,22832,Suppressed*,19
5/23/2020,22834,Suppressed*,23
5/23/2020,22835,119,265
5/23/2020,22840,7,81
5/23/2020,22841,11,66
5/23/2020,22842,52,98
5/23/2020,22843,Suppressed*,33
5/23/2020,22844,31,106
5/23/2020,22845,0,3
5/23/2020,22846,6,50
5/23/2020,22847,Suppressed*,13
5/23/2020,22849,11,96
5/23/2020,22850,6,26
5/23/2020,22851,51,116
5/23/2020,22853,39,131
5/23/2020,22901,94,1104
5/23/2020,22902,29,657
5/23/2020,22903,44,811
5/23/2020,22904,0,6
5/23/2020,22911,16,477
5/23/2020,22920,Suppressed*,54
5/23/2020,22922,Suppressed*,49
5/23/2020,22923,8,109
5/23/2020,22931,0,9
5/23/2020,22932,13,208
5/23/2020,22935,Suppressed*,24
5/23/2020,22936,Suppressed*,102
5/23/2020,22937,Suppressed*,39
5/23/2020,22938,Suppressed*,25
5/23/2020,22939,5,83
5/23/2020,22940,Suppressed*,23
5/23/2020,22942,7,293
5/23/2020,22943,0,10
5/23/2020,22946,Suppressed*,5
5/23/2020,22947,Suppressed*,94
5/23/2020,22948,0,2
5/23/2020,22949,0,41
5/23/2020,22952,0,39
5/23/2020,22958,Suppressed*,33
5/23/2020,22959,Suppressed*,64
5/23/2020,22960,26,339
5/23/2020,22963,24,435
5/23/2020,22964,0,4
5/23/2020,22967,Suppressed*,30
5/23/2020,22968,9,236
5/23/2020,22969,Suppressed*,34
5/23/2020,22971,0,44
5/23/2020,22972,Suppressed*,16
5/23/2020,22973,7,171
5/23/2020,22974,5,138
5/23/2020,22976,0,8
5/23/2020,22980,43,541
5/23/2020,22989,0,4
5/23/2020,23002,20,297
5/23/2020,23004,10,44
5/23/2020,23005,37,317
5/23/2020,23009,14,139
5/23/2020,23011,Suppressed*,25
5/23/2020,23015,9,94
5/23/2020,23021,0,5
5/23/2020,23022,6,41
5/23/2020,23023,Suppressed*,5
5/23/2020,23024,25,168
5/23/2020,23025,0,9
5/23/2020,23027,Suppressed*,40
5/23/2020,23030,17,136
5/23/2020,23032,0,2
5/23/2020,23035,Suppressed*,20
5/23/2020,23038,8,48
5/23/2020,23039,Suppressed*,26
5/23/2020,23040,8,121
5/23/2020,23043,Suppressed*,17
5/23/2020,23045,0,2
5/23/2020,23047,Suppressed*,29
5/23/2020,23050,Suppressed*,8
5/23/2020,23055,38,64
5/23/2020,23056,0,0
5/23/2020,23059,44,611
5/23/2020,23060,101,797
5/23/2020,23061,17,300
5/23/2020,23062,5,57
5/23/2020,23063,54,196
5/23/2020,23064,0,2
5/23/2020,23065,Suppressed*,31
5/23/2020,23066,0,4
5/23/2020,23068,0,6
5/23/2020,23069,8,60
5/23/2020,23070,0,6
5/23/2020,23071,Suppressed*,22
5/23/2020,23072,7,187
5/23/2020,23075,112,339
5/23/2020,23076,0,13
5/23/2020,23079,0,2
5/23/2020,23083,Suppressed*,50
5/23/2020,23084,6,71
5/23/2020,23085,Suppressed*,9
5/23/2020,23086,Suppressed*,49
5/23/2020,23089,8,127
5/23/2020,23091,0,12
5/23/2020,23092,0,6
5/23/2020,23093,27,412
5/23/2020,23102,7,54
5/23/2020,23103,15,115
5/23/2020,23106,Suppressed*,25
5/23/2020,23108,0,1
5/23/2020,23109,Suppressed*,37
5/23/2020,23110,0,14
5/23/2020,23111,79,779
5/23/2020,23112,102,1045
5/23/2020,23113,71,639
5/23/2020,23114,38,404
5/23/2020,23115,Suppressed*,8
5/23/2020,23116,100,798
5/23/2020,23117,10,252
5/23/2020,23119,Suppressed*,2
5/23/2020,23120,27,243
5/23/2020,23123,16,104
5/23/2020,23124,5,86
5/23/2020,23125,0,1
5/23/2020,23126,0,5
5/23/2020,23128,Suppressed*,21
5/23/2020,23129,0,3
5/23/2020,23130,Suppressed*,6
5/23/2020,23138,0,4
5/23/2020,23139,29,447
5/23/2020,23140,16,155
5/23/2020,23141,9,158
5/23/2020,23146,6,40
5/23/2020,23148,Suppressed*,26
5/23/2020,23149,6,58
5/23/2020,23150,52,303
5/23/2020,23153,Suppressed*,24
5/23/2020,23156,Suppressed*,28
5/23/2020,23160,Suppressed*,9
5/23/2020,23161,0,1
5/23/2020,23163,0,0
5/23/2020,23168,8,199
5/23/2020,23169,0,14
5/23/2020,23173,0,1
5/23/2020,23175,Suppressed*,21
5/23/2020,23176,0,7
5/23/2020,23177,0,14
5/23/2020,23180,0,4
5/23/2020,23181,Suppressed*,133
5/23/2020,23185,135,1188
5/23/2020,23187,0,13
5/23/2020,23188,125,1167
5/23/2020,23192,11,106
5/23/2020,23219,14,108
5/23/2020,23220,64,538
5/23/2020,23221,22,252
5/23/2020,23222,87,589
5/23/2020,23223,238,1392
5/23/2020,23224,411,1392
5/23/2020,23225,216,1344
5/23/2020,23226,107,435
5/23/2020,23227,78,633
5/23/2020,23228,124,933
5/23/2020,23229,99,738
5/23/2020,23230,12,167
5/23/2020,23231,110,808
5/23/2020,23233,108,715
5/23/2020,23234,365,1380
5/23/2020,23235,107,958
5/23/2020,23236,62,711
5/23/2020,23237,123,627
5/23/2020,23238,227,890
5/23/2020,23250,0,2
5/23/2020,23294,58,385
5/23/2020,23301,60,139
5/23/2020,23302,Suppressed*,6
5/23/2020,23303,14,52
5/23/2020,23304,Suppressed*,7
5/23/2020,23306,23,72
5/23/2020,23307,12,42
5/23/2020,23308,39,106
5/23/2020,23310,17,103
5/23/2020,23313,Suppressed*,4
5/23/2020,23314,10,178
5/23/2020,23315,Suppressed*,38
5/23/2020,23316,11,42
5/23/2020,23320,145,1655
5/23/2020,23321,46,737
5/23/2020,23322,82,1008
5/23/2020,23323,66,732
5/23/2020,23324,46,479
5/23/2020,23325,40,442
5/23/2020,23336,9,62
5/23/2020,23337,0,11
5/23/2020,23347,15,35
5/23/2020,23350,58,176
5/23/2020,23354,9,20
5/23/2020,23356,Suppressed*,34
5/23/2020,23357,32,62
5/23/2020,23359,12,25
5/23/2020,23389,Suppressed*,4
5/23/2020,23395,15,40
5/23/2020,23398,Suppressed*,9
5/23/2020,23401,Suppressed*,17
5/23/2020,23405,10,36
5/23/2020,23407,45,82
5/23/2020,23408,Suppressed*,4
5/23/2020,23409,Suppressed*,6
5/23/2020,23410,49,135
5/23/2020,23413,74,222
5/23/2020,23414,23,49
5/23/2020,23415,35,115
5/23/2020,23416,11,45
5/23/2020,23417,50,163
5/23/2020,23418,43,103
5/23/2020,23420,63,159
5/23/2020,23421,121,555
5/23/2020,23422,Suppressed*,15
5/23/2020,23423,Suppressed*,10
5/23/2020,23426,5,6
5/23/2020,23427,5,10
5/23/2020,23430,32,334
5/23/2020,23432,7,30
5/23/2020,23433,0,28
5/23/2020,23434,167,1424
5/23/2020,23435,106,721
5/23/2020,23436,0,17
5/23/2020,23437,6,116
5/23/2020,23438,Suppressed*,56
5/23/2020,23440,0,4
5/23/2020,23441,18,51
5/23/2020,23442,19,73
5/23/2020,23451,48,1027
5/23/2020,23452,89,1563
5/23/2020,23453,52,812
5/23/2020,23454,89,1426
5/23/2020,23455,41,1125
5/23/2020,23456,65,1258
5/23/2020,23457,5,89
5/23/2020,23459,Suppressed*,58
5/23/2020,23460,0,15
5/23/2020,23461,0,9
5/23/2020,23462,124,1715
5/23/2020,23464,82,1527
5/23/2020,23480,Suppressed*,13
5/23/2020,23486,0,5
5/23/2020,23487,61,168
5/23/2020,23488,8,21
5/23/2020,23502,43,587
5/23/2020,23503,43,625
5/23/2020,23504,51,933
5/23/2020,23505,37,552
5/23/2020,23507,8,163
5/23/2020,23508,24,291
5/23/2020,23509,32,313
5/23/2020,23510,48,447
5/23/2020,23511,0,53
5/23/2020,23513,44,700
5/23/2020,23517,6,106
5/23/2020,23518,41,748
5/23/2020,23523,11,177
5/23/2020,23551,0,1
5/23/2020,23601,25,564
5/23/2020,23602,49,714
5/23/2020,23603,Suppressed*,52
5/23/2020,23604,Suppressed*,24
5/23/2020,23605,17,266
5/23/2020,23606,37,511
5/23/2020,23607,25,358
5/23/2020,23608,72,750
5/23/2020,23651,Suppressed*,9
5/23/2020,23661,16,245
5/23/2020,23662,7,192
5/23/2020,23663,11,230
5/23/2020,23664,7,165
5/23/2020,23665,Suppressed*,34
5/23/2020,23666,75,965
5/23/2020,23669,56,700
5/23/2020,23690,0,56
5/23/2020,23691,0,9
5/23/2020,23692,16,313
5/23/2020,23693,12,307
5/23/2020,23696,0,55
5/23/2020,23701,110,786
5/23/2020,23702,18,232
5/23/2020,23703,54,598
5/23/2020,23704,40,580
5/23/2020,23707,26,321
5/23/2020,23708,Suppressed*,127
5/23/2020,23709,0,116
5/23/2020,23801,10,112
5/23/2020,23803,103,896
5/23/2020,23805,38,438
5/23/2020,23806,0,2
5/23/2020,23821,Suppressed*,32
5/23/2020,23824,11,160
5/23/2020,23827,Suppressed*,31
5/23/2020,23828,Suppressed*,14
5/23/2020,23829,78,472
5/23/2020,23830,Suppressed*,38
5/23/2020,23831,92,735
5/23/2020,23832,158,920
5/23/2020,23833,Suppressed*,27
5/23/2020,23834,110,651
5/23/2020,23836,27,244
5/23/2020,23837,49,111
5/23/2020,23838,27,270
5/23/2020,23839,0,24
5/23/2020,23840,Suppressed*,45
5/23/2020,23841,7,76
5/23/2020,23842,8,113
5/23/2020,23843,0,6
5/23/2020,23844,Suppressed*,9
5/23/2020,23845,0,6
5/23/2020,23846,0,19
5/23/2020,23847,88,387
5/23/2020,23850,0,31
5/23/2020,23851,38,540
5/23/2020,23856,Suppressed*,10
5/23/2020,23857,Suppressed*,15
5/23/2020,23860,79,825
5/23/2020,23866,Suppressed*,59
5/23/2020,23867,21,79
5/23/2020,23868,12,87
5/23/2020,23872,Suppressed*,56
5/23/2020,23874,0,30
5/23/2020,23875,24,267
5/23/2020,23876,0,2
5/23/2020,23878,Suppressed*,28
5/23/2020,23879,5,14
5/23/2020,23881,Suppressed*,40
5/23/2020,23882,6,61
5/23/2020,23883,Suppressed*,51
5/23/2020,23884,Suppressed*,0
5/23/2020,23885,Suppressed*,60
5/23/2020,23887,0,4
5/23/2020,23888,Suppressed*,53
5/23/2020,23889,Suppressed*,8
5/23/2020,23890,41,151
5/23/2020,23891,64,113
5/23/2020,23893,Suppressed*,6
5/23/2020,23894,0,10
5/23/2020,23897,Suppressed*,11
5/23/2020,23898,6,43
5/23/2020,23899,Suppressed*,14
5/23/2020,23901,83,527
5/23/2020,23915,Suppressed*,15
5/23/2020,23917,10,59
5/23/2020,23919,5,32
5/23/2020,23920,Suppressed*,43
5/23/2020,23921,8,76
5/23/2020,23922,7,136
5/23/2020,23923,8,63
5/23/2020,23924,74,186
5/23/2020,23927,63,185
5/23/2020,23930,Suppressed*,139
5/23/2020,23934,Suppressed*,25
5/23/2020,23936,405,262
5/23/2020,23937,Suppressed*,62
5/23/2020,23938,0,5
5/23/2020,23942,Suppressed*,35
5/23/2020,23944,Suppressed*,71
5/23/2020,23947,Suppressed*,107
5/23/2020,23950,8,58
5/23/2020,23952,0,7
5/23/2020,23954,Suppressed*,55
5/23/2020,23958,12,117
5/23/2020,23959,0,28
5/23/2020,23960,17,78
5/23/2020,23962,Suppressed*,25
5/23/2020,23963,0,11
5/23/2020,23964,0,28
5/23/2020,23966,7,70
5/23/2020,23967,Suppressed*,23
5/23/2020,23968,Suppressed*,21
5/23/2020,23970,14,123
5/23/2020,23974,Suppressed*,114
5/23/2020,23976,0,11
5/23/2020,24011,0,11
5/23/2020,24012,54,227
5/23/2020,24013,8,50
5/23/2020,24014,54,137
5/23/2020,24015,14,71
5/23/2020,24016,5,71
5/23/2020,24017,14,207
5/23/2020,24018,35,303
5/23/2020,24019,10,178
5/23/2020,24053,Suppressed*,33
5/23/2020,24054,10,73
5/23/2020,24055,12,152
5/23/2020,24058,0,4
5/23/2020,24059,0,6
5/23/2020,24060,34,494
5/23/2020,24064,0,25
5/23/2020,24065,Suppressed*,35
5/23/2020,24066,Suppressed*,16
5/23/2020,24067,Suppressed*,16
5/23/2020,24069,Suppressed*,30
5/23/2020,24070,Suppressed*,15
5/23/2020,24072,0,12
5/23/2020,24073,21,428
5/23/2020,24076,0,7
5/23/2020,24077,Suppressed*,3
5/23/2020,24078,12,95
5/23/2020,24079,0,13
5/23/2020,24082,0,5
5/23/2020,24083,7,26
5/23/2020,24084,7,190
5/23/2020,24085,7,11
5/23/2020,24087,6,64
5/23/2020,24088,0,9
5/23/2020,24089,Suppressed*,34
5/23/2020,24090,9,22
5/23/2020,24091,Suppressed*,62
5/23/2020,24092,Suppressed*,11
5/23/2020,24093,0,1
5/23/2020,24095,Suppressed*,23
5/23/2020,24101,Suppressed*,33
5/23/2020,24102,0,3
5/23/2020,24104,Suppressed*,66
5/23/2020,24105,0,5
5/23/2020,24112,41,375
5/23/2020,24120,Suppressed*,12
5/23/2020,24121,Suppressed*,94
5/23/2020,24122,Suppressed*,17
5/23/2020,24124,Suppressed*,41
5/23/2020,24127,Suppressed*,48
5/23/2020,24128,Suppressed*,17
5/23/2020,24131,0,1
5/23/2020,24132,0,5
5/23/2020,24133,Suppressed*,35
5/23/2020,24134,0,43
5/23/2020,24136,0,18
5/23/2020,24137,Suppressed*,17
5/23/2020,24138,0,24
5/23/2020,24139,0,8
5/23/2020,24141,5,170
5/23/2020,24142,0,2
5/23/2020,24147,Suppressed*,11
5/23/2020,24148,5,77
5/23/2020,24149,0,28
5/23/2020,24150,Suppressed*,4
5/23/2020,24151,14,55
5/23/2020,24153,57,578
5/23/2020,24161,0,7
5/23/2020,24162,6,45
5/23/2020,24165,Suppressed*,27
5/23/2020,24167,0,4
5/23/2020,24168,Suppressed*,18
5/23/2020,24171,8,77
5/23/2020,24174,Suppressed*,27
5/23/2020,24175,Suppressed*,41
5/23/2020,24176,Suppressed*,17
5/23/2020,24179,14,106
5/23/2020,24184,6,16
5/23/2020,24185,0,5
5/23/2020,24201,Suppressed*,301
5/23/2020,24202,8,177
5/23/2020,24210,19,292
5/23/2020,24211,10,158
5/23/2020,24216,10,69
5/23/2020,24217,0,2
5/23/2020,24219,9,403
5/23/2020,24220,0,8
5/23/2020,24221,0,4
5/23/2020,24224,5,71
5/23/2020,24225,0,11
5/23/2020,24226,0,14
5/23/2020,24228,0,92
5/23/2020,24230,0,110
5/23/2020,24236,5,42
5/23/2020,24237,0,7
5/23/2020,24239,0,5
5/23/2020,24243,0,46
5/23/2020,24244,Suppressed*,117
5/23/2020,24245,0,20
5/23/2020,24246,0,6
5/23/2020,24248,Suppressed*,42
5/23/2020,24250,0,13
5/23/2020,24251,Suppressed*,163
5/23/2020,24256,0,38
5/23/2020,24258,0,21
5/23/2020,24260,0,65
5/23/2020,24263,Suppressed*,116
5/23/2020,24265,0,12
5/23/2020,24266,Suppressed*,120
5/23/2020,24269,0,4
5/23/2020,24270,Suppressed*,6
5/23/2020,24271,0,39
5/23/2020,24272,0,8
5/23/2020,24273,Suppressed*,75
5/23/2020,24277,Suppressed*,104
5/23/2020,24279,Suppressed*,36
5/23/2020,24280,0,6
5/23/2020,24281,0,31
5/23/2020,24282,0,15
5/23/2020,24283,0,37
5/23/2020,24290,0,35
5/23/2020,24292,0,12
5/23/2020,24293,Suppressed*,128
5/23/2020,24301,Suppressed*,300
5/23/2020,24311,0,28
5/23/2020,24312,0,31
5/23/2020,24313,Suppressed*,8
5/23/2020,24314,0,28
5/23/2020,24315,0,40
5/23/2020,24316,0,2
5/23/2020,24317,Suppressed*,42
5/23/2020,24318,0,9
5/23/2020,24319,5,91
5/23/2020,24322,0,3
5/23/2020,24323,Suppressed*,11
5/23/2020,24324,0,39
5/23/2020,24325,Suppressed*,9
5/23/2020,24326,0,7
5/23/2020,24328,0,20
5/23/2020,24330,12,60
5/23/2020,24333,127,501
5/23/2020,24340,Suppressed*,83
5/23/2020,24343,26,162
5/23/2020,24347,Suppressed*,26
5/23/2020,24348,0,83
5/23/2020,24350,0,14
5/23/2020,24351,0,3
5/23/2020,24352,Suppressed*,13
5/23/2020,24354,6,219
5/23/2020,24360,5,101
5/23/2020,24361,Suppressed*,74
5/23/2020,24363,0,9
5/23/2020,24366,Suppressed*,16
5/23/2020,24368,Suppressed*,73
5/23/2020,24370,Suppressed*,79
5/23/2020,24374,0,16
5/23/2020,24375,0,9
5/23/2020,24377,0,3
5/23/2020,24378,Suppressed*,11
5/23/2020,24380,Suppressed*,11
5/23/2020,24381,Suppressed*,43
5/23/2020,24382,7,229
5/23/2020,24401,47,485
5/23/2020,24412,0,1
5/23/2020,24413,0,4
5/23/2020,24415,0,2
5/23/2020,24416,12,31
5/23/2020,24421,Suppressed*,21
5/23/2020,24422,6,109
5/23/2020,24426,11,234
5/23/2020,24430,Suppressed*,27
5/23/2020,24431,5,50
5/23/2020,24432,Suppressed*,1
5/23/2020,24433,0,1
5/23/2020,24435,Suppressed*,13
5/23/2020,24437,0,9
5/23/2020,24439,0,8
5/23/2020,24440,8,41
5/23/2020,24441,20,119
5/23/2020,24442,0,1
5/23/2020,24445,0,29
5/23/2020,24448,0,6
5/23/2020,24450,8,61
5/23/2020,24457,0,14
5/23/2020,24458,0,4
5/23/2020,24459,6,7
5/23/2020,24460,0,15
5/23/2020,24465,Suppressed*,16
5/23/2020,24467,Suppressed*,21
5/23/2020,24471,Suppressed*,31
5/23/2020,24472,Suppressed*,15
5/23/2020,24473,0,3
5/23/2020,24474,0,5
5/23/2020,24476,Suppressed*,6
5/23/2020,24477,14,153
5/23/2020,24479,0,21
5/23/2020,24482,5,59
5/23/2020,24483,Suppressed*,5
5/23/2020,24484,0,5
5/23/2020,24485,0,2
5/23/2020,24486,18,71
5/23/2020,24487,0,3
5/23/2020,24501,27,507
5/23/2020,24502,34,710
5/23/2020,24503,12,331
5/23/2020,24504,7,161
5/23/2020,24517,0,106
5/23/2020,24520,Suppressed*,33
5/23/2020,24521,7,221
5/23/2020,24522,16,211
5/23/2020,24523,8,345
5/23/2020,24526,Suppressed*,27
5/23/2020,24527,Suppressed*,47
5/23/2020,24528,Suppressed*,70
5/23/2020,24529,Suppressed*,47
5/23/2020,24530,0,17
5/23/2020,24531,Suppressed*,110
5/23/2020,24534,5,39
5/23/2020,24536,0,3
5/23/2020,24538,Suppressed*,91
5/23/2020,24539,0,6
5/23/2020,24540,24,444
5/23/2020,24541,25,412
5/23/2020,24549,Suppressed*,49
5/23/2020,24550,5,118
5/23/2020,24551,19,420
5/23/2020,24553,Suppressed*,43
5/23/2020,24554,Suppressed*,66
5/23/2020,24555,Suppressed*,12
5/23/2020,24556,0,66
5/23/2020,24557,Suppressed*,112
5/23/2020,24558,5,162
5/23/2020,24562,0,14
5/23/2020,24563,Suppressed*,96
5/23/2020,24565,0,9
5/23/2020,24566,Suppressed*,19
5/23/2020,24569,0,16
5/23/2020,24571,Suppressed*,30
5/23/2020,24572,12,332
5/23/2020,24574,Suppressed*,58
5/23/2020,24577,Suppressed*,77
5/23/2020,24578,Suppressed*,3
5/23/2020,24579,0,3
5/23/2020,24580,Suppressed*,19
5/23/2020,24586,Suppressed*,74
5/23/2020,24588,Suppressed*,186
5/23/2020,24589,0,38
5/23/2020,24590,11,221
5/23/2020,24592,12,328
5/23/2020,24593,Suppressed*,28
5/23/2020,24594,Suppressed*,37
5/23/2020,24595,0,6
5/23/2020,24597,Suppressed*,21
5/23/2020,24598,Suppressed*,38
5/23/2020,24599,Suppressed*,17
5/23/2020,24601,0,1
5/23/2020,24602,0,10
5/23/2020,24603,Suppressed*,9
5/23/2020,24605,Suppressed*,142
5/23/2020,24606,0,3
5/23/2020,24607,0,1
5/23/2020,24609,Suppressed*,89
5/23/2020,24612,0,3
5/23/2020,24613,0,20
5/23/2020,24614,17,277
5/23/2020,24620,0,16
5/23/2020,24622,0,17
5/23/2020,24628,0,5
5/23/2020,24630,0,73
5/23/2020,24631,0,23
5/23/2020,24634,0,7
5/23/2020,24635,0,11
5/23/2020,24637,0,28
5/23/2020,24639,Suppressed*,54
5/23/2020,24641,0,101
5/23/2020,24646,0,7
5/23/2020,24649,0,24
5/23/2020,24651,0,72
5/23/2020,24656,0,38
5/23/2020,24657,0,2
5/23/2020,"Not Reported",741,29953
5/23/2020,Out-of-State,0,3823
,Out-of-State,0,3823
