"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
6/16/2020,20105,102,1302
6/16/2020,20106,35,210
6/16/2020,20109,1077,3921
6/16/2020,20110,1404,5684
6/16/2020,20111,863,3115
6/16/2020,20112,196,1517
6/16/2020,20115,36,266
6/16/2020,20117,8,107
6/16/2020,20118,Suppressed*,80
6/16/2020,20119,27,204
6/16/2020,20120,309,1852
6/16/2020,20121,214,1268
6/16/2020,20124,63,625
6/16/2020,20129,7,54
6/16/2020,20130,0,13
6/16/2020,20132,60,803
6/16/2020,20135,10,139
6/16/2020,20136,181,1351
6/16/2020,20137,14,91
6/16/2020,20139,Suppressed*,10
6/16/2020,20141,18,294
6/16/2020,20143,Suppressed*,56
6/16/2020,20144,Suppressed*,33
6/16/2020,20147,357,3467
6/16/2020,20148,173,1944
6/16/2020,20151,258,1249
6/16/2020,20152,158,1559
6/16/2020,20155,241,1893
6/16/2020,20158,16,187
6/16/2020,20164,1102,3977
6/16/2020,20165,277,2672
6/16/2020,20166,182,947
6/16/2020,20169,92,1079
6/16/2020,20170,971,3165
6/16/2020,20171,285,1748
6/16/2020,20175,214,2088
6/16/2020,20176,650,3468
6/16/2020,20180,23,333
6/16/2020,20181,35,454
6/16/2020,20184,Suppressed*,46
6/16/2020,20186,69,971
6/16/2020,20187,71,773
6/16/2020,20190,210,1564
6/16/2020,20191,292,1515
6/16/2020,20194,35,486
6/16/2020,20197,7,122
6/16/2020,20198,6,84
6/16/2020,22003,1202,4614
6/16/2020,22015,366,2087
6/16/2020,22025,113,947
6/16/2020,22026,226,1336
6/16/2020,22027,44,150
6/16/2020,22030,381,3000
6/16/2020,22031,394,2356
6/16/2020,22032,127,1207
6/16/2020,22033,246,1847
6/16/2020,22035,Suppressed*,38
6/16/2020,22039,58,723
6/16/2020,22041,707,2931
6/16/2020,22042,762,2854
6/16/2020,22043,232,1158
6/16/2020,22044,263,1041
6/16/2020,22046,194,1114
6/16/2020,22060,14,170
6/16/2020,22066,71,697
6/16/2020,22079,295,1759
6/16/2020,22101,122,1770
6/16/2020,22102,122,1218
6/16/2020,22124,60,707
6/16/2020,22125,Suppressed*,43
6/16/2020,22134,18,109
6/16/2020,22150,735,3173
6/16/2020,22151,269,1144
6/16/2020,22152,194,1287
6/16/2020,22153,163,1338
6/16/2020,22172,143,718
6/16/2020,22180,214,1285
6/16/2020,22181,59,563
6/16/2020,22182,117,1130
6/16/2020,22191,1482,6644
6/16/2020,22192,642,4549
6/16/2020,22193,1416,6569
6/16/2020,22201,211,1732
6/16/2020,22202,200,1282
6/16/2020,22203,308,1612
6/16/2020,22204,952,4194
6/16/2020,22205,136,1250
6/16/2020,22206,169,1163
6/16/2020,22207,268,1888
6/16/2020,22209,85,646
6/16/2020,22211,Suppressed*,16
6/16/2020,22213,18,147
6/16/2020,22214,0,2
6/16/2020,22301,77,800
6/16/2020,22302,229,2144
6/16/2020,22303,205,971
6/16/2020,22304,638,3760
6/16/2020,22305,580,2045
6/16/2020,22306,811,2868
6/16/2020,22307,71,566
6/16/2020,22308,67,480
6/16/2020,22309,606,2217
6/16/2020,22310,282,1481
6/16/2020,22311,422,2068
6/16/2020,22312,539,2268
6/16/2020,22314,192,1871
6/16/2020,22315,100,1128
6/16/2020,22401,196,1753
6/16/2020,22405,132,1584
6/16/2020,22406,109,1244
6/16/2020,22407,530,3624
6/16/2020,22408,176,1515
6/16/2020,22427,12,170
6/16/2020,22432,Suppressed*,27
6/16/2020,22433,Suppressed*,8
6/16/2020,22435,Suppressed*,90
6/16/2020,22436,0,32
6/16/2020,22437,Suppressed*,36
6/16/2020,22438,Suppressed*,25
6/16/2020,22443,33,340
6/16/2020,22448,Suppressed*,29
6/16/2020,22454,Suppressed*,65
6/16/2020,22460,5,66
6/16/2020,22469,13,94
6/16/2020,22473,19,210
6/16/2020,22476,Suppressed*,17
6/16/2020,22480,0,39
6/16/2020,22482,Suppressed*,124
6/16/2020,22485,90,1166
6/16/2020,22488,Suppressed*,56
6/16/2020,22503,6,212
6/16/2020,22504,0,9
6/16/2020,22508,54,697
6/16/2020,22509,Suppressed*,5
6/16/2020,22511,5,44
6/16/2020,22514,13,120
6/16/2020,22520,35,257
6/16/2020,22529,Suppressed*,12
6/16/2020,22530,0,3
6/16/2020,22534,Suppressed*,111
6/16/2020,22535,Suppressed*,30
6/16/2020,22538,0,13
6/16/2020,22539,Suppressed*,97
6/16/2020,22542,7,101
6/16/2020,22546,55,718
6/16/2020,22548,0,3
6/16/2020,22551,81,925
6/16/2020,22553,45,717
6/16/2020,22554,427,2947
6/16/2020,22556,214,1415
6/16/2020,22560,38,713
6/16/2020,22567,6,151
6/16/2020,22572,281,661
6/16/2020,22576,0,58
6/16/2020,22578,Suppressed*,83
6/16/2020,22579,Suppressed*,9
6/16/2020,22580,19,232
6/16/2020,22601,278,9603
6/16/2020,22602,158,492
6/16/2020,22603,98,297
6/16/2020,22610,8,25
6/16/2020,22611,19,187
6/16/2020,22620,8,67
6/16/2020,22623,Suppressed*,7
6/16/2020,22624,7,34
6/16/2020,22625,6,40
6/16/2020,22627,0,21
6/16/2020,22630,204,1031
6/16/2020,22637,Suppressed*,21
6/16/2020,22639,0,12
6/16/2020,22640,Suppressed*,12
6/16/2020,22641,0,2
6/16/2020,22642,20,102
6/16/2020,22643,0,13
6/16/2020,22644,48,72
6/16/2020,22645,24,73
6/16/2020,22646,0,9
6/16/2020,22650,Suppressed*,18
6/16/2020,22652,6,28
6/16/2020,22654,Suppressed*,11
6/16/2020,22655,106,305
6/16/2020,22656,20,74
6/16/2020,22657,53,227
6/16/2020,22660,11,24
6/16/2020,22663,13,22
6/16/2020,22664,182,746
6/16/2020,22701,685,2496
6/16/2020,22709,Suppressed*,37
6/16/2020,22711,0,3
6/16/2020,22712,98,570
6/16/2020,22713,7,50
6/16/2020,22714,14,60
6/16/2020,22715,Suppressed*,54
6/16/2020,22716,Suppressed*,26
6/16/2020,22718,Suppressed*,24
6/16/2020,22719,0,9
6/16/2020,22720,Suppressed*,37
6/16/2020,22722,0,6
6/16/2020,22723,0,7
6/16/2020,22724,12,96
6/16/2020,22726,22,87
6/16/2020,22727,19,243
6/16/2020,22728,12,138
6/16/2020,22729,Suppressed*,13
6/16/2020,22730,Suppressed*,5
6/16/2020,22731,Suppressed*,15
6/16/2020,22732,Suppressed*,13
6/16/2020,22733,17,71
6/16/2020,22734,24,173
6/16/2020,22735,Suppressed*,75
6/16/2020,22736,Suppressed*,24
6/16/2020,22737,7,107
6/16/2020,22738,Suppressed*,40
6/16/2020,22740,Suppressed*,46
6/16/2020,22741,0,11
6/16/2020,22742,20,114
6/16/2020,22743,0,3
6/16/2020,22747,Suppressed*,30
6/16/2020,22749,0,15
6/16/2020,22801,615,2476
6/16/2020,22802,487,1935
6/16/2020,22807,Suppressed*,6
6/16/2020,22810,Suppressed*,30
6/16/2020,22811,Suppressed*,29
6/16/2020,22812,29,406
6/16/2020,22815,85,430
6/16/2020,22820,0,5
6/16/2020,22821,25,223
6/16/2020,22824,75,161
6/16/2020,22827,69,572
6/16/2020,22830,16,81
6/16/2020,22831,Suppressed*,45
6/16/2020,22832,Suppressed*,45
6/16/2020,22834,6,55
6/16/2020,22835,152,529
6/16/2020,22840,17,212
6/16/2020,22841,17,131
6/16/2020,22842,72,195
6/16/2020,22843,6,82
6/16/2020,22844,42,212
6/16/2020,22845,0,4
6/16/2020,22846,11,98
6/16/2020,22847,Suppressed*,32
6/16/2020,22849,31,208
6/16/2020,22850,8,53
6/16/2020,22851,69,189
6/16/2020,22853,56,241
6/16/2020,22901,156,2244
6/16/2020,22902,108,1413
6/16/2020,22903,90,2065
6/16/2020,22904,0,12
6/16/2020,22911,39,1021
6/16/2020,22920,6,139
6/16/2020,22922,6,96
6/16/2020,22923,11,232
6/16/2020,22931,0,16
6/16/2020,22932,21,375
6/16/2020,22935,Suppressed*,61
6/16/2020,22936,Suppressed*,246
6/16/2020,22937,Suppressed*,65
6/16/2020,22938,Suppressed*,59
6/16/2020,22939,11,277
6/16/2020,22940,Suppressed*,47
6/16/2020,22942,18,530
6/16/2020,22943,0,26
6/16/2020,22946,Suppressed*,14
6/16/2020,22947,8,210
6/16/2020,22948,0,7
6/16/2020,22949,0,77
6/16/2020,22952,Suppressed*,93
6/16/2020,22958,Suppressed*,76
6/16/2020,22959,6,100
6/16/2020,22960,39,576
6/16/2020,22963,29,779
6/16/2020,22964,0,10
6/16/2020,22967,Suppressed*,65
6/16/2020,22968,26,537
6/16/2020,22969,Suppressed*,73
6/16/2020,22971,0,71
6/16/2020,22972,Suppressed*,21
6/16/2020,22973,10,435
6/16/2020,22974,9,247
6/16/2020,22976,0,16
6/16/2020,22980,61,1244
6/16/2020,22989,0,6
6/16/2020,23002,30,608
6/16/2020,23004,11,82
6/16/2020,23005,70,1082
6/16/2020,23009,21,364
6/16/2020,23011,Suppressed*,44
6/16/2020,23015,13,218
6/16/2020,23021,0,10
6/16/2020,23022,8,65
6/16/2020,23023,Suppressed*,16
6/16/2020,23024,34,441
6/16/2020,23025,0,11
6/16/2020,23027,7,81
6/16/2020,23030,24,288
6/16/2020,23032,0,12
6/16/2020,23035,Suppressed*,35
6/16/2020,23038,8,96
6/16/2020,23039,Suppressed*,48
6/16/2020,23040,30,286
6/16/2020,23043,Suppressed*,65
6/16/2020,23045,0,2
6/16/2020,23047,6,87
6/16/2020,23050,Suppressed*,20
6/16/2020,23055,41,88
6/16/2020,23056,0,0
6/16/2020,23059,85,1550
6/16/2020,23060,167,1988
6/16/2020,23061,23,690
6/16/2020,23062,5,85
6/16/2020,23063,59,398
6/16/2020,23064,0,3
6/16/2020,23065,Suppressed*,84
6/16/2020,23066,0,7
6/16/2020,23068,0,10
6/16/2020,23069,9,163
6/16/2020,23070,0,18
