"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
2020-07-08,20105,130,1906
2020-07-08,20106,47,303
2020-07-08,20109,1216,5030
2020-07-08,20110,1558,7043
2020-07-08,20111,991,4164
2020-07-08,20112,249,2167
2020-07-08,20115,40,408
2020-07-08,20117,10,164
2020-07-08,20118,Suppressed*,126
2020-07-08,20119,31,287
2020-07-08,20120,367,2746
2020-07-08,20121,259,1828
2020-07-08,20124,71,960
2020-07-08,20129,10,74
2020-07-08,20130,0,21
2020-07-08,20132,82,1366
2020-07-08,20135,11,218
2020-07-08,20136,225,1929
2020-07-08,20137,15,138
2020-07-08,20139,Suppressed*,16
2020-07-08,20141,29,486
2020-07-08,20143,5,84
2020-07-08,20144,Suppressed*,52
2020-07-08,20147,491,5244
2020-07-08,20148,236,3053
2020-07-08,20151,303,1768
2020-07-08,20152,232,2271
2020-07-08,20155,279,2808
2020-07-08,20158,24,336
2020-07-08,20164,1259,5284
2020-07-08,20165,342,3784
2020-07-08,20166,217,1283
2020-07-08,20169,107,1601
2020-07-08,20170,1074,4310
2020-07-08,20171,311,2576
2020-07-08,20175,280,3105
2020-07-08,20176,801,5385
2020-07-08,20180,32,558
2020-07-08,20181,47,696
2020-07-08,20184,Suppressed*,66
2020-07-08,20186,86,1544
2020-07-08,20187,90,1171
2020-07-08,20190,221,2097
2020-07-08,20191,329,2149
2020-07-08,20194,36,692
2020-07-08,20197,13,199
2020-07-08,20198,7,135
2020-07-08,22003,1291,6045
2020-07-08,22015,395,2920
2020-07-08,22025,125,1274
2020-07-08,22026,262,1812
2020-07-08,22027,59,195
2020-07-08,22030,423,4118
2020-07-08,22031,431,3168
2020-07-08,22032,139,1808
2020-07-08,22033,268,2589
2020-07-08,22035,Suppressed*,39
2020-07-08,22039,80,1111
2020-07-08,22041,755,3525
2020-07-08,22042,824,3801
2020-07-08,22043,256,1639
2020-07-08,22044,277,1360
2020-07-08,22046,208,1605
2020-07-08,22060,15,245
2020-07-08,22066,83,1069
2020-07-08,22079,337,2422
2020-07-08,22101,133,2438
2020-07-08,22102,132,1703
2020-07-08,22124,66,1114
2020-07-08,22125,Suppressed*,75
2020-07-08,22134,22,151
2020-07-08,22150,784,3953
2020-07-08,22151,286,1542
2020-07-08,22152,218,1855
2020-07-08,22153,184,1987
2020-07-08,22172,169,957
2020-07-08,22180,233,1862
2020-07-08,22181,69,881
2020-07-08,22182,130,1685
2020-07-08,22185,0,1
2020-07-08,22191,1734,8627
2020-07-08,22192,783,6212
2020-07-08,22193,1614,8603
2020-07-08,22201,227,2641
2020-07-08,22202,218,2001
2020-07-08,22203,335,2275
2020-07-08,22204,1044,5791
2020-07-08,22205,138,1750
2020-07-08,22206,182,1756
2020-07-08,22207,297,2758
2020-07-08,22209,89,975
2020-07-08,22211,Suppressed*,20
2020-07-08,22213,18,230
2020-07-08,22214,0,3
2020-07-08,22301,91,1117
2020-07-08,22302,253,2654
2020-07-08,22303,224,1285
2020-07-08,22304,713,4913
2020-07-08,22305,595,2429
2020-07-08,22306,908,3719
2020-07-08,22307,79,839
2020-07-08,22308,74,758
2020-07-08,22309,670,2939
2020-07-08,22310,301,2089
2020-07-08,22311,464,2522
2020-07-08,22312,618,3003
2020-07-08,22314,218,2626
2020-07-08,22315,119,1750
2020-07-08,22401,251,2543
2020-07-08,22405,156,2213
2020-07-08,22406,127,1765
2020-07-08,22407,646,5664
2020-07-08,22408,227,2221
2020-07-08,22427,15,529
2020-07-08,22432,Suppressed*,48
2020-07-08,22433,Suppressed*,9
2020-07-08,22435,6,187
2020-07-08,22436,0,57
2020-07-08,22437,Suppressed*,77
2020-07-08,22438,Suppressed*,45
2020-07-08,22443,35,587
2020-07-08,22448,Suppressed*,59
2020-07-08,22454,Suppressed*,122
2020-07-08,22460,5,150
2020-07-08,22469,18,207
2020-07-08,22473,20,374
2020-07-08,22476,Suppressed*,23
2020-07-08,22480,0,318
2020-07-08,22482,5,241
2020-07-08,22485,96,1673
2020-07-08,22488,24,166
2020-07-08,22503,6,351
2020-07-08,22504,0,17
2020-07-08,22508,60,1013
2020-07-08,22509,Suppressed*,6
2020-07-08,22511,5,95
2020-07-08,22514,16,193
2020-07-08,22520,41,588
2020-07-08,22529,Suppressed*,24
2020-07-08,22530,0,3
2020-07-08,22534,5,175
2020-07-08,22535,Suppressed*,40
2020-07-08,22538,0,18
2020-07-08,22539,Suppressed*,154
2020-07-08,22542,9,147
2020-07-08,22546,70,1137
2020-07-08,22548,0,8
2020-07-08,22551,103,1351
2020-07-08,22553,55,1054
2020-07-08,22554,483,4142
2020-07-08,22556,242,1946
2020-07-08,22560,42,1033
2020-07-08,22567,6,216
2020-07-08,22572,287,1111
2020-07-08,22576,0,110
2020-07-08,22578,Suppressed*,152
2020-07-08,22579,Suppressed*,18
2020-07-08,22580,19,337
2020-07-08,22601,343,11786
2020-07-08,22602,187,1107
2020-07-08,22603,130,707
2020-07-08,22610,9,55
2020-07-08,22611,30,500
2020-07-08,22620,12,123
2020-07-08,22623,Suppressed*,12
2020-07-08,22624,10,80
2020-07-08,22625,7,116
2020-07-08,22627,Suppressed*,38
2020-07-08,22630,268,1696
2020-07-08,22637,Suppressed*,66
2020-07-08,22639,Suppressed*,25
2020-07-08,22640,Suppressed*,13
2020-07-08,22641,0,5
2020-07-08,22642,24,181
2020-07-08,22643,0,19
2020-07-08,22644,56,103
2020-07-08,22645,28,145
2020-07-08,22646,0,15
2020-07-08,22650,Suppressed*,27
2020-07-08,22652,7,50
2020-07-08,22654,Suppressed*,23
2020-07-08,22655,118,672
2020-07-08,22656,21,158
2020-07-08,22657,66,435
2020-07-08,22660,15,65
2020-07-08,22663,13,56
2020-07-08,22664,200,962
2020-07-08,22701,709,3303
2020-07-08,22709,5,64
2020-07-08,22711,0,3
2020-07-08,22712,108,818
2020-07-08,22713,8,76
2020-07-08,22714,14,73
2020-07-08,22715,Suppressed*,74
2020-07-08,22716,Suppressed*,48
2020-07-08,22718,Suppressed*,35
2020-07-08,22719,0,13
2020-07-08,22720,Suppressed*,54
2020-07-08,22722,0,9
2020-07-08,22723,Suppressed*,9
2020-07-08,22724,17,138
2020-07-08,22726,22,99
2020-07-08,22727,20,427
2020-07-08,22728,13,195
2020-07-08,22729,Suppressed*,14
2020-07-08,22730,Suppressed*,6
2020-07-08,22731,Suppressed*,20
2020-07-08,22732,Suppressed*,20
2020-07-08,22733,17,95
2020-07-08,22734,30,255
2020-07-08,22735,Suppressed*,118
2020-07-08,22736,5,30
2020-07-08,22737,14,153
2020-07-08,22738,Suppressed*,64
2020-07-08,22740,Suppressed*,67
2020-07-08,22741,0,15
2020-07-08,22742,19,145
2020-07-08,22743,Suppressed*,4
2020-07-08,22747,Suppressed*,66
2020-07-08,22749,0,16
2020-07-08,22801,699,3543
2020-07-08,22802,541,2745
2020-07-08,22807,Suppressed*,10
2020-07-08,22810,Suppressed*,50
2020-07-08,22811,Suppressed*,38
2020-07-08,22812,40,608
2020-07-08,22815,100,683
2020-07-08,22820,0,7
2020-07-08,22821,34,352
2020-07-08,22824,93,288
2020-07-08,22827,78,840
2020-07-08,22830,16,134
2020-07-08,22831,8,71
2020-07-08,22832,6,67
2020-07-08,22834,7,91
2020-07-08,22835,162,723
2020-07-08,22840,20,341
2020-07-08,22841,24,207
2020-07-08,22842,83,318
2020-07-08,22843,6,127
2020-07-08,22844,54,421
2020-07-08,22845,0,8
2020-07-08,22846,15,148
2020-07-08,22847,Suppressed*,46
2020-07-08,22849,53,341
2020-07-08,22850,8,73
2020-07-08,22851,75,299
2020-07-08,22853,73,385
2020-07-08,22901,231,3618
2020-07-08,22902,203,2415
2020-07-08,22903,148,3272
2020-07-08,22904,0,29
2020-07-08,22911,78,1887
2020-07-08,22920,8,240
2020-07-08,22922,6,128
2020-07-08,22923,14,372
2020-07-08,22931,0,21
2020-07-08,22932,25,617
2020-07-08,22935,Suppressed*,86
2020-07-08,22936,7,384
2020-07-08,22937,Suppressed*,101
2020-07-08,22938,Suppressed*,88
2020-07-08,22939,14,516
2020-07-08,22940,Suppressed*,85
2020-07-08,22942,27,804
2020-07-08,22943,Suppressed*,35
2020-07-08,22946,Suppressed*,19
2020-07-08,22947,10,364
2020-07-08,22948,0,11
2020-07-08,22949,0,122
2020-07-08,22952,5,145
2020-07-08,22958,7,125
2020-07-08,22959,7,157
2020-07-08,22960,49,1082
2020-07-08,22963,37,1114
2020-07-08,22964,0,14
2020-07-08,22967,Suppressed*,114
2020-07-08,22968,44,820
2020-07-08,22969,Suppressed*,100
2020-07-08,22971,0,94
2020-07-08,22972,Suppressed*,35
2020-07-08,22973,20,703
2020-07-08,22974,25,371
2020-07-08,22976,0,17
2020-07-08,22980,117,2224
2020-07-08,22989,0,6
2020-07-08,23002,38,979
2020-07-08,23004,13,105
2020-07-08,23005,77,1573
2020-07-08,23009,28,546
2020-07-08,23011,Suppressed*,72
2020-07-08,23015,15,313
2020-07-08,23021,0,12
2020-07-08,23022,10,87
2020-07-08,23023,Suppressed*,26
2020-07-08,23024,43,663
2020-07-08,23025,0,17
2020-07-08,23027,13,115
2020-07-08,23030,31,459
2020-07-08,23032,0,22
2020-07-08,23035,Suppressed*,72
2020-07-08,23038,9,124
2020-07-08,23039,Suppressed*,73
2020-07-08,23040,34,383
2020-07-08,23043,Suppressed*,104
2020-07-08,23045,0,3
2020-07-08,23047,10,168
2020-07-08,23050,Suppressed*,45
2020-07-08,23055,41,109
2020-07-08,23056,0,10
2020-07-08,23059,108,2449
2020-07-08,23060,195,3156
2020-07-08,23061,36,1482
2020-07-08,23062,5,154
2020-07-08,23063,60,638
2020-07-08,23064,0,6
2020-07-08,23065,Suppressed*,120
2020-07-08,23066,0,64
2020-07-08,23068,0,14
2020-07-08,23069,12,276
2020-07-08,23070,0,28
2020-07-08,23071,Suppressed*,106
2020-07-08,23072,9,687
2020-07-08,23075,142,1064
2020-07-08,23076,0,32
2020-07-08,23079,0,19
2020-07-08,23083,9,166
2020-07-08,23084,9,161
2020-07-08,23085,Suppressed*,22
2020-07-08,23086,9,230
2020-07-08,23089,12,373
2020-07-08,23091,0,27
2020-07-08,23092,0,119
2020-07-08,23093,45,1202
2020-07-08,23102,10,226
2020-07-08,23103,30,500
2020-07-08,23106,Suppressed*,73
2020-07-08,23108,0,4
2020-07-08,23109,Suppressed*,144
2020-07-08,23110,0,37
2020-07-08,23111,143,3224
2020-07-08,23112,202,4216
2020-07-08,23113,158,2426
2020-07-08,23114,79,1495
2020-07-08,23115,13,28
2020-07-08,23116,159,2557
2020-07-08,23117,30,817
2020-07-08,23119,Suppressed*,22
2020-07-08,23120,49,871
2020-07-08,23123,16,224
2020-07-08,23124,14,356
2020-07-08,23125,Suppressed*,9
2020-07-08,23126,Suppressed*,39
2020-07-08,23128,Suppressed*,70
2020-07-08,23129,Suppressed*,23
2020-07-08,23130,Suppressed*,13
2020-07-08,23138,0,35
2020-07-08,23139,66,1624
2020-07-08,23140,22,504
2020-07-08,23141,26,555
2020-07-08,23146,8,199
2020-07-08,23148,Suppressed*,143
2020-07-08,23149,7,278
2020-07-08,23150,108,1152
2020-07-08,23153,5,106
2020-07-08,23156,5,95
2020-07-08,23160,11,77
2020-07-08,23161,0,5
2020-07-08,23163,0,8
2020-07-08,23168,12,603
2020-07-08,23169,Suppressed*,76
2020-07-08,23173,Suppressed*,7
2020-07-08,23175,Suppressed*,163
2020-07-08,23176,0,42
2020-07-08,23177,0,48
2020-07-08,23180,0,23
2020-07-08,23181,5,452
2020-07-08,23185,229,3886
2020-07-08,23187,Suppressed*,27
2020-07-08,23188,194,3617
2020-07-08,23192,18,497
2020-07-08,23219,30,878
2020-07-08,23220,119,3223
2020-07-08,23221,52,1472
2020-07-08,23222,165,2644
2020-07-08,23223,418,5782
2020-07-08,23224,949,6481
2020-07-08,23225,522,5394
2020-07-08,23226,248,2894
2020-07-08,23227,186,3179
2020-07-08,23228,327,3553
2020-07-08,23229,286,3610
2020-07-08,23230,82,3107
2020-07-08,23231,210,3425
2020-07-08,23233,161,2724
2020-07-08,23234,1106,5595
2020-07-08,23235,296,3427
2020-07-08,23236,167,2542
2020-07-08,23237,408,2810
2020-07-08,23238,293,2658
2020-07-08,23250,0,5
2020-07-08,23294,170,1618
2020-07-08,23301,97,284
2020-07-08,23302,Suppressed*,19
2020-07-08,23303,19,137
2020-07-08,23304,Suppressed*,15
2020-07-08,23306,27,156
2020-07-08,23307,17,76
2020-07-08,23308,51,233
2020-07-08,23310,31,315
2020-07-08,23313,Suppressed*,10
2020-07-08,23314,23,502
2020-07-08,23315,Suppressed*,90
2020-07-08,23316,14,99
2020-07-08,23320,314,7720
2020-07-08,23321,124,2348
2020-07-08,23322,167,5076
2020-07-08,23323,207,2536
2020-07-08,23324,196,1551
2020-07-08,23325,79,1179
2020-07-08,23336,10,182
2020-07-08,23337,0,25
2020-07-08,23347,19,85
2020-07-08,23350,75,401
2020-07-08,23354,15,53
2020-07-08,23356,Suppressed*,101
2020-07-08,23357,42,111
2020-07-08,23358,0,7
2020-07-08,23359,16,65
2020-07-08,23389,Suppressed*,11
2020-07-08,23395,18,104
2020-07-08,23398,5,23
2020-07-08,23401,Suppressed*,42
2020-07-08,23405,9,74
2020-07-08,23407,63,158
2020-07-08,23408,Suppressed*,12
2020-07-08,23409,Suppressed*,11
2020-07-08,23410,66,1257
2020-07-08,23413,83,326
2020-07-08,23414,34,84
2020-07-08,23415,38,249
2020-07-08,23416,12,103
2020-07-08,23417,87,418
2020-07-08,23418,69,222
2020-07-08,23420,90,352
2020-07-08,23421,183,922
2020-07-08,23422,7,46
2020-07-08,23423,Suppressed*,20
2020-07-08,23426,5,13
2020-07-08,23427,5,21
2020-07-08,23430,69,1214
2020-07-08,23432,9,86
2020-07-08,23433,0,76
2020-07-08,23434,289,4835
2020-07-08,23435,170,2183
2020-07-08,23436,Suppressed*,57
2020-07-08,23437,11,294
2020-07-08,23438,Suppressed*,137
2020-07-08,23440,0,10
2020-07-08,23441,41,90
2020-07-08,23442,29,190
2020-07-08,23451,143,3541
2020-07-08,23452,206,4471
2020-07-08,23453,103,2314
2020-07-08,23454,228,4859
2020-07-08,23455,126,3462
2020-07-08,23456,156,4819
2020-07-08,23457,9,249
2020-07-08,23459,19,160
2020-07-08,23460,Suppressed*,46
2020-07-08,23461,Suppressed*,89
2020-07-08,23462,317,5219
2020-07-08,23464,185,4972
2020-07-08,23480,Suppressed*,39
2020-07-08,23486,Suppressed*,8
2020-07-08,23487,84,521
2020-07-08,23488,8,37
2020-07-08,23502,115,2337
2020-07-08,23503,131,1858
2020-07-08,23504,169,2135
2020-07-08,23505,116,2531
2020-07-08,23507,38,1275
2020-07-08,23508,63,1023
2020-07-08,23509,70,2000
2020-07-08,23510,64,1229
