"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
6/28/2020,20105,113,1619
6/28/2020,20106,39,262
6/28/2020,20109,1164,4598
6/28/2020,20110,1484,6516
6/28/2020,20111,952,3773
6/28/2020,20112,229,1887
6/28/2020,20115,39,357
6/28/2020,20117,9,134
6/28/2020,20118,Suppressed*,101
6/28/2020,20119,29,250
6/28/2020,20120,350,2354
6/28/2020,20121,237,1582
6/28/2020,20124,69,808
6/28/2020,20129,9,67
6/28/2020,20130,0,21
6/28/2020,20132,70,1159
6/28/2020,20135,10,180
6/28/2020,20136,203,1683
6/28/2020,20137,16,126
6/28/2020,20139,Suppressed*,14
6/28/2020,20141,24,409
6/28/2020,20143,Suppressed*,73
6/28/2020,20144,Suppressed*,44
6/28/2020,20147,427,4472
6/28/2020,20148,210,2570
6/28/2020,20151,280,1541
6/28/2020,20152,192,1902
6/28/2020,20155,256,2364
6/28/2020,20158,19,282
6/28/2020,20164,1222,4789
6/28/2020,20165,306,3263
6/28/2020,20166,202,1154
6/28/2020,20169,101,1370
6/28/2020,20170,1042,3834
6/28/2020,20171,302,2210
6/28/2020,20175,250,2696
6/28/2020,20176,746,4602
6/28/2020,20180,26,451
6/28/2020,20181,45,588
6/28/2020,20184,Suppressed*,53
6/28/2020,20186,76,1349
6/28/2020,20187,76,1030
6/28/2020,20190,218,1829
6/28/2020,20191,324,1888
6/28/2020,20194,37,594
6/28/2020,20197,10,173
6/28/2020,20198,6,114
6/28/2020,22003,1259,5396
6/28/2020,22015,380,2544
6/28/2020,22025,120,1128
6/28/2020,22026,245,1630
6/28/2020,22027,55,175
6/28/2020,22030,410,3641
6/28/2020,22031,408,2812
6/28/2020,22032,134,1526
6/28/2020,22033,260,2251
6/28/2020,22035,Suppressed*,39
6/28/2020,22039,63,920
6/28/2020,22041,744,3302
6/28/2020,22042,810,3406
6/28/2020,22043,247,1446
6/28/2020,22044,271,1224
6/28/2020,22046,205,1346
6/28/2020,22060,15,199
6/28/2020,22066,77,923
6/28/2020,22079,316,2131
6/28/2020,22101,128,2166
6/28/2020,22102,126,1488
6/28/2020,22124,63,940
6/28/2020,22125,Suppressed*,58
6/28/2020,22134,18,127
6/28/2020,22150,770,3587
6/28/2020,22151,283,1374
6/28/2020,22152,210,1603
6/28/2020,22153,173,1703
6/28/2020,22172,157,863
6/28/2020,22180,221,1612
6/28/2020,22181,65,737
6/28/2020,22182,122,1439
6/28/2020,22191,1618,7852
6/28/2020,22192,721,5510
6/28/2020,22193,1519,7789
6/28/2020,22201,223,2224
6/28/2020,22202,212,1679
6/28/2020,22203,328,2042
6/28/2020,22204,992,5240
6/28/2020,22205,141,1555
6/28/2020,22206,175,1520
6/28/2020,22207,274,2431
6/28/2020,22209,86,827
6/28/2020,22211,Suppressed*,19
6/28/2020,22213,18,193
6/28/2020,22214,0,3
6/28/2020,22301,86,983
6/28/2020,22302,243,2455
6/28/2020,22303,210,1165
6/28/2020,22304,682,4442
6/28/2020,22305,590,2255
6/28/2020,22306,872,3329
6/28/2020,22307,77,732
6/28/2020,22308,70,635
6/28/2020,22309,642,2608
6/28/2020,22310,291,1826
6/28/2020,22311,444,2350
6/28/2020,22312,581,2725
6/28/2020,22314,207,2263
6/28/2020,22315,106,1484
6/28/2020,22401,238,2210
6/28/2020,22405,140,1891
6/28/2020,22406,118,1525
6/28/2020,22407,612,4714
6/28/2020,22408,204,1895
6/28/2020,22427,15,461
6/28/2020,22432,Suppressed*,46
6/28/2020,22433,Suppressed*,9
6/28/2020,22435,6,153
6/28/2020,22436,0,48
6/28/2020,22437,Suppressed*,62
6/28/2020,22438,Suppressed*,42
6/28/2020,22443,35,455
6/28/2020,22448,Suppressed*,42
6/28/2020,22454,Suppressed*,99
6/28/2020,22460,5,126
6/28/2020,22469,15,145
6/28/2020,22473,21,338
6/28/2020,22476,Suppressed*,23
6/28/2020,22480,0,304
6/28/2020,22482,5,207
6/28/2020,22485,95,1434
6/28/2020,22488,15,93
6/28/2020,22503,6,324
6/28/2020,22504,0,14
6/28/2020,22508,58,872
6/28/2020,22509,Suppressed*,7
6/28/2020,22511,5,74
6/28/2020,22514,15,161
6/28/2020,22520,39,383
6/28/2020,22529,Suppressed*,16
6/28/2020,22530,0,3
6/28/2020,22534,5,150
6/28/2020,22535,Suppressed*,37
6/28/2020,22538,0,16
6/28/2020,22539,Suppressed*,137
6/28/2020,22542,9,132
6/28/2020,22546,67,984
6/28/2020,22548,0,6
6/28/2020,22551,97,1181
6/28/2020,22553,50,900
6/28/2020,22554,468,3608
6/28/2020,22556,231,1720
6/28/2020,22560,40,907
6/28/2020,22567,6,197
6/28/2020,22572,284,989
6/28/2020,22576,0,96
6/28/2020,22578,Suppressed*,134
6/28/2020,22579,Suppressed*,19
6/28/2020,22580,19,303
6/28/2020,22601,321,10680
6/28/2020,22602,170,850
6/28/2020,22603,116,488
6/28/2020,22610,9,43
6/28/2020,22611,24,410
6/28/2020,22620,11,100
6/28/2020,22623,Suppressed*,9
6/28/2020,22624,8,59
6/28/2020,22625,7,80
6/28/2020,22627,Suppressed*,28
6/28/2020,22630,253,1404
6/28/2020,22637,Suppressed*,49
6/28/2020,22639,0,22
6/28/2020,22640,Suppressed*,12
6/28/2020,22641,0,3
6/28/2020,22642,21,151
6/28/2020,22643,0,18
6/28/2020,22644,51,90
6/28/2020,22645,25,110
6/28/2020,22646,0,12
6/28/2020,22650,Suppressed*,19
6/28/2020,22652,7,41
6/28/2020,22654,Suppressed*,20
6/28/2020,22655,115,516
6/28/2020,22656,22,125
6/28/2020,22657,56,342
6/28/2020,22660,15,46
6/28/2020,22663,13,45
6/28/2020,22664,191,864
6/28/2020,22701,699,2830
6/28/2020,22709,Suppressed*,50
